# r    B_y(Along Chain)    B_x(Across Chains)
0    0    0
1    0.236745    0.185995
2    0.354646    0.288947
3    0.444795    0.353901
4    0.52223    0.400664
5    0.598277    0.439087
6    0.676029    0.466134
7    0.763269    0.492134
8    0.85036    0.511108
9    0.941077    0.52712
10    1.03761    0.543042
11    1.13411    0.559255
12    1.22449    0.564819
13    1.30775    0.567611
14    1.39959    0.566565
15    1.49082    0.569253
16    1.58629    nan
17    1.68281    nan
18    1.77627    nan
19    1.87353    nan
20    1.97362    nan
21    2.0726    nan
22    2.17303    nan
23    2.27656    nan
24    2.3741    nan
25    2.47109    nan
26    2.57201    nan
27    2.67508    nan
28    2.76988    nan
29    2.86847    nan
30    2.97374    nan
31    3.07331    nan
32    3.16781    nan
33    3.26268    nan
34    3.35337    nan
35    3.45302    nan
36    3.54463    nan
37    3.64023    nan
38    3.73583    nan
39    3.82118    nan
40    3.90491    nan
41    3.99201    nan
42    4.07821    nan
43    4.15493    nan
44    4.23747    nan
45    4.31514    nan
46    4.39365    nan
47    4.46818    nan
48    4.54354    nan
49    4.61248    nan
50    4.68572    nan
51    4.75969    nan
52    4.82846    nan
53    4.89288    nan
54    4.95226    nan
55    5.00755    nan
56    5.06099    nan
57    5.11506    nan
58    5.16746    nan
59    5.22697    nan
60    5.28174    nan
61    5.33042    nan
62    5.3755    nan
63    5.42362    nan
64    5.47482    nan
65    5.53624    nan
66    5.59243    nan
67    5.65351    nan
68    5.70492    nan
69    5.76206    nan
70    5.81828    nan
71    5.86836    nan
72    5.92589    nan
73    5.98383    nan
74    6.03773    nan
75    6.08731    nan
76    6.14331    nan
77    6.19716    nan
78    6.25456    nan
79    6.31046    nan
80    6.3654    nan
81    6.42712    nan
82    6.48373    nan
83    6.54522    nan
84    6.60607    nan
85    6.66449    nan
86    6.7124    nan
87    6.75884    nan
88    6.80929    nan
89    6.8567    nan
90    6.89923    nan
91    6.94264    nan
92    6.98467    nan
93    7.01634    nan
94    7.04293    nan
95    7.08355    nan
96    7.1209    nan
97    7.15481    nan
98    7.18616    nan
99    7.218    nan
100    7.25486    nan
101    7.291    nan
102    7.32062    nan
103    7.34294    nan
104    7.36712    nan
105    7.39191    nan
106    7.42097    nan
107    7.44682    nan
108    7.47156    nan
109    7.49767    nan
110    7.51745    nan
111    7.53861    nan
112    7.55703    nan
113    7.57359    nan
114    7.59099    nan
115    7.60545    nan
116    7.61501    nan
117    7.62458    nan
118    7.62889    nan
119    7.6329    nan
120    7.62728    nan
121    7.62064    nan
122    7.61388    nan
123    7.59733    nan
124    7.58252    nan
125    7.56336    nan
126    7.5407    nan
127    7.51432    nan
128    7.48872    nan
129    7.46033    nan
130    7.43313    nan
131    7.40716    nan
132    7.38127    nan
133    7.35669    nan
134    7.33142    nan
135    7.30309    nan
136    7.2782    nan
137    7.25535    nan
138    7.23066    nan
139    7.20844    nan
140    7.17815    nan
141    7.14341    nan
142    7.11613    nan
143    7.08384    nan
144    7.05713    nan
145    7.03517    nan
146    7.00705    nan
147    6.98035    nan
148    6.95156    nan
149    6.92218    nan
150    6.88653    nan
151    6.85391    nan
152    6.82072    nan
153    6.78396    nan
154    6.74383    nan
155    6.70124    nan
156    6.65176    nan
157    6.59497    nan
158    6.54133    nan
159    6.48414    nan
160    6.43494    nan
161    6.38529    nan
162    6.33476    nan
163    6.28881    nan
164    6.24537    nan
165    6.20836    nan
166    6.16792    nan
167    6.1227    nan
168    6.08771    nan
169    6.05195    nan
170    6.01969    nan
171    5.98595    nan
172    5.95118    nan
173    5.91179    nan
174    5.87145    nan
175    5.83317    nan
176    5.79547    nan
177    5.7613    nan
178    5.71738    nan
179    5.66873    nan
180    5.62001    nan
181    5.57299    nan
182    5.53706    nan
183    5.50131    nan
184    5.47013    nan
185    5.44024    nan
186    5.40523    nan
187    5.375    nan
188    5.34895    nan
189    5.32092    nan
190    5.29765    nan
191    5.27367    nan
192    5.25041    nan
193    5.23401    nan
194    5.21437    nan
195    5.19221    nan
196    5.16927    nan
197    5.14807    nan
198    5.12771    nan
199    5.10708    nan
200    5.08912    nan
201    5.06837    nan
202    5.04894    nan
203    5.03752    nan
204    5.02497    nan
205    5.01374    nan
206    5.0001    nan
207    4.98586    nan
208    4.97586    nan
209    4.96601    nan
210    4.95794    nan
211    4.96082    nan
212    4.96469    nan
213    4.96183    nan
214    4.96385    nan
215    4.96597    nan
216    4.96813    nan
217    4.96817    nan
218    4.97044    nan
219    4.96513    nan
220    4.95861    nan
221    4.95007    nan
222    4.9414    nan
223    4.93657    nan
224    4.93444    nan
225    4.92474    nan
226    4.91401    nan
227    4.90398    nan
228    4.89496    nan
229    4.88754    nan
230    4.87902    nan
231    4.86832    nan
232    4.86229    nan
233    4.85242    nan
234    4.84464    nan
235    4.83959    nan
236    4.83776    nan
237    4.83701    nan
238    4.83251    nan
239    4.83181    nan
240    4.83425    nan
241    4.83634    nan
242    4.84329    nan
243    4.85296    nan
244    4.85943    nan
245    4.87177    nan
246    4.87849    nan
247    4.88548    nan
248    4.895    nan
249    4.90508    nan
250    4.90709    nan
251    4.91012    nan
252    4.91731    nan
253    4.914    nan
254    4.90641    nan
255    4.90081    nan
