# r    B_y(Along Chain)    B_x(Across Chains)
0    0    0
1    0.288925    0.264261
2    0.493928    0.396555
3    0.706293    0.485954
4    0.953641    0.558196
5    1.24442    0.617064
6    1.57416    0.665085
7    1.94603    0.713316
8    2.35451    0.752854
9    2.80556    0.787445
10    3.29594    0.821407
11    3.83042    0.853039
12    4.40209    0.880739
13    5.00712    0.903456
14    5.65293    0.920735
15    6.33035    0.926054
16    7.04375    nan
17    7.78994    nan
18    8.56897    nan
19    9.38116    nan
20    10.2235    nan
21    11.0987    nan
22    11.9983    nan
23    12.9325    nan
24    13.891    nan
25    14.8753    nan
26    15.8912    nan
27    16.9289    nan
28    17.9889    nan
29    19.0741    nan
30    20.1895    nan
31    21.3241    nan
32    22.4736    nan
33    23.6423    nan
34    24.8276    nan
35    26.0343    nan
36    27.2508    nan
37    28.4851    nan
38    29.732    nan
39    30.9942    nan
40    32.2695    nan
41    33.563    nan
42    34.8683    nan
43    36.1841    nan
44    37.5153    nan
45    38.8566    nan
46    40.2112    nan
47    41.5767    nan
48    42.9576    nan
49    44.3502    nan
50    45.7539    nan
51    47.1697    nan
52    48.5986    nan
53    50.045    nan
54    51.4973    nan
55    52.963    nan
56    54.4368    nan
57    55.9228    nan
58    57.4214    nan
59    58.9303    nan
60    60.449    nan
61    61.9777    nan
62    63.5166    nan
63    65.065    nan
64    66.6204    nan
65    68.188    nan
66    69.7639    nan
67    71.3505    nan
68    72.9353    nan
69    74.5329    nan
70    76.1375    nan
71    77.7481    nan
72    79.373    nan
73    81.0002    nan
74    82.6358    nan
75    84.2761    nan
76    85.9225    nan
77    87.5722    nan
78    89.2302    nan
79    90.8899    nan
80    92.5552    nan
81    94.2305    nan
82    95.9045    nan
83    97.582    nan
84    99.2656    nan
85    100.948    nan
86    102.635    nan
87    104.325    nan
88    106.028    nan
89    107.729    nan
90    109.432    nan
91    111.133    nan
92    112.837    nan
93    114.537    nan
94    116.233    nan
95    117.939    nan
96    119.648    nan
97    121.351    nan
98    123.053    nan
99    124.751    nan
100    126.45    nan
101    128.143    nan
102    129.827    nan
103    131.501    nan
104    133.174    nan
105    134.848    nan
106    136.514    nan
107    138.173    nan
108    139.827    nan
109    141.477    nan
110    143.121    nan
111    144.755    nan
112    146.386    nan
113    148.009    nan
114    149.632    nan
115    151.249    nan
116    152.858    nan
117    154.463    nan
118    156.06    nan
119    157.65    nan
120    159.232    nan
121    160.809    nan
122    162.381    nan
123    163.946    nan
124    165.506    nan
125    167.064    nan
126    168.616    nan
127    170.169    nan
128    171.713    nan
129    173.251    nan
130    174.783    nan
131    176.307    nan
132    177.821    nan
133    179.33    nan
134    180.832    nan
135    182.329    nan
136    183.827    nan
137    185.322    nan
138    186.81    nan
139    188.295    nan
140    189.774    nan
141    191.249    nan
