# r    B_y(Along Chain)    B_x(Across Chains)
0    0    0
1    0.300076    0.265164
2    0.538735    0.398925
3    0.806227    0.490106
4    1.12825    0.565261
5    1.51482    0.628242
6    1.96234    0.680977
7    2.47331    0.734346
8    3.041    0.77768
9    3.67363    0.81427
10    4.36694    0.852076
11    5.1268    0.884417
12    5.94676    0.913173
13    6.8213    0.936274
14    7.75626    0.951784
15    8.74508    0.957174
16    9.79064    nan
17    10.8907    nan
18    12.0424    nan
19    13.2489    nan
20    14.5084    nan
21    15.8241    nan
22    17.1846    nan
23    18.6008    nan
24    20.0633    nan
25    21.5748    nan
26    23.1411    nan
27    24.7524    nan
28    26.4051    nan
29    28.0998    nan
30    29.8416    nan
31    31.6221    nan
32    33.4354    nan
33    35.2874    nan
34    37.1747    nan
35    39.103    nan
36    41.0594    nan
37    43.0526    nan
38    45.078    nan
39    47.136    nan
40    49.2233    nan
41    51.347    nan
42    53.4982    nan
43    55.6767    nan
44    57.8875    nan
45    60.1228    nan
46    62.384    nan
47    64.67    nan
48    66.9845    nan
49    69.3231    nan
50    71.6831    nan
51    74.0664    nan
52    76.4712    nan
53    78.904    nan
54    81.3548    nan
55    83.8306    nan
56    86.3272    nan
57    88.8491    nan
58    91.3942    nan
59    93.9608    nan
60    96.5503    nan
61    99.1616    nan
62    101.794    nan
63    104.449    nan
64    107.121    nan
65    109.817    nan
66    112.532    nan
67    115.268    nan
68    118.014    nan
69    120.784    nan
70    123.572    nan
71    126.378    nan
72    129.207    nan
73    132.049    nan
74    134.912    nan
75    137.79    nan
76    140.684    nan
77    143.591    nan
78    146.516    nan
79    149.454    nan
80    152.407    nan
81    155.381    nan
82    158.366    nan
83    161.367    nan
84    164.387    nan
85    167.419    nan
86    170.468    nan
87    173.529    nan
88    176.614    nan
89    179.71    nan
90    182.819    nan
91    185.94    nan
92    189.071    nan
93    192.207    nan
94    195.347    nan
95    198.501    nan
96    201.666    nan
97    204.833    nan
98    208.004    nan
99    211.178    nan
100    214.357    nan
101    217.534    nan
102    220.706    nan
103    223.871    nan
104    227.04    nan
105    230.215    nan
106    233.386    nan
107    236.553    nan
108    239.72    nan
109    242.888    nan
110    246.053    nan
111    249.21    nan
112    252.366    nan
113    255.514    nan
114    258.662    nan
115    261.805    nan
116    264.941    nan
117    268.074    nan
118    271.2    nan
119    274.322    nan
120    277.438    nan
121    280.546    nan
122    283.65    nan
123    286.747    nan
124    289.836    nan
125    292.924    nan
126    296.005    nan
127    299.086    nan
128    302.156    nan
129    305.218    nan
130    308.274    nan
131    311.322    nan
132    314.362    nan
133    317.396    nan
134    320.426    nan
135    323.447    nan
136    326.469    nan
137    329.486    nan
138    332.495    nan
139    335.499    nan
140    338.498    nan
141    341.491    nan
142    344.48    nan
143    347.464    nan
144    350.455    nan
145    353.441    nan
146    356.424    nan
147    359.408    nan
148    362.383    nan
149    365.355    nan
150    368.325    nan
151    371.291    nan
152    374.254    nan
153    377.211    nan
154    380.163    nan
155    383.112    nan
156    386.054    nan
157    388.991    nan
158    391.927    nan
159    394.855    nan
160    397.774    nan
161    400.684    nan
162    403.587    nan
163    406.481    nan
164    409.362    nan
165    412.233    nan
166    415.093    nan
167    417.938    nan
168    420.781    nan
169    423.615    nan
170    426.44    nan
171    429.253    nan
172    432.058    nan
173    434.846    nan
174    437.625    nan
175    440.389    nan
176    443.139    nan
177    445.875    nan
178    448.598    nan
179    451.302    nan
180    453.99    nan
181    456.659    nan
182    459.312    nan
183    461.947    nan
184    464.565    nan
185    467.164    nan
186    469.741    nan
187    472.308    nan
188    474.852    nan
189    477.38    nan
190    479.891    nan
191    482.382    nan
192    484.854    nan
193    487.308    nan
194    489.744    nan
195    492.163    nan
196    494.565    nan
197    496.945    nan
198    499.304    nan
199    501.642    nan
200    503.959    nan
201    506.259    nan
202    508.535    nan
203    510.794    nan
204    513.029    nan
205    515.241    nan
206    517.435    nan
207    519.605    nan
208    521.756    nan
209    523.886    nan
210    525.999    nan
211    528.1    nan
212    530.18    nan
213    532.239    nan
214    534.286    nan
215    536.31    nan
216    538.317    nan
217    540.308    nan
218    542.282    nan
219    544.24    nan
220    546.177    nan
221    548.099    nan
222    550.006    nan
223    551.9    nan
224    553.785    nan
225    555.651    nan
226    557.501    nan
227    559.335    nan
228    561.156    nan
229    562.964    nan
230    564.763    nan
231    566.552    nan
232    568.326    nan
233    570.089    nan
234    571.841    nan
235    573.58    nan
236    575.305    nan
237    577.013    nan
238    578.708    nan
239    580.388    nan
240    582.055    nan
241    583.711    nan
242    585.352    nan
243    586.981    nan
244    588.592    nan
245    590.187    nan
246    591.773    nan
247    593.345    nan
248    594.903    nan
249    596.45    nan
250    597.976    nan
251    599.489    nan
252    600.987    nan
253    602.463    nan
254    603.918    nan
255    605.358    nan
256    606.777    nan
257    608.183    nan
258    609.571    nan
259    610.939    nan
260    612.287    nan
261    613.613    nan
262    614.919    nan
263    616.201    nan
264    617.464    nan
265    618.704    nan
266    619.92    nan
267    621.117    nan
268    622.289    nan
269    623.437    nan
270    624.555    nan
271    625.651    nan
272    626.731    nan
273    627.784    nan
274    628.815    nan
275    629.824    nan
276    630.808    nan
277    631.764    nan
278    632.698    nan
279    633.606    nan
280    634.494    nan
281    635.358    nan
282    636.197    nan
283    637.007    nan
284    637.795    nan
285    638.559    nan
286    639.305    nan
287    640.021    nan
288    640.705    nan
289    641.372    nan
290    642.013    nan
291    642.627    nan
292    643.22    nan
293    643.785    nan
294    644.329    nan
295    644.849    nan
296    645.341    nan
297    645.805    nan
298    646.252    nan
299    646.671    nan
300    647.067    nan
301    647.435    nan
302    647.782    nan
303    648.104    nan
304    648.408    nan
305    648.687    nan
306    648.943    nan
307    649.172    nan
308    649.379    nan
309    649.562    nan
310    649.725    nan
311    649.87    nan
312    649.997    nan
313    650.098    nan
314    650.182    nan
315    650.246    nan
316    650.288    nan
317    650.309    nan
318    650.308    nan
319    650.284    nan
320    650.235    nan
321    650.165    nan
322    650.071    nan
323    649.959    nan
324    649.824    nan
325    649.662    nan
326    649.485    nan
327    649.283    nan
328    649.051    nan
329    648.802    nan
330    648.526    nan
331    648.222    nan
332    647.901    nan
333    647.563    nan
334    647.201    nan
335    646.819    nan
336    646.414    nan
337    645.988    nan
338    645.545    nan
339    645.086    nan
340    644.604    nan
341    644.094    nan
342    643.564    nan
343    643.009    nan
344    642.439    nan
345    641.844    nan
346    641.233    nan
347    640.602    nan
348    639.955    nan
349    639.287    nan
350    638.595    nan
351    637.883    nan
352    637.154    nan
353    636.402    nan
354    635.634    nan
355    634.844    nan
356    634.042    nan
357    633.223    nan
358    632.384    nan
359    631.533    nan
360    630.67    nan
361    629.787    nan
362    628.893    nan
363    627.991    nan
364    627.076    nan
365    626.147    nan
366    625.208    nan
367    624.255    nan
368    623.294    nan
369    622.325    nan
370    621.354    nan
371    620.373    nan
372    619.392    nan
373    618.404    nan
374    617.409    nan
375    616.413    nan
376    615.409    nan
377    614.403    nan
378    613.398    nan
379    612.39    nan
380    611.382    nan
381    610.372    nan
382    609.358    nan
383    608.346    nan
384    607.335    nan
385    606.322    nan
386    605.316    nan
387    604.306    nan
388    603.296    nan
389    602.293    nan
390    601.295    nan
391    600.296    nan
392    599.297    nan
393    598.304    nan
394    597.312    nan
395    596.325    nan
396    595.338    nan
397    594.36    nan
398    593.385    nan
399    592.411    nan
400    591.442    nan
401    590.479    nan
402    589.523    nan
403    588.571    nan
404    587.62    nan
405    586.669    nan
406    585.721    nan
407    584.774    nan
408    583.833    nan
409    582.894    nan
410    581.956    nan
411    581.019    nan
412    580.082    nan
413    579.147    nan
414    578.215    nan
415    577.282    nan
416    576.356    nan
417    575.431    nan
418    574.516    nan
419    573.611    nan
420    572.707    nan
421    571.801    nan
422    570.902    nan
423    570.008    nan
424    569.122    nan
425    568.235    nan
426    567.349    nan
427    566.475    nan
428    565.599    nan
429    564.734    nan
430    563.866    nan
431    563.011    nan
432    562.163    nan
433    561.32    nan
434    560.485    nan
435    559.66    nan
436    558.84    nan
437    558.028    nan
438    557.224    nan
439    556.422    nan
440    555.626    nan
441    554.835    nan
442    554.054    nan
443    553.282    nan
