# r    B_y(Along Chain)    B_x(Across Chains)
0    0    0
1    0.302012    0.264653
2    0.545138    0.398538
3    0.820187    0.487961
4    1.15179    0.559385
5    1.55165    0.618848
6    2.01587    0.667421
7    2.54957    0.715874
8    3.14598    0.753643
9    3.81258    0.784739
10    4.54573    0.814922
11    5.35086    0.840913
12    6.21855    0.862018
13    7.14683    0.87843
14    8.14137    0.890499
15    9.19362    0.892286
16    10.3085    nan
17    11.4829    nan
18    12.7167    nan
19    14.0108    nan
20    15.3604    nan
21    16.7717    nan
22    18.2351    nan
23    19.7597    nan
24    21.3356    nan
25    22.9652    nan
26    24.653    nan
27    26.3916    nan
28    28.1776    nan
29    30.0118    nan
30    31.9012    nan
31    33.8355    nan
32    35.8097    nan
33    37.8285    nan
34    39.8914    nan
35    42.0039    nan
36    44.1541    nan
37    46.3511    nan
38    48.5899    nan
39    50.8724    nan
40    53.1955    nan
41    55.566    nan
42    57.9765    nan
43    60.4253    nan
44    62.9185    nan
45    65.4503    nan
46    68.0243    nan
47    70.6371    nan
48    73.2931    nan
49    75.9871    nan
50    78.7178    nan
51    81.4891    nan
52    84.3012    nan
53    87.1604    nan
54    90.0542    nan
55    92.9903    nan
56    95.9644    nan
57    98.9793    nan
58    102.033    nan
59    105.123    nan
60    108.251    nan
61    111.415    nan
62    114.615    nan
63    117.851    nan
64    121.118    nan
65    124.422    nan
66    127.758    nan
67    131.129    nan
68    134.522    nan
69    137.952    nan
70    141.416    nan
71    144.91    nan
72    148.442    nan
73    151.999    nan
74    155.588    nan
75    159.206    nan
76    162.854    nan
77    166.53    nan
78    170.239    nan
79    173.974    nan
80    177.739    nan
81    181.537    nan
82    185.36    nan
83    189.21    nan
84    193.088    nan
85    196.988    nan
86    200.914    nan
87    204.867    nan
88    208.857    nan
89    212.871    nan
90    216.911    nan
91    220.976    nan
92    225.069    nan
93    229.183    nan
94    233.317    nan
95    237.484    nan
96    241.681    nan
97    245.899    nan
98    250.142    nan
99    254.409    nan
100    258.706    nan
101    263.024    nan
102    267.36    nan
103    271.714    nan
104    276.095    nan
105    280.505    nan
106    284.935    nan
107    289.384    nan
108    293.855    nan
109    298.35    nan
110    302.867    nan
111    307.401    nan
112    311.959    nan
113    316.534    nan
114    321.137    nan
115    325.758    nan
116    330.396    nan
117    335.056    nan
118    339.733    nan
119    344.429    nan
120    349.145    nan
121    353.881    nan
122    358.639    nan
123    363.414    nan
124    368.206    nan
125    373.022    nan
126    377.858    nan
127    382.719    nan
128    387.596    nan
129    392.492    nan
130    397.408    nan
131    402.34    nan
132    407.29    nan
133    412.26    nan
134    417.25    nan
135    422.257    nan
136    427.289    nan
137    432.341    nan
138    437.407    nan
139    442.49    nan
140    447.587    nan
141    452.701    nan
142    457.83    nan
143    462.973    nan
144    468.141    nan
145    473.321    nan
146    478.514    nan
147    483.729    nan
148    488.954    nan
149    494.195    nan
150    499.45    nan
151    504.717    nan
152    509.996    nan
153    515.285    nan
154    520.586    nan
155    525.9    nan
156    531.224    nan
157    536.558    nan
158    541.906    nan
159    547.261    nan
160    552.623    nan
161    557.991    nan
162    563.365    nan
163    568.749    nan
164    574.135    nan
165    579.529    nan
166    584.924    nan
167    590.319    nan
168    595.724    nan
169    601.134    nan
170    606.545    nan
171    611.956    nan
172    617.372    nan
173    622.783    nan
174    628.197    nan
175    633.61    nan
176    639.02    nan
177    644.432    nan
178    649.844    nan
179    655.252    nan
180    660.658    nan
181    666.057    nan
182    671.455    nan
183    676.849    nan
184    682.241    nan
185    687.627    nan
186    693.007    nan
187    698.388    nan
188    703.759    nan
189    709.128    nan
190    714.495    nan
191    719.854    nan
192    725.209    nan
193    730.56    nan
194    735.905    nan
195    741.248    nan
196    746.588    nan
197    751.92    nan
198    757.249    nan
199    762.573    nan
200    767.894    nan
201    773.213    nan
202    778.528    nan
203    783.844    nan
204    789.155    nan
205    794.46    nan
206    799.765    nan
207    805.061    nan
208    810.355    nan
209    815.646    nan
210    820.935    nan
211    826.229    nan
212    831.519    nan
213    836.802    nan
214    842.088    nan
215    847.367    nan
216    852.644    nan
217    857.919    nan
218    863.19    nan
219    868.46    nan
220    873.726    nan
221    878.989    nan
222    884.249    nan
223    889.512    nan
224    894.78    nan
225    900.044    nan
226    905.307    nan
227    910.567    nan
228    915.825    nan
229    921.084    nan
230    926.344    nan
231    931.605    nan
232    936.859    nan
233    942.112    nan
234    947.366    nan
235    952.618    nan
236    957.869    nan
237    963.115    nan
238    968.358    nan
239    973.595    nan
240    978.829    nan
241    984.061    nan
242    989.286    nan
243    994.509    nan
244    999.723    nan
245    1004.93    nan
246    1010.15    nan
247    1015.36    nan
248    1020.56    nan
249    1025.77    nan
250    1030.96    nan
251    1036.16    nan
252    1041.35    nan
253    1046.52    nan
254    1051.69    nan
255    1056.86    nan
256    1062.02    nan
257    1067.17    nan
258    1072.32    nan
259    1077.46    nan
260    1082.6    nan
261    1087.72    nan
262    1092.84    nan
263    1097.95    nan
264    1103.05    nan
265    1108.15    nan
266    1113.24    nan
267    1118.32    nan
268    1123.4    nan
269    1128.47    nan
270    1133.52    nan
271    1138.58    nan
272    1143.63    nan
273    1148.68    nan
274    1153.73    nan
275    1158.77    nan
276    1163.8    nan
277    1168.82    nan
278    1173.84    nan
279    1178.85    nan
280    1183.85    nan
281    1188.85    nan
282    1193.85    nan
283    1198.83    nan
284    1203.8    nan
285    1208.76    nan
286    1213.72    nan
287    1218.66    nan
288    1223.58    nan
289    1228.49    nan
290    1233.4    nan
291    1238.29    nan
292    1243.17    nan
293    1248.03    nan
294    1252.89    nan
295    1257.73    nan
296    1262.56    nan
297    1267.36    nan
298    1272.16    nan
299    1276.94    nan
300    1281.7    nan
301    1286.43    nan
302    1291.16    nan
303    1295.86    nan
304    1300.55    nan
305    1305.22    nan
306    1309.87    nan
307    1314.49    nan
