# r    B_y(Along Chain)    B_x(Across Chains)
0    0    0
1    0.279293    0.26445
2    0.454798    0.396745
3    0.617694    0.485905
4    0.792457    0.556862
5    0.989061    0.61364
6    1.20317    0.65826
7    1.44017    0.702273
8    1.69311    0.735641
9    1.96658    0.762542
10    2.25894    0.790112
11    2.57557    0.815102
12    2.91123    0.837444
13    3.2637    0.854939
14    3.63885    0.868234
15    4.02911    0.872104
16    4.4391    nan
17    4.8656    nan
18    5.30615    nan
19    5.764    nan
20    6.23659    nan
21    6.72937    nan
22    7.23416    nan
23    7.76095    nan
24    8.29967    nan
25    8.85335    nan
26    9.42766    nan
27    10.011    nan
28    10.6045    nan
29    11.2094    nan
30    11.8317    nan
31    12.4606    nan
32    13.0926    nan
33    13.7336    nan
34    14.3812    nan
35    15.0435    nan
36    15.7092    nan
37    16.3872    nan
38    17.072    nan
39    17.7642    nan
40    18.4617    nan
41    19.1721    nan
42    19.8881    nan
43    20.6086    nan
44    21.3387    nan
45    22.0716    nan
46    22.809    nan
47    23.5506    nan
48    24.2995    nan
49    25.0522    nan
50    25.8068    nan
51    26.5646    nan
52    27.3261    nan
53    28.0974    nan
54    28.866    nan
55    29.6395    nan
56    30.413    nan
57    31.1892    nan
58    31.9669    nan
59    32.7438    nan
60    33.5229    nan
61    34.3017    nan
62    35.0784    nan
63    35.8553    nan
64    36.6273    nan
65    37.3996    nan
66    38.1674    nan
67    38.9351    nan
68    39.6904    nan
69    40.4479    nan
70    41.2016    nan
71    41.9519    nan
72    42.7043    nan
73    43.4472    nan
74    44.1894    nan
75    44.9249    nan
76    45.6567    nan
77    46.3808    nan
78    47.1041    nan
79    47.8193    nan
80    48.5302    nan
81    49.2416    nan
82    49.9451    nan
83    50.6433    nan
84    51.3401    nan
85    52.029    nan
86    52.7144    nan
87    53.3943    nan
88    54.0805    nan
89    54.7603    nan
90    55.4354    nan
91    56.1051    nan
92    56.7722    nan
93    57.4311    nan
94    58.0834    nan
95    58.7416    nan
96    59.3994    nan
97    60.0485    nan
98    60.6942    nan
99    61.3345    nan
100    61.9754    nan
101    62.6084    nan
102    63.2325    nan
103    63.8476    nan
104    64.4652    nan
105    65.0854    nan
106    65.7001    nan
107    66.3112    nan
108    66.9227    nan
109    67.5348    nan
110    68.1458    nan
111    68.751    nan
112    69.3572    nan
113    69.9572    nan
114    70.5613    nan
115    71.1629    nan
116    71.7605    nan
117    72.3584    nan
118    72.9509    nan
119    73.5412    nan
120    74.1296    nan
121    74.7163    nan
122    75.3018    nan
123    75.8834    nan
124    76.4613    nan
125    77.0396    nan
126    77.6145    nan
127    78.1939    nan
128    78.7662    nan
129    79.3349    nan
130    79.902    nan
131    80.4619    nan
132    81.017    nan
133    81.5702    nan
134    82.1208    nan
135    82.6676    nan
136    83.2173    nan
137    83.7663    nan
138    84.3114    nan
139    84.856    nan
140    85.3972    nan
141    85.9371    nan
142    86.4744    nan
143    87.0075    nan
144    87.5497    nan
145    88.0896    nan
146    88.6279    nan
147    89.1699    nan
148    89.7088    nan
149    90.2482    nan
150    90.7882    nan
151    91.3283    nan
152    91.8689    nan
153    92.4084    nan
154    92.9494    nan
155    93.494    nan
156    94.0406    nan
157    94.5895    nan
158    95.146    nan
159    95.7036    nan
160    96.2628    nan
161    96.823    nan
162    97.3864    nan
163    97.9556    nan
164    98.526    nan
165    99.1013    nan
166    99.6802    nan
167    100.26    nan
168    100.851    nan
169    101.448    nan
170    102.052    nan
171    102.661    nan
172    103.277    nan
173    103.891    nan
174    104.511    nan
175    105.133    nan
176    105.758    nan
177    106.387    nan
178    107.02    nan
179    107.654    nan
180    108.292    nan
181    108.93    nan
182    109.574    nan
183    110.223    nan
184    110.875    nan
185    111.529    nan
186    112.182    nan
187    112.844    nan
188    113.506    nan
189    114.172    nan
190    114.842    nan
191    115.51    nan
192    116.182    nan
193    116.859    nan
194    117.536    nan
195    118.219    nan
196    118.908    nan
197    119.597    nan
198    120.288    nan
199    120.982    nan
200    121.679    nan
201    122.383    nan
202    123.091    nan
203    123.809    nan
204    124.53    nan
205    125.253    nan
206    125.986    nan
207    126.719    nan
208    127.46    nan
209    128.204    nan
210    128.956    nan
211    129.718    nan
212    130.484    nan
213    131.25    nan
214    132.027    nan
215    132.802    nan
216    133.582    nan
217    134.367    nan
218    135.153    nan
219    135.942    nan
220    136.731    nan
221    137.524    nan
222    138.319    nan
223    139.122    nan
224    139.932    nan
225    140.739    nan
226    141.545    nan
227    142.351    nan
228    143.159    nan
229    143.971    nan
230    144.788    nan
231    145.605    nan
232    146.421    nan
233    147.238    nan
234    148.059    nan
235    148.881    nan
236    149.702    nan
237    150.519    nan
238    151.332    nan
239    152.141    nan
240    152.948    nan
241    153.753    nan
242    154.553    nan
243    155.351    nan
244    156.142    nan
245    156.931    nan
246    157.721    nan
247    158.51    nan
248    159.298    nan
249    160.087    nan
250    160.867    nan
251    161.647    nan
252    162.43    nan
253    163.205    nan
254    163.975    nan
255    164.745    nan
256    165.511    nan
257    166.28    nan
258    167.049    nan
259    167.811    nan
260    168.568    nan
261    169.322    nan
262    170.073    nan
263    170.819    nan
264    171.561    nan
265    172.297    nan
266    173.026    nan
267    173.754    nan
268    174.477    nan
269    175.195    nan
270    175.905    nan
271    176.612    nan
272    177.323    nan
273    178.025    nan
274    178.722    nan
275    179.415    nan
276    180.101    nan
277    180.778    nan
278    181.45    nan
279    182.115    nan
280    182.78    nan
281    183.442    nan
282    184.098    nan
283    184.743    nan
284    185.386    nan
285    186.023    nan
286    186.66    nan
287    187.287    nan
288    187.903    nan
289    188.522    nan
290    189.134    nan
291    189.74    nan
292    190.346    nan
293    190.947    nan
294    191.545    nan
295    192.143    nan
296    192.735    nan
297    193.322    nan
298    193.912    nan
299    194.497    nan
300    195.08    nan
301    195.656    nan
302    196.233    nan
303    196.81    nan
304    197.391    nan
305    197.97    nan
306    198.549    nan
307    199.12    nan
308    199.691    nan
309    200.259    nan
310    200.827    nan
311    201.396    nan
312    201.965    nan
313    202.529    nan
314    203.095    nan
315    203.662    nan
316    204.227    nan
317    204.79    nan
318    205.348    nan
319    205.903    nan
320    206.454    nan
321    207.006    nan
322    207.556    nan
323    208.109    nan
324    208.66    nan
325    209.202    nan
326    209.745    nan
327    210.283    nan
328    210.81    nan
329    211.338    nan
330    211.855    nan
331    212.361    nan
332    212.865    nan
333    213.371    nan
334    213.872    nan
335    214.368    nan
336    214.86    nan
337    215.348    nan
338    215.835    nan
339    216.32    nan
340    216.8    nan
341    217.269    nan
342    217.734    nan
343    218.191    nan
344    218.649    nan
345    219.101    nan
346    219.552    nan
347    219.999    nan
348    220.447    nan
349    220.89    nan
350    221.324    nan
351    221.755    nan
352    222.185    nan
353    222.608    nan
354    223.029    nan
355    223.441    nan
356    223.855    nan
357    224.266    nan
358    224.67    nan
359    225.074    nan
360    225.481    nan
361    225.881    nan
362    226.283    nan
363    226.686    nan
364    227.085    nan
365    227.477    nan
366    227.866    nan
367    228.247    nan
368    228.626    nan
369    229.002    nan
370    229.379    nan
371    229.75    nan
372    230.126    nan
373    230.5    nan
374    230.871    nan
375    231.247    nan
376    231.617    nan
377    231.991    nan
378    232.367    nan
379    232.742    nan
380    233.117    nan
381    233.494    nan
382    233.867    nan
383    234.242    nan
384    234.619    nan
385    234.994    nan
386    235.376    nan
387    235.753    nan
388    236.13    nan
389    236.51    nan
390    236.893    nan
391    237.275    nan
392    237.654    nan
393    238.035    nan
394    238.415    nan
395    238.798    nan
396    239.18    nan
397    239.567    nan
398    239.955    nan
399    240.342    nan
400    240.73    nan
401    241.12    nan
402    241.514    nan
403    241.909    nan
404    242.304    nan
405    242.697    nan
406    243.092    nan
407    243.489    nan
408    243.891    nan
409    244.295    nan
410    244.699    nan
411    245.103    nan
412    245.506    nan
413    245.908    nan
414    246.313    nan
415    246.719    nan
416    247.13    nan
417    247.54    nan
418    247.954    nan
419    248.378    nan
420    248.797    nan
421    249.215    nan
422    249.636    nan
423    250.06    nan
424    250.488    nan
425    250.909    nan
426    251.326    nan
427    251.747    nan
428    252.163    nan
429    252.583    nan
430    252.995    nan
431    253.413    nan
432    253.832    nan
433    254.246    nan
434    254.658    nan
435    255.069    nan
436    255.473    nan
437    255.871    nan
438    256.267    nan
439    256.651    nan
440    257.028    nan
441    257.398    nan
442    257.764    nan
443    258.125    nan
444    258.483    nan
445    258.838    nan
446    259.185    nan
447    259.526    nan
448    259.858    nan
449    260.185    nan
450    260.503    nan
451    260.816    nan
452    261.113    nan
453    261.409    nan
454    261.69    nan
455    261.967    nan
456    262.243    nan
457    262.514    nan
458    262.78    nan
459    263.045    nan
460    263.302    nan
461    263.553    nan
462    263.799    nan
463    264.036    nan
464    264.268    nan
465    264.492    nan
466    264.712    nan
467    264.929    nan
468    265.141    nan
469    265.346    nan
470    265.549    nan
471    265.751    nan
472    265.943    nan
473    266.134    nan
474    266.32    nan
475    266.499    nan
476    266.664    nan
477    266.83    nan
478    266.997    nan
479    267.159    nan
480    267.312    nan
481    267.462    nan
482    267.605    nan
483    267.739    nan
484    267.873    nan
485    267.999    nan
486    268.117    nan
487    268.23    nan
488    268.339    nan
489    268.44    nan
490    268.541    nan
491    268.634    nan
492    268.721    nan
493    268.803    nan
494    268.881    nan
495    268.955    nan
496    269.022    nan
497    269.083    nan
498    269.137    nan
499    269.19    nan
500    269.237    nan
501    269.28    nan
502    269.316    nan
503    269.346    nan
504    269.372    nan
505    269.393    nan
506    269.408    nan
507    269.424    nan
508    269.439    nan
509    269.453    nan
510    269.458    nan
511    269.46    nan
