# r    B_y(Along Chain)    B_x(Across Chains)
0    0    0
1    0.292159    0.263299
2    0.504863    0.394297
3    0.73131    0.481199
4    0.996398    0.550126
5    1.31223    0.607103
6    1.6763    0.654915
7    2.0927    0.703492
8    2.55428    0.743779
9    3.06858    0.777928
10    3.6318    0.813032
11    4.24738    0.844778
12    4.90854    0.872066
13    5.61195    0.89376
14    6.36295    0.909575
15    7.15639    0.914093
16    7.99644    nan
17    8.87976    nan
18    9.80645    nan
19    10.778    nan
20    11.7917    nan
21    12.8507    nan
22    13.9447    nan
23    15.0839    nan
24    16.2583    nan
25    17.472    nan
26    18.7302    nan
27    20.0222    nan
28    21.3473    nan
29    22.7056    nan
30    24.1038    nan
31    25.5326    nan
32    26.9863    nan
33    28.4696    nan
34    29.9832    nan
35    31.5329    nan
36    33.1059    nan
37    34.7104    nan
38    36.3404    nan
39    38.0004    nan
40    39.6846    nan
41    41.4006    nan
42    43.1414    nan
43    44.9043    nan
44    46.695    nan
45    48.5066    nan
46    50.342    nan
47    52.1991    nan
48    54.0825    nan
49    55.9887    nan
50    57.9122    nan
51    59.8564    nan
52    61.8204    nan
53    63.81    nan
54    65.8137    nan
55    67.8374    nan
56    69.8753    nan
57    71.9305    nan
58    74.0007    nan
59    76.0847    nan
60    78.185    nan
61    80.2998    nan
62    82.4291    nan
63    84.5723    nan
64    86.7244    nan
65    88.8917    nan
66    91.0686    nan
67    93.2586    nan
68    95.45    nan
69    97.6569    nan
70    99.8721    nan
71    102.097    nan
72    104.339    nan
73    106.587    nan
74    108.848    nan
75    111.116    nan
76    113.392    nan
77    115.672    nan
78    117.962    nan
79    120.253    nan
80    122.551    nan
81    124.858    nan
82    127.166    nan
83    129.48    nan
84    131.802    nan
85    134.126    nan
86    136.454    nan
87    138.783    nan
88    141.126    nan
89    143.466    nan
90    145.806    nan
91    148.144    nan
92    150.481    nan
93    152.81    nan
94    155.131    nan
95    157.458    nan
96    159.785    nan
97    162.105    nan
98    164.42    nan
99    166.728    nan
100    169.035    nan
101    171.331    nan
102    173.615    nan
103    175.886    nan
104    178.154    nan
105    180.421    nan
106    182.677    nan
107    184.92    nan
108    187.157    nan
109    189.385    nan
110    191.603    nan
111    193.806    nan
112    196.001    nan
113    198.179    nan
114    200.35    nan
115    202.506    nan
116    204.645    nan
117    206.773    nan
118    208.883    nan
119    210.977    nan
120    213.054    nan
121    215.114    nan
122    217.159    nan
123    219.186    nan
124    221.194    nan
125    223.188    nan
126    225.163    nan
127    227.126    nan
128    229.067    nan
129    230.989    nan
130    232.891    nan
131    234.768    nan
