# r    B_y(Along Chain)    B_x(Across Chains)
0    0    0
1    0.301785    0.264874
2    0.545074    0.399142
3    0.821155    0.491518
4    1.15473    0.566513
5    1.55626    0.628358
6    2.02213    0.680808
7    2.55665    0.733327
8    3.15404    0.775275
9    3.8176    0.812612
10    4.54667    0.849212
11    5.34524    0.882053
12    6.20493    0.909782
13    7.12628    0.931411
14    8.11477    0.947646
15    9.16422    0.952028
16    10.2784    nan
17    11.4536    nan
18    12.69    nan
19    13.9894    nan
20    15.3507    nan
21    16.7792    nan
22    18.2652    nan
23    19.8191    nan
24    21.4321    nan
25    23.1056    nan
26    24.8454    nan
27    26.6432    nan
28    28.5002    nan
29    30.4168    nan
30    32.399    nan
31    34.436    nan
32    36.5218    nan
33    38.6622    nan
34    40.8558    nan
35    43.1109    nan
36    45.4144    nan
37    47.7739    nan
38    50.1844    nan
39    52.6502    nan
40    55.1667    nan
41    57.7416    nan
42    60.366    nan
43    63.039    nan
44    65.7637    nan
45    68.5341    nan
46    71.3523    nan
47    74.2177    nan
48    77.1333    nan
49    80.0964    nan
50    83.1041    nan
51    86.1574    nan
52    89.2547    nan
53    92.4034    nan
54    95.5922    nan
55    98.8284    nan
56    102.105    nan
57    105.425    nan
58    108.785    nan
59    112.183    nan
60    115.619    nan
61    119.094    nan
62    122.605    nan
63    126.152    nan
64    129.732    nan
65    133.35    nan
66    137.003    nan
67    140.692    nan
68    144.403    nan
69    148.153    nan
70    151.932    nan
71    155.743    nan
72    159.59    nan
73    163.465    nan
74    167.373    nan
75    171.307    nan
76    175.269    nan
77    179.255    nan
78    183.271    nan
79    187.308    nan
80    191.368    nan
81    195.459    nan
82    199.569    nan
83    203.701    nan
84    207.857    nan
85    212.031    nan
86    216.226    nan
87    220.443    nan
88    224.693    nan
89    228.96    nan
90    233.249    nan
91    237.556    nan
92    241.884    nan
93    246.225    nan
94    250.583    nan
95    254.969    nan
96    259.378    nan
97    263.802    nan
98    268.244    nan
99    272.703    nan
100    277.183    nan
101    281.676    nan
102    286.181    nan
103    290.695    nan
104    295.231    nan
105    299.789    nan
106    304.362    nan
107    308.951    nan
108    313.559    nan
109    318.185    nan
110    322.829    nan
111    327.486    nan
112    332.162    nan
113    336.849    nan
114    341.558    nan
115    346.282    nan
116    351.021    nan
117    355.777    nan
118    360.547    nan
119    365.331    nan
120    370.128    nan
121    374.938    nan
122    379.762    nan
123    384.595    nan
124    389.438    nan
125    394.295    nan
126    399.164    nan
127    404.051    nan
128    408.947    nan
129    413.851    nan
130    418.767    nan
131    423.691    nan
132    428.626    nan
133    433.573    nan
134    438.532    nan
135    443.499    nan
136    448.481    nan
137    453.474    nan
138    458.471    nan
139    463.477    nan
140    468.486    nan
141    473.503    nan
142    478.525    nan
143    483.55    nan
144    488.589    nan
145    493.629    nan
146    498.672    nan
147    503.721    nan
148    508.771    nan
149    513.826    nan
150    518.884    nan
151    523.944    nan
152    529.006    nan
153    534.067    nan
154    539.13    nan
155    544.197    nan
156    549.266    nan
157    554.335    nan
158    559.41    nan
159    564.482    nan
160    569.555    nan
161    574.627    nan
162    579.699    nan
163    584.773    nan
164    589.844    nan
165    594.916    nan
166    599.984    nan
167    605.047    nan
168    610.116    nan
169    615.184    nan
170    620.251    nan
171    625.317    nan
172    630.383    nan
173    635.443    nan
174    640.504    nan
175    645.563    nan
176    650.618    nan
177    655.67    nan
178    660.719    nan
179    665.76    nan
180    670.799    nan
181    675.83    nan
182    680.861    nan
183    685.889    nan
184    690.914    nan
185    695.933    nan
186    700.945    nan
187    705.958    nan
188    710.961    nan
189    715.959    nan
190    720.953    nan
191    725.935    nan
192    730.909    nan
193    735.875    nan
194    740.834    nan
195    745.788    nan
196    750.734    nan
197    755.668    nan
198    760.59    nan
199    765.501    nan
200    770.403    nan
201    775.295    nan
202    780.175    nan
203    785.047    nan
204    789.907    nan
205    794.755    nan
206    799.596    nan
207    804.42    nan
208    809.234    nan
209    814.035    nan
210    818.827    nan
211    823.611    nan
212    828.381    nan
213    833.138    nan
214    837.889    nan
215    842.627    nan
216    847.353    nan
217    852.071    nan
218    856.778    nan
219    861.475    nan
220    866.161    nan
221    870.84    nan
222    875.511    nan
223    880.179    nan
224    884.844    nan
225    889.496    nan
226    894.141    nan
227    898.776    nan
228    903.407    nan
229    908.032    nan
230    912.656    nan
