# r    B_y(Along Chain)    B_x(Across Chains)
0    0    0
1    0.296429    0.264412
2    0.523812    0.397644
3    0.77395    0.489352
4    1.07115    0.565907
5    1.42721    0.631944
6    1.83743    0.688816
7    2.3059    0.74557
8    2.82734    0.79334
9    3.4063    0.835717
10    4.03898    0.877537
11    4.73101    0.915659
12    5.47576    0.948696
13    6.27023    0.976393
14    7.12045    0.997157
15    8.01875    1.00527
16    8.96854    nan
17    9.96596    nan
18    11.01    nan
19    12.1033    nan
20    13.2414    nan
21    14.4296    nan
22    15.658    nan
23    16.9372    nan
24    18.2574    nan
25    19.6216    nan
26    21.0351    nan
27    22.488    nan
28    23.9793    nan
29    25.5118    nan
30    27.0909    nan
31    28.706    nan
32    30.353    nan
33    32.0372    nan
34    33.7547    nan
35    35.5128    nan
36    37.2998    nan
37    39.1257    nan
38    40.9848    nan
39    42.8788    nan
40    44.8053    nan
41    46.7707    nan
42    48.768    nan
43    50.7965    nan
44    52.8616    nan
45    54.9578    nan
46    57.0867    nan
47    59.2478    nan
48    61.4433    nan
49    63.6687    nan
50    65.921    nan
51    68.2044    nan
52    70.5167    nan
53    72.8641    nan
54    75.2371    nan
55    77.6424    nan
56    80.0741    nan
57    82.5352    nan
58    85.0229    nan
59    87.5355    nan
60    90.0735    nan
61    92.6362    nan
62    95.2227    nan
63    97.8341    nan
64    100.466    nan
65    103.125    nan
66    105.804    nan
67    108.507    nan
68    111.221    nan
69    113.961    nan
70    116.721    nan
71    119.501    nan
72    122.307    nan
73    125.124    nan
74    127.962    nan
75    130.815    nan
76    133.683    nan
77    136.564    nan
78    139.463    nan
79    142.368    nan
80    145.287    nan
81    148.221    nan
82    151.161    nan
83    154.111    nan
84    157.072    nan
85    160.036    nan
86    163.007    nan
87    165.981    nan
88    168.97    nan
89    171.959    nan
90    174.952    nan
91    177.947    nan
92    180.945    nan
93    183.938    nan
94    186.929    nan
95    189.927    nan
96    192.927    nan
97    195.922    nan
98    198.914    nan
99    201.901    nan
100    204.888    nan
101    207.868    nan
102    210.839    nan
103    213.8    nan
104    216.758    nan
105    219.717    nan
106    222.667    nan
107    225.609    nan
108    228.547    nan
109    231.48    nan
110    234.406    nan
111    237.32    nan
112    240.228    nan
113    243.125    nan
114    246.019    nan
115    248.904    nan
116    251.777    nan
117    254.643    nan
118    257.496    nan
119    260.34    nan
120    263.171    nan
121    265.991    nan
122    268.801    nan
123    271.597    nan
124    274.377    nan
125    277.145    nan
126    279.9    nan
127    282.647    nan
128    285.374    nan
129    288.086    nan
130    290.782    nan
131    293.459    nan
132    296.119    nan
133    298.765    nan
134    301.399    nan
135    304.018    nan
136    306.626    nan
137    309.221    nan
138    311.798    nan
139    314.359    nan
140    316.902    nan
141    319.429    nan
142    321.941    nan
143    324.437    nan
144    326.929    nan
145    329.404    nan
146    331.864    nan
147    334.316    nan
148    336.751    nan
149    339.175    nan
150    341.587    nan
151    343.985    nan
152    346.369    nan
153    348.738    nan
154    351.096    nan
155    353.446    nan
156    355.783    nan
157    358.108    nan
158    360.427    nan
159    362.731    nan
160    365.022    nan
161    367.299    nan
162    369.565    nan
163    371.82    nan
164    374.062    nan
165    376.294    nan
166    378.514    nan
167    380.721    nan
168    382.926    nan
169    385.123    nan
170    387.311    nan
171    389.486    nan
172    391.655    nan
173    393.807    nan
174    395.953    nan
175    398.087    nan
176    400.211    nan
