# r    B_y(Along Chain)    B_x(Across Chains)
0    0    0
1    0.286822    0.266067
2    0.485278    0.402379
3    0.686204    0.49411
4    0.914881    0.567252
5    1.18442    0.625306
6    1.48916    0.67218
7    1.8343    0.718878
8    2.21524    0.756097
9    2.63679    0.787657
10    3.0975    0.818458
11    3.60079    0.845696
12    4.14035    0.86959
13    4.71322    0.88868
14    5.32642    0.902245
15    5.97261    0.906028
16    6.65694    nan
17    7.37586    nan
18    8.12695    nan
19    8.91303    nan
20    9.73202    nan
21    10.5895    nan
22    11.4738    nan
23    12.3935    nan
24    13.3415    nan
25    14.3199    nan
26    15.3328    nan
27    16.3733    nan
28    17.441    nan
29    18.539    nan
30    19.6707    nan
31    20.8271    nan
32    22.0043    nan
33    23.2067    nan
34    24.4328    nan
35    25.6885    nan
36    26.9616    nan
37    28.2604    nan
38    29.5795    nan
39    30.9217    nan
40    32.2817    nan
41    33.666    nan
42    35.0671    nan
43    36.4826    nan
44    37.9191    nan
45    39.3682    nan
46    40.8344    nan
47    42.315    nan
48    43.8145    nan
49    45.3289    nan
50    46.8556    nan
51    48.3956    nan
52    49.9468    nan
53    51.5148    nan
54    53.0885    nan
55    54.6758    nan
56    56.2722    nan
57    57.8809    nan
58    59.5012    nan
59    61.1294    nan
60    62.7698    nan
61    64.4219    nan
62    66.0859    nan
63    67.7631    nan
64    69.4472    nan
65    71.1444    nan
66    72.8499    nan
67    74.5672    nan
68    76.2841    nan
69    78.0137    nan
70    79.7495    nan
71    81.4924    nan
72    83.2487    nan
73    85.0077    nan
74    86.7768    nan
75    88.5498    nan
76    90.3284    nan
77    92.1087    nan
78    93.8983    nan
79    95.6882    nan
80    97.4835    nan
81    99.2891    nan
82    101.096    nan
83    102.906    nan
84    104.724    nan
85    106.546    nan
86    108.373    nan
87    110.206    nan
88    112.058    nan
89    113.915    nan
90    115.778    nan
91    117.647    nan
92    119.524    nan
93    121.401    nan
94    123.281    nan
95    125.176    nan
96    127.079    nan
97    128.987    nan
98    130.902    nan
99    132.823    nan
100    134.755    nan
101    136.69    nan
102    138.629    nan
103    140.568    nan
104    142.52    nan
105    144.484    nan
106    146.452    nan
107    148.427    nan
108    150.411    nan
109    152.405    nan
110    154.406    nan
111    156.409    nan
112    158.42    nan
113    160.433    nan
114    162.458    nan
115    164.488    nan
116    166.524    nan
117    168.568    nan
118    170.615    nan
119    172.666    nan
120    174.72    nan
121    176.778    nan
122    178.839    nan
123    180.901    nan
124    182.964    nan
125    185.03    nan
126    187.097    nan
127    189.169    nan
128    191.237    nan
129    193.303    nan
130    195.37    nan
131    197.432    nan
132    199.491    nan
133    201.547    nan
134    203.601    nan
135    205.65    nan
136    207.699    nan
137    209.745    nan
138    211.783    nan
139    213.817    nan
140    215.843    nan
141    217.864    nan
142    219.878    nan
143    221.883    nan
144    223.886    nan
145    225.878    nan
146    227.859    nan
147    229.834    nan
148    231.794    nan
149    233.741    nan
150    235.674    nan
151    237.593    nan
152    239.498    nan
153    241.387    nan
154    243.264    nan
155    245.126    nan
156    246.972    nan
157    248.803    nan
158    250.622    nan
159    252.422    nan
160    254.205    nan
161    255.969    nan
162    257.716    nan
163    259.447    nan
164    261.159    nan
165    262.853    nan
166    264.528    nan
167    266.179    nan
168    267.82    nan
169    269.442    nan
170    271.044    nan
171    272.626    nan
172    274.192    nan
173    275.732    nan
174    277.256    nan
175    278.757    nan
176    280.236    nan
177    281.694    nan
178    283.132    nan
179    284.545    nan
180    285.937    nan
181    287.303    nan
182    288.65    nan
183    289.976    nan
184    291.28    nan
185    292.559    nan
186    293.814    nan
187    295.052    nan
188    296.263    nan
189    297.455    nan
190    298.625    nan
191    299.766    nan
192    300.885    nan
193    301.981    nan
194    303.053    nan
195    304.106    nan
196    305.139    nan
197    306.148    nan
198    307.135    nan
199    308.1    nan
200    309.045    nan
201    309.972    nan
202    310.878    nan
203    311.768    nan
204    312.636    nan
205    313.482    nan
206    314.313    nan
207    315.118    nan
208    315.905    nan
209    316.669    nan
210    317.415    nan
211    318.146    nan
212    318.854    nan
213    319.537    nan
214    320.205    nan
215    320.845    nan
216    321.464    nan
217    322.061    nan
218    322.634    nan
219    323.184    nan
220    323.706    nan
221    324.207    nan
222    324.684    nan
223    325.142    nan
224    325.582    nan
225    325.996    nan
226    326.388    nan
227    326.758    nan
228    327.107    nan
229    327.435    nan
230    327.747    nan
231    328.038    nan
232    328.305    nan
233    328.552    nan
234    328.779    nan
235    328.983    nan
236    329.167    nan
237    329.325    nan
238    329.461    nan
239    329.574    nan
240    329.663    nan
241    329.731    nan
242    329.776    nan
243    329.798    nan
244    329.794    nan
245    329.765    nan
246    329.718    nan
247    329.65    nan
248    329.559    nan
249    329.45    nan
250    329.313    nan
251    329.156    nan
252    328.982    nan
253    328.779    nan
254    328.552    nan
255    328.307    nan
256    328.039    nan
257    327.757    nan
258    327.457    nan
259    327.138    nan
260    326.797    nan
261    326.436    nan
262    326.055    nan
263    325.654    nan
264    325.236    nan
265    324.795    nan
266    324.335    nan
267    323.857    nan
268    323.359    nan
269    322.841    nan
270    322.3    nan
271    321.744    nan
272    321.177    nan
273    320.59    nan
274    319.986    nan
275    319.365    nan
276    318.728    nan
277    318.07    nan
278    317.397    nan
279    316.704    nan
280    315.998    nan
281    315.275    nan
282    314.536    nan
283    313.778    nan
284    313.008    nan
285    312.224    nan
286    311.429    nan
287    310.616    nan
288    309.781    nan
289    308.939    nan
290    308.083    nan
291    307.214    nan
292    306.335    nan
293    305.443    nan
294    304.542    nan
