# r    B_y(Along Chain)    B_x(Across Chains)
0    0    0
1    0.322887    0.262805
2    0.629797    0.39157
3    1.01074    0.475151
4    1.49065    0.540051
5    2.0833    0.590721
6    2.78511    0.630636
7    3.59821    0.669788
8    4.51683    0.69945
9    5.54679    0.723271
10    6.68572    0.74695
11    7.93979    0.766665
12    9.30164    0.783599
13    10.7712    0.797585
14    12.3532    0.807684
15    14.0395    0.809274
16    15.8339    nan
17    17.7332    nan
18    19.7357    nan
19    21.8437    nan
20    24.0512    nan
21    26.3629    nan
22    28.7685    nan
23    31.2782    nan
24    33.8816    nan
25    36.5811    nan
26    39.3795    nan
27    42.2677    nan
28    45.2429    nan
29    48.3073    nan
30    51.4634    nan
31    54.7019    nan
32    58.0181    nan
33    61.4155    nan
34    64.8931    nan
35    68.4558    nan
36    72.0906    nan
37    75.8062    nan
38    79.5938    nan
39    83.4552    nan
40    87.3867    nan
41    91.3934    nan
42    95.4668    nan
43    99.6026    nan
44    103.806    nan
45    108.068    nan
46    112.393    nan
47    116.774    nan
48    121.216    nan
49    125.715    nan
50    130.267    nan
51    134.875    nan
52    139.535    nan
53    144.252    nan
54    149.014    nan
55    153.826    nan
56    158.681    nan
57    163.583    nan
58    168.528    nan
59    173.513    nan
60    178.537    nan
61    183.601    nan
62    188.702    nan
63    193.84    nan
64    199.009    nan
65    204.215    nan
66    209.452    nan
67    214.723    nan
68    220.013    nan
69    225.335    nan
70    230.682    nan
71    236.056    nan
72    241.46    nan
73    246.885    nan
74    252.337    nan
75    257.81    nan
76    263.303    nan
77    268.817    nan
78    274.353    nan
79    279.903    nan
80    285.47    nan
81    291.057    nan
82    296.654    nan
83    302.264    nan
84    307.89    nan
85    313.525    nan
86    319.171    nan
87    324.828    nan
88    330.505    nan
89    336.187    nan
90    341.878    nan
91    347.575    nan
92    353.28    nan
93    358.983    nan
94    364.687    nan
95    370.404    nan
96    376.128    nan
97    381.852    nan
98    387.575    nan
99    393.298    nan
100    399.025    nan
101    404.747    nan
102    410.462    nan
103    416.171    nan
104    421.881    nan
105    427.597    nan
106    433.309    nan
107    439.017    nan
108    444.725    nan
109    450.432    nan
110    456.136    nan
111    461.834    nan
