# r    B_y(Along Chain)    B_x(Across Chains)
0    0    0
1    0.301464    0.264344
2    0.543142    0.397563
3    0.815791    0.485347
4    1.14477    0.553818
5    1.54022    0.607756
6    1.99708    0.650609
7    2.51945    0.694787
8    3.09936    0.730529
9    3.74246    0.761539
10    4.44501    0.792269
11    5.21248    0.819741
12    6.03679    0.842607
13    6.9155    0.861229
14    7.85743    0.875858
15    8.85641    0.880646
16    9.91416    nan
17    11.0298    nan
18    12.2028    nan
19    13.4343    nan
20    14.7212    nan
21    16.0682    nan
22    17.4659    nan
23    18.9225    nan
24    20.43    nan
25    21.9927    nan
26    23.6148    nan
27    25.2867    nan
28    27.0089    nan
29    28.7816    nan
30    30.612    nan
31    32.4883    nan
32    34.4076    nan
33    36.3746    nan
34    38.3875    nan
35    40.4516    nan
36    42.5535    nan
37    44.7033    nan
38    46.8944    nan
39    49.1291    nan
40    51.4032    nan
41    53.7217    nan
42    56.077    nan
43    58.4671    nan
44    60.8959    nan
45    63.3572    nan
46    65.8531    nan
47    68.38    nan
48    70.9418    nan
49    73.535    nan
50    76.1579    nan
51    78.8123    nan
52    81.4968    nan
53    84.2172    nan
54    86.9628    nan
55    89.7385    nan
56    92.5408    nan
57    95.3716    nan
58    98.2283    nan
59    101.108    nan
60    104.011    nan
61    106.938    nan
62    109.888    nan
63    112.858    nan
64    115.845    nan
65    118.85    nan
66    121.871    nan
67    124.909    nan
68    127.953    nan
69    131.015    nan
70    134.09    nan
71    137.176    nan
72    140.279    nan
73    143.388    nan
74    146.511    nan
75    149.641    nan
76    152.782    nan
77    155.929    nan
78    159.09    nan
79    162.254    nan
80    165.425    nan
81    168.608    nan
82    171.793    nan
83    174.982    nan
84    178.178    nan
85    181.371    nan
86    184.568    nan
87    187.767    nan
88    190.977    nan
89    194.185    nan
90    197.395    nan
91    200.603    nan
92    203.808    nan
93    207.004    nan
94    210.189    nan
95    213.375    nan
96    216.557    nan
97    219.726    nan
98    222.887    nan
99    226.04    nan
100    229.187    nan
101    232.32    nan
102    235.438    nan
103    238.54    nan
104    241.635    nan
105    244.725    nan
106    247.802    nan
107    250.868    nan
108    253.923    nan
109    256.967    nan
110    259.998    nan
111    263.012    nan
112    266.014    nan
113    268.997    nan
114    271.972    nan
115    274.93    nan
116    277.87    nan
117    280.795    nan
118    283.698    nan
119    286.584    nan
120    289.452    nan
121    292.302    nan
122    295.135    nan
123    297.948    nan
124    300.741    nan
125    303.518    nan
126    306.274    nan
127    309.016    nan
128    311.732    nan
129    314.426    nan
130    317.098    nan
131    319.743    nan
132    322.363    nan
133    324.96    nan
134    327.534    nan
135    330.084    nan
136    332.617    nan
137    335.13    nan
138    337.621    nan
139    340.089    nan
140    342.534    nan
141    344.957    nan
142    347.358    nan
143    349.736    nan
144    352.1    nan
145    354.438    nan
146    356.751    nan
147    359.046    nan
148    361.316    nan
149    363.566    nan
150    365.791    nan
151    367.994    nan
152    370.174    nan
153    372.332    nan
154    374.469    nan
155    376.586    nan
156    378.679    nan
157    380.749    nan
158    382.803    nan
159    384.831    nan
160    386.833    nan
161    388.807    nan
162    390.758    nan
163    392.686    nan
164    394.588    nan
165    396.468    nan
166    398.325    nan
167    400.158    nan
168    401.978    nan
169    403.78    nan
170    405.561    nan
171    407.323    nan
172    409.066    nan
173    410.783    nan
174    412.484    nan
175    414.165    nan
176    415.827    nan
177    417.472    nan
178    419.1    nan
179    420.709    nan
180    422.302    nan
181    423.875    nan
182    425.434    nan
183    426.977    nan
184    428.502    nan
185    430.009    nan
186    431.495    nan
187    432.97    nan
188    434.421    nan
189    435.857    nan
190    437.276    nan
191    438.672    nan
192    440.05    nan
193    441.412    nan
194    442.755    nan
195    444.084    nan
196    445.398    nan
197    446.693    nan
198    447.971    nan
199    449.23    nan
200    450.474    nan
201    451.704    nan
202    452.918    nan
203    454.118    nan
204    455.305    nan
205    456.474    nan
206    457.634    nan
207    458.775    nan
208    459.904    nan
209    461.018    nan
210    462.119    nan
211    463.211    nan
212    464.285    nan
213    465.34    nan
214    466.385    nan
215    467.408    nan
216    468.417    nan
217    469.411    nan
218    470.387    nan
219    471.348    nan
220    472.292    nan
221    473.224    nan
222    474.142    nan
223    475.053    nan
224    475.957    nan
225    476.843    nan
226    477.716    nan
227    478.575    nan
228    479.423    nan
229    480.259    nan
230    481.086    nan
231    481.903    nan
232    482.706    nan
233    483.497    nan
234    484.278    nan
235    485.046    nan
236    485.803    nan
237    486.545    nan
238    487.271    nan
239    487.978    nan
240    488.671    nan
241    489.348    nan
242    490.008    nan
243    490.653    nan
244    491.276    nan
245    491.881    nan
246    492.473    nan
247    493.05    nan
248    493.61    nan
249    494.156    nan
250    494.678    nan
251    495.186    nan
252    495.68    nan
253    496.154    nan
254    496.611    nan
255    497.057    nan
256    497.485    nan
257    497.907    nan
258    498.318    nan
259    498.715    nan
260    499.098    nan
261    499.469    nan
262    499.827    nan
263    500.17    nan
264    500.499    nan
265    500.815    nan
266    501.117    nan
267    501.406    nan
268    501.681    nan
269    501.938    nan
270    502.176    nan
271    502.401    nan
272    502.62    nan
273    502.821    nan
274    503.011    nan
275    503.189    nan
276    503.354    nan
277    503.503    nan
278    503.642    nan
279    503.768    nan
280    503.888    nan
281    503.998    nan
282    504.098    nan
283    504.182    nan
284    504.26    nan
285    504.328    nan
286    504.392    nan
287    504.441    nan
288    504.475    nan
289    504.506    nan
290    504.526    nan
291    504.54    nan
292    504.551    nan
293    504.554    nan
294    504.553    nan
295    504.548    nan
296    504.533    nan
297    504.509    nan
298    504.483    nan
299    504.447    nan
300    504.405    nan
301    504.352    nan
302    504.293    nan
303    504.227    nan
304    504.159    nan
305    504.084    nan
306    504.002    nan
307    503.911    nan
308    503.812    nan
309    503.703    nan
310    503.587    nan
311    503.467    nan
312    503.341    nan
313    503.203    nan
314    503.061    nan
315    502.916    nan
316    502.763    nan
317    502.606    nan
318    502.442    nan
319    502.271    nan
320    502.094    nan
321    501.912    nan
322    501.721    nan
323    501.526    nan
324    501.323    nan
325    501.108    nan
326    500.889    nan
327    500.66    nan
328    500.416    nan
329    500.168    nan
330    499.907    nan
331    499.632    nan
332    499.352    nan
333    499.071    nan
334    498.781    nan
335    498.485    nan
336    498.177    nan
337    497.863    nan
338    497.544    nan
339    497.22    nan
340    496.887    nan
341    496.54    nan
342    496.188    nan
343    495.825    nan
344    495.46    nan
345    495.085    nan
346    494.708    nan
347    494.326    nan
348    493.94    nan
349    493.546    nan
350    493.139    nan
351    492.725    nan
352    492.305    nan
353    491.87    nan
354    491.428    nan
355    490.971    nan
356    490.509    nan
357    490.036    nan
358    489.547    nan
359    489.049    nan
360    488.545    nan
361    488.025    nan
362    487.497    nan
363    486.963    nan
364    486.42    nan
365    485.864    nan
366    485.3    nan
367    484.724    nan
368    484.14    nan
369    483.549    nan
370    482.953    nan
371    482.344    nan
372    481.733    nan
373    481.11    nan
374    480.474    nan
375    479.834    nan
376    479.181    nan
377    478.52    nan
378    477.852    nan
379    477.173    nan
380    476.48    nan
381    475.776    nan
382    475.057    nan
383    474.329    nan
384    473.589    nan
385    472.835    nan
386    472.073    nan
387    471.292    nan
388    470.497    nan
389    469.693    nan
390    468.881    nan
391    468.054    nan
392    467.213    nan
393    466.359    nan
394    465.493    nan
395    464.617    nan
396    463.726    nan
397    462.827    nan
398    461.916    nan
399    460.992    nan
400    460.059    nan
401    459.117    nan
402    458.17    nan
403    457.214    nan
404    456.248    nan
405    455.271    nan
406    454.285    nan
407    453.291    nan
408    452.29    nan
409    451.282    nan
410    450.264    nan
411    449.237    nan
412    448.2    nan
413    447.155    nan
414    446.102    nan
415    445.038    nan
416    443.971    nan
417    442.897    nan
418    441.823    nan
419    440.751    nan
420    439.671    nan
421    438.584    nan
422    437.497    nan
423    436.408    nan
424    435.318    nan
425    434.22    nan
426    433.115    nan
427    432.014    nan
428    430.907    nan
429    429.803    nan
430    428.691    nan
431    427.585    nan
432    426.478    nan
433    425.366    nan
434    424.255    nan
435    423.147    nan
436    422.036    nan
437    420.926    nan
438    419.819    nan
439    418.706    nan
440    417.592    nan
441    416.479    nan
442    415.368    nan
443    414.259    nan
444    413.154    nan
445    412.053    nan
446    410.95    nan
447    409.85    nan
448    408.751    nan
449    407.659    nan
450    406.572    nan
451    405.494    nan
452    404.415    nan
453    403.346    nan
454    402.277    nan
455    401.216    nan
456    400.164    nan
457    399.119    nan
458    398.081    nan
459    397.052    nan
460    396.026    nan
461    395.005    nan
462    393.991    nan
463    392.981    nan
464    391.978    nan
465    390.982    nan
466    389.996    nan
467    389.023    nan
468    388.059    nan
469    387.107    nan
470    386.17    nan
471    385.251    nan
472    384.34    nan
473    383.444    nan
474    382.565    nan
475    381.697    nan
476    380.833    nan
477    379.989    nan
478    379.165    nan
479    378.357    nan
480    377.56    nan
481    376.785    nan
482    376.027    nan
483    375.283    nan
484    374.562    nan
485    373.858    nan
486    373.171    nan
487    372.507    nan
488    371.866    nan
489    371.241    nan
490    370.644    nan
491    370.064    nan
492    369.505    nan
493    368.969    nan
494    368.457    nan
495    367.972    nan
496    367.509    nan
497    367.07    nan
498    366.656    nan
499    366.271    nan
500    365.912    nan
501    365.583    nan
502    365.281    nan
503    365.006    nan
504    364.762    nan
505    364.544    nan
506    364.352    nan
507    364.192    nan
508    364.062    nan
509    363.963    nan
510    363.888    nan
511    363.841    nan
