# r    B_y(Along Chain)    B_x(Across Chains)
0    0    0
1    0.29155    0.263879
2    0.503913    0.396786
3    0.727352    0.486957
4    0.986356    0.561733
5    1.29234    0.624137
6    1.64208    0.675781
7    2.04041    0.726061
8    2.48068    0.766973
9    2.9681    0.801715
10    3.50098    0.835151
11    4.08339    0.864216
12    4.70726    0.888267
13    5.36845    0.906484
14    6.07594    0.918851
15    6.82235    0.920509
16    7.61265    nan
17    8.44311    nan
18    9.31269    nan
19    10.2238    nan
20    11.1736    nan
21    12.1663    nan
22    13.1906    nan
23    14.2562    nan
24    15.3547    nan
25    16.4884    nan
26    17.6629    nan
27    18.8678    nan
28    20.102    nan
29    21.368    nan
30    22.6708    nan
31    24.0004    nan
32    25.3512    nan
33    26.7284    nan
34    28.1314    nan
35    29.5672    nan
36    31.0214    nan
37    32.5022    nan
38    34.0038    nan
39    35.5282    nan
40    37.0729    nan
41    38.6437    nan
42    40.2343    nan
43    41.8415    nan
44    43.4716    nan
45    45.117    nan
46    46.7801    nan
47    48.4577    nan
48    50.1559    nan
49    51.8692    nan
50    53.5949    nan
51    55.3356    nan
52    57.0904    nan
53    58.8638    nan
54    60.6459    nan
55    62.4419    nan
56    64.2459    nan
57    66.062    nan
58    67.8882    nan
59    69.7208    nan
60    71.5615    nan
61    73.4097    nan
62    75.2654    nan
63    77.1274    nan
64    78.9924    nan
65    80.8663    nan
66    82.7451    nan
67    84.6329    nan
68    86.5158    nan
69    88.4085    nan
70    90.3057    nan
71    92.2087    nan
72    94.1232    nan
73    96.0386    nan
74    97.9614    nan
75    99.8857    nan
76    101.814    nan
77    103.744    nan
78    105.682    nan
79    107.618    nan
80    109.555    nan
81    111.498    nan
82    113.439    nan
83    115.381    nan
84    117.325    nan
85    119.267    nan
86    121.212    nan
87    123.158    nan
88    125.116    nan
89    127.072    nan
90    129.031    nan
91    130.99    nan
92    132.952    nan
93    134.909    nan
94    136.862    nan
95    138.824    nan
96    140.793    nan
97    142.758    nan
98    144.724    nan
99    146.687    nan
100    148.654    nan
101    150.615    nan
102    152.57    nan
103    154.516    nan
104    156.463    nan
105    158.413    nan
106    160.358    nan
107    162.297    nan
108    164.231    nan
109    166.16    nan
110    168.084    nan
111    169.998    nan
112    171.906    nan
113    173.804    nan
114    175.701    nan
115    177.59    nan
116    179.471    nan
117    181.347    nan
118    183.212    nan
119    185.07    nan
120    186.917    nan
121    188.754    nan
122    190.581    nan
123    192.394    nan
124    194.191    nan
125    195.976    nan
126    197.744    nan
127    199.501    nan
128    201.238    nan
129    202.961    nan
130    204.668    nan
131    206.357    nan
132    208.028    nan
133    209.683    nan
134    211.321    nan
135    212.94    nan
136    214.547    nan
137    216.137    nan
138    217.705    nan
139    219.255    nan
140    220.782    nan
141    222.29    nan
142    223.778    nan
143    225.245    nan
144    226.7    nan
145    228.133    nan
146    229.543    nan
147    230.938    nan
148    232.306    nan
149    233.655    nan
150    234.981    nan
151    236.285    nan
152    237.565    nan
153    238.823    nan
154    240.06    nan
155    241.277    nan
156    242.472    nan
157    243.645    nan
