# k    qy    S_u(qy)
1    0.00613592    77.7914
2    0.0122718    20.9021
3    0.0184078    11.379
4    0.0245437    1.73595
5    0.0306796    2.14925
6    0.0368155    0.441231
7    0.0429515    0.0347729
8    0.0490874    0.0215463
9    0.0552233    0.0252044
10    0.0613592    0.023722
11    0.0674952    0.00224278
12    0.0736311    0.138665
13    0.079767    0.0188553
14    0.0859029    0.0318482
15    0.0920388    0.027323
16    0.0981748    0.0302638
17    0.104311    0.00988908
18    0.110447    0.0334692
19    0.116583    0.0110064
20    0.122718    0.00310281
21    0.128854    0.0137717
22    0.13499    0.00324997
23    0.141126    0.00402119
24    0.147262    0.00654171
25    0.153398    0.00178722
26    0.159534    0.0053563
27    0.16567    0.00554903
28    0.171806    0.00531507
29    0.177942    0.0029744
30    0.184078    0.00210859
31    0.190214    0.00192178
32    0.19635    0.00144067
33    0.202485    0.000761315
34    0.208621    0.00316772
35    0.214757    0.00294493
36    0.220893    0.00196675
37    0.227029    0.00164745
38    0.233165    0.00261369
39    0.239301    0.00177151
40    0.245437    0.00148271
41    0.251573    0.00220102
42    0.257709    0.00194155
43    0.263845    0.00136196
44    0.269981    0.00141449
45    0.276117    0.00321297
46    0.282252    0.000924758
47    0.288388    0.0010845
48    0.294524    0.00136125
49    0.30066    0.00147999
50    0.306796    0.0012346
51    0.312932    0.000808211
52    0.319068    0.000767197
53    0.325204    0.000943906
54    0.33134    0.00117322
55    0.337476    0.00117126
56    0.343612    0.000959837
57    0.349748    0.000748255
58    0.355884    0.000972172
59    0.362019    0.000698475
60    0.368155    0.000880475
61    0.374291    0.00063169
62    0.380427    0.000642568
63    0.386563    0.000564309
64    0.392699    0.000758052
65    0.398835    0.000340318
66    0.404971    0.000403503
67    0.411107    0.000996238
68    0.417243    0.000785808
69    0.423379    0.000517393
70    0.429515    0.000423953
71    0.435651    0.000796516
72    0.441786    0.000762742
73    0.447922    0.000541828
74    0.454058    0.000842631
75    0.460194    0.000535925
76    0.46633    0.000802748
77    0.472466    0.000726887
78    0.478602    0.000553786
79    0.484738    0.000734367
80    0.490874    0.000481197
81    0.49701    0.000624062
82    0.503146    0.000312959
83    0.509282    0.000659383
84    0.515418    0.000461075
85    0.521553    0.000721694
86    0.527689    0.000670255
87    0.533825    0.000459251
88    0.539961    0.000526395
