# r    B_y(Along Chain)    B_x(Across Chains)
0    0    0
1    0.330332    0.263619
2    0.66148    0.394107
3    1.08229    0.479495
4    1.61792    0.546279
5    2.27972    0.598782
6    3.06755    0.639001
7    3.9846    0.67901
8    5.02453    0.709989
9    6.19263    0.736232
10    7.48606    0.764177
11    8.91047    0.790332
12    10.458    0.814515
13    12.1248    0.833754
14    13.9163    0.848942
15    15.8266    0.85441
16    17.8572    nan
17    20.0067    nan
18    22.2739    nan
19    24.6606    nan
20    27.1625    nan
21    29.7835    nan
22    32.5132    nan
23    35.3616    nan
24    38.3182    nan
25    41.3852    nan
26    44.5669    nan
27    47.8525    nan
28    51.2411    nan
29    54.7339    nan
30    58.3371    nan
31    62.0405    nan
32    65.8385    nan
33    69.7343    nan
34    73.7253    nan
35    77.817    nan
36    81.9964    nan
37    86.2717    nan
38    90.6367    nan
39    95.095    nan
40    99.6401    nan
41    104.277    nan
42    108.997    nan
43    113.798    nan
44    118.683    nan
45    123.644    nan
46    128.683    nan
47    133.796    nan
48    138.985    nan
49    144.243    nan
50    149.569    nan
51    154.962    nan
52    160.421    nan
53    165.951    nan
54    171.539    nan
55    177.191    nan
56    182.9    nan
57    188.666    nan
58    194.487    nan
59    200.36    nan
60    206.286    nan
61    212.265    nan
62    218.292    nan
63    224.367    nan
64    230.485    nan
65    236.651    nan
66    242.859    nan
67    249.111    nan
68    255.392    nan
69    261.717    nan
70    268.078    nan
71    274.474    nan
72    280.908    nan
73    287.368    nan
74    293.861    nan
75    300.38    nan
76    306.927    nan
77    313.496    nan
78    320.093    nan
79    326.708    nan
80    333.345    nan
81    340.006    nan
82    346.679    nan
83    353.368    nan
84    360.073    nan
85    366.785    nan
86    373.51    nan
87    380.245    nan
88    386.999    nan
89    393.756    nan
90    400.521    nan
91    407.29    nan
92    414.064    nan
93    420.835    nan
94    427.603    nan
95    434.381    nan
96    441.161    nan
97    447.936    nan
98    454.708    nan
99    461.476    nan
100    468.243    nan
101    475.001    nan
102    481.747    nan
103    488.479    nan
104    495.207    nan
105    501.933    nan
106    508.646    nan
107    515.347    nan
108    522.038    nan
109    528.717    nan
110    535.382    nan
111    542.027    nan
112    548.657    nan
113    555.266    nan
114    561.861    nan
115    568.434    nan
116    574.986    nan
117    581.517    nan
118    588.023    nan
119    594.504    nan
120    600.96    nan
121    607.39    nan
122    613.795    nan
123    620.169    nan
124    626.511    nan
125    632.823    nan
126    639.103    nan
127    645.354    nan
128    651.566    nan
129    657.742    nan
130    663.882    nan
131    669.978    nan
132    676.031    nan
133    682.045    nan
134    688.016    nan
135    693.941    nan
136    699.828    nan
137    705.671    nan
138    711.466    nan
139    717.214    nan
140    722.912    nan
141    728.562    nan
142    734.162    nan
143    739.711    nan
144    745.221    nan
145    750.68    nan
146    756.087    nan
147    761.449    nan
148    766.756    nan
149    772.015    nan
150    777.222    nan
151    782.375    nan
152    787.472    nan
153    792.514    nan
154    797.501    nan
155    802.435    nan
156    807.313    nan
157    812.136    nan
158    816.907    nan
159    821.619    nan
160    826.271    nan
161    830.862    nan
162    835.396    nan
163    839.871    nan
164    844.284    nan
165    848.64    nan
166    852.935    nan
167    857.169    nan
168    861.35    nan
169    865.471    nan
170    869.531    nan
171    873.529    nan
172    877.466    nan
173    881.336    nan
174    885.145    nan
175    888.891    nan
176    892.573    nan
177    896.193    nan
178    899.754    nan
179    903.25    nan
180    906.686    nan
181    910.057    nan
182    913.368    nan
183    916.619    nan
184    919.808    nan
185    922.935    nan
186    925.997    nan
187    929.003    nan
188    931.945    nan
189    934.828    nan
190    937.652    nan
191    940.411    nan
192    943.11    nan
193    945.748    nan
194    948.325    nan
195    950.844    nan
196    953.303    nan
197    955.696    nan
198    958.027    nan
199    960.296    nan
200    962.505    nan
201    964.658    nan
202    966.749    nan
203    968.785    nan
204    970.76    nan
205    972.673    nan
206    974.533    nan
207    976.329    nan
208    978.07    nan
209    979.753    nan
210    981.383    nan
211    982.965    nan
212    984.49    nan
213    985.957    nan
214    987.375    nan
215    988.735    nan
216    990.041    nan
217    991.295    nan
218    992.495    nan
219    993.642    nan
220    994.734    nan
221    995.776    nan
222    996.765    nan
223    997.707    nan
224    998.604    nan
225    999.448    nan
226    1000.24    nan
227    1000.99    nan
228    1001.69    nan
229    1002.34    nan
230    1002.95    nan
231    1003.52    nan
232    1004.04    nan
233    1004.53    nan
234    1004.97    nan
235    1005.37    nan
236    1005.73    nan
237    1006.05    nan
238    1006.34    nan
239    1006.58    nan
240    1006.79    nan
241    1006.96    nan
242    1007.09    nan
243    1007.19    nan
244    1007.24    nan
245    1007.26    nan
246    1007.26    nan
247    1007.22    nan
248    1007.15    nan
249    1007.05    nan
250    1006.92    nan
251    1006.76    nan
252    1006.58    nan
253    1006.36    nan
254    1006.12    nan
255    1005.85    nan
256    1005.56    nan
257    1005.25    nan
258    1004.92    nan
259    1004.56    nan
260    1004.19    nan
261    1003.79    nan
262    1003.38    nan
263    1002.95    nan
264    1002.51    nan
265    1002.05    nan
266    1001.58    nan
267    1001.1    nan
268    1000.6    nan
269    1000.1    nan
270    999.581    nan
271    999.058    nan
272    998.535    nan
273    998.003    nan
274    997.467    nan
275    996.929    nan
276    996.386    nan
277    995.836    nan
278    995.285    nan
279    994.73    nan
280    994.18    nan
281    993.63    nan
282    993.08    nan
283    992.526    nan
284    991.978    nan
285    991.435    nan
286    990.902    nan
287    990.372    nan
288    989.843    nan
289    989.331    nan
290    988.828    nan
291    988.335    nan
292    987.858    nan
293    987.394    nan
294    986.947    nan
295    986.516    nan
296    986.097    nan
297    985.692    nan
298    985.31    nan
299    984.943    nan
300    984.597    nan
301    984.267    nan
302    983.962    nan
303    983.679    nan
304    983.428    nan
305    983.202    nan
306    983.001    nan
307    982.823    nan
308    982.671    nan
309    982.544    nan
310    982.444    nan
311    982.377    nan
312    982.342    nan
313    982.332    nan
314    982.356    nan
315    982.415    nan
316    982.505    nan
317    982.628    nan
318    982.783    nan
319    982.971    nan
320    983.191    nan
321    983.448    nan
322    983.739    nan
323    984.067    nan
324    984.432    nan
325    984.828    nan
326    985.267    nan
327    985.742    nan
328    986.246    nan
329    986.796    nan
330    987.378    nan
331    987.993    nan
332    988.653    nan
333    989.36    nan
334    990.106    nan
335    990.894    nan
336    991.723    nan
337    992.596    nan
338    993.515    nan
339    994.482    nan
340    995.489    nan
341    996.534    nan
342    997.626    nan
343    998.757    nan
344    999.94    nan
345    1001.16    nan
346    1002.44    nan
347    1003.76    nan
348    1005.12    nan
349    1006.53    nan
350    1007.98    nan
351    1009.47    nan
352    1011    nan
353    1012.58    nan
354    1014.2    nan
355    1015.87    nan
356    1017.58    nan
357    1019.33    nan
358    1021.12    nan
359    1022.95    nan
360    1024.83    nan
361    1026.75    nan
362    1028.7    nan
363    1030.7    nan
364    1032.74    nan
365    1034.81    nan
366    1036.92    nan
367    1039.06    nan
368    1041.24    nan
369    1043.46    nan
370    1045.71    nan
371    1048    nan
372    1050.32    nan
373    1052.68    nan
374    1055.07    nan
