# r    B_y(Along Chain)    B_x(Across Chains)
0    0    0
1    0.305931    0.264024
2    0.562887    0.39692
3    0.863156    0.486256
4    1.23133    0.560338
5    1.67919    0.622507
6    2.20303    0.674777
7    2.80603    0.727381
8    3.48097    0.769951
9    4.23392    0.805821
10    5.05911    0.84176
11    5.96302    0.874448
12    6.93778    0.903578
13    7.97775    0.926984
14    9.08974    0.944103
15    10.2647    0.949475
16    11.5086    nan
17    12.8169    nan
18    14.1886    nan
19    15.6249    nan
20    17.1224    nan
21    18.6848    nan
22    20.3026    nan
23    21.9843    nan
24    23.7214    nan
25    25.5159    nan
26    27.3739    nan
27    29.2858    nan
28    31.2493    nan
29    33.2657    nan
30    35.3409    nan
31    37.4653    nan
32    39.636    nan
33    41.8596    nan
34    44.1338    nan
35    46.4626    nan
36    48.8326    nan
37    51.2545    nan
38    53.7228    nan
39    56.2386    nan
40    58.8004    nan
41    61.413    nan
42    64.0699    nan
43    66.7685    nan
44    69.514    nan
45    72.3009    nan
46    75.1312    nan
47    78.004    nan
48    80.9239    nan
49    83.8862    nan
50    86.8891    nan
51    89.9363    nan
52    93.0251    nan
53    96.1594    nan
54    99.3302    nan
55    102.545    nan
56    105.799    nan
57    109.094    nan
58    112.428    nan
59    115.801    nan
60    119.213    nan
61    122.663    nan
62    126.15    nan
63    129.674    nan
64    133.232    nan
65    136.828    nan
66    140.456    nan
67    144.12    nan
68    147.808    nan
69    151.535    nan
70    155.293    nan
71    159.084    nan
72    162.912    nan
73    166.768    nan
74    170.658    nan
75    174.578    nan
76    178.529    nan
77    182.507    nan
78    186.518    nan
79    190.553    nan
80    194.619    nan
81    198.72    nan
82    202.846    nan
83    207.001    nan
84    211.187    nan
85    215.397    nan
86    219.636    nan
87    223.901    nan
88    228.204    nan
89    232.529    nan
90    236.878    nan
91    241.248    nan
92    245.643    nan
93    250.053    nan
94    254.481    nan
95    258.936    nan
96    263.412    nan
97    267.902    nan
98    272.406    nan
99    276.924    nan
100    281.461    nan
101    286.009    nan
102    290.566    nan
103    295.13    nan
104    299.713    nan
105    304.314    nan
106    308.924    nan
107    313.546    nan
108    318.183    nan
109    322.833    nan
110    327.493    nan
111    332.16    nan
112    336.84    nan
113    341.526    nan
114    346.228    nan
115    350.94    nan
116    355.661    nan
117    360.393    nan
118    365.132    nan
119    369.879    nan
120    374.634    nan
121    379.396    nan
122    384.167    nan
123    388.941    nan
124    393.717    nan
125    398.504    nan
126    403.293    nan
127    408.093    nan
128    412.893    nan
129    417.696    nan
130    422.501    nan
131    427.305    nan
132    432.11    nan
133    436.916    nan
134    441.724    nan
135    446.532    nan
136    451.345    nan
137    456.162    nan
138    460.978    nan
139    465.794    nan
140    470.605    nan
141    475.414    nan
142    480.221    nan
143    485.027    nan
144    489.84    nan
145    494.647    nan
146    499.45    nan
147    504.255    nan
148    509.051    nan
149    513.842    nan
150    518.626    nan
151    523.403    nan
152    528.172    nan
153    532.93    nan
154    537.68    nan
155    542.424    nan
156    547.154    nan
157    551.873    nan
158    556.586    nan
159    561.286    nan
160    565.974    nan
161    570.65    nan
162    575.316    nan
163    579.971    nan
164    584.61    nan
165    589.238    nan
166    593.851    nan
167    598.447    nan
168    603.038    nan
169    607.616    nan
170    612.18    nan
171    616.729    nan
172    621.264    nan
173    625.778    nan
174    630.278    nan
175    634.759    nan
176    639.221    nan
177    643.667    nan
178    648.094    nan
179    652.497    nan
180    656.882    nan
181    661.245    nan
182    665.592    nan
183    669.918    nan
184    674.225    nan
185    678.509    nan
186    682.771    nan
187    687.018    nan
188    691.241    nan
189    695.444    nan
190    699.63    nan
191    703.791    nan
192    707.934    nan
193    712.057    nan
194    716.161    nan
195    720.248    nan
196    724.317    nan
197    728.362    nan
198    732.387    nan
199    736.391    nan
200    740.375    nan
201    744.344    nan
202    748.294    nan
203    752.229    nan
204    756.144    nan
205    760.038    nan
206    763.919    nan
207    767.778    nan
208    771.622    nan
209    775.447    nan
210    779.258    nan
211    783.06    nan
212    786.845    nan
213    790.611    nan
214    794.365    nan
215    798.097    nan
216    801.812    nan
217    805.51    nan
218    809.189    nan
219    812.849    nan
220    816.488    nan
221    820.109    nan
222    823.708    nan
223    827.292    nan
224    830.859    nan
225    834.4    nan
226    837.917    nan
227    841.407    nan
228    844.872    nan
229    848.312    nan
230    851.728    nan
231    855.12    nan
232    858.482    nan
233    861.817    nan
234    865.127    nan
235    868.41    nan
236    871.667    nan
237    874.892    nan
238    878.088    nan
239    881.253    nan
240    884.387    nan
241    887.492    nan
242    890.565    nan
243    893.606    nan
244    896.612    nan
245    899.585    nan
246    902.532    nan
247    905.448    nan
248    908.332    nan
249    911.189    nan
250    914.005    nan
251    916.793    nan
252    919.552    nan
253    922.273    nan
254    924.96    nan
255    927.619    nan
256    930.245    nan
257    932.845    nan
258    935.417    nan
259    937.956    nan
260    940.463    nan
261    942.939    nan
262    945.384    nan
263    947.797    nan
264    950.179    nan
265    952.529    nan
266    954.848    nan
267    957.14    nan
268    959.4    nan
269    961.627    nan
270    963.823    nan
271    965.991    nan
272    968.135    nan
273    970.246    nan
274    972.328    nan
275    974.38    nan
276    976.402    nan
277    978.39    nan
278    980.348    nan
279    982.271    nan
280    984.166    nan
281    986.027    nan
282    987.853    nan
283    989.642    nan
284    991.4    nan
285    993.124    nan
286    994.819    nan
287    996.477    nan
288    998.097    nan
289    999.694    nan
290    1001.26    nan
291    1002.8    nan
292    1004.3    nan
293    1005.78    nan
294    1007.23    nan
295    1008.65    nan
296    1010.04    nan
297    1011.4    nan
298    1012.73    nan
299    1014.03    nan
300    1015.3    nan
301    1016.54    nan
302    1017.75    nan
303    1018.93    nan
304    1020.09    nan
305    1021.22    nan
306    1022.32    nan
307    1023.39    nan
308    1024.43    nan
309    1025.44    nan
310    1026.42    nan
311    1027.37    nan
312    1028.29    nan
313    1029.17    nan
314    1030.02    nan
315    1030.85    nan
316    1031.64    nan
317    1032.4    nan
318    1033.12    nan
319    1033.81    nan
320    1034.46    nan
321    1035.08    nan
322    1035.66    nan
323    1036.21    nan
324    1036.73    nan
325    1037.21    nan
326    1037.66    nan
327    1038.07    nan
328    1038.44    nan
329    1038.78    nan
330    1039.09    nan
331    1039.35    nan
332    1039.59    nan
333    1039.8    nan
334    1039.97    nan
335    1040.12    nan
336    1040.23    nan
337    1040.31    nan
338    1040.37    nan
339    1040.4    nan
340    1040.4    nan
341    1040.37    nan
342    1040.31    nan
343    1040.23    nan
344    1040.12    nan
345    1039.99    nan
346    1039.83    nan
347    1039.65    nan
348    1039.46    nan
349    1039.24    nan
350    1038.99    nan
351    1038.73    nan
352    1038.45    nan
353    1038.15    nan
354    1037.82    nan
355    1037.48    nan
356    1037.12    nan
357    1036.74    nan
358    1036.34    nan
359    1035.93    nan
360    1035.51    nan
361    1035.06    nan
362    1034.61    nan
363    1034.15    nan
364    1033.67    nan
365    1033.18    nan
366    1032.68    nan
367    1032.16    nan
368    1031.64    nan
369    1031.1    nan
370    1030.56    nan
371    1030.01    nan
372    1029.45    nan
373    1028.89    nan
374    1028.32    nan
375    1027.74    nan
376    1027.16    nan
377    1026.57    nan
378    1025.99    nan
379    1025.4    nan
380    1024.8    nan
381    1024.21    nan
382    1023.6    nan
383    1023    nan
384    1022.4    nan
385    1021.79    nan
386    1021.18    nan
387    1020.56    nan
388    1019.94    nan
389    1019.32    nan
390    1018.7    nan
391    1018.07    nan
392    1017.43    nan
393    1016.79    nan
394    1016.14    nan
395    1015.49    nan
396    1014.84    nan
397    1014.18    nan
398    1013.52    nan
399    1012.85    nan
400    1012.18    nan
401    1011.51    nan
402    1010.83    nan
403    1010.15    nan
404    1009.47    nan
405    1008.79    nan
406    1008.1    nan
407    1007.41    nan
408    1006.72    nan
409    1006.03    nan
410    1005.34    nan
411    1004.65    nan
412    1003.96    nan
413    1003.26    nan
414    1002.57    nan
415    1001.88    nan
416    1001.2    nan
417    1000.52    nan
418    999.842    nan
419    999.18    nan
420    998.518    nan
421    997.857    nan
422    997.206    nan
423    996.564    nan
424    995.932    nan
425    995.304    nan
426    994.682    nan
427    994.075    nan
428    993.473    nan
429    992.885    nan
430    992.299    nan
431    991.73    nan
432    991.173    nan
433    990.623    nan
434    990.085    nan
435    989.56    nan
436    989.04    nan
437    988.53    nan
438    988.033    nan
439    987.541    nan
440    987.058    nan
441    986.58    nan
442    986.114    nan
443    985.656    nan
444    985.209    nan
445    984.772    nan
446    984.341    nan
447    983.919    nan
448    983.501    nan
449    983.094    nan
450    982.694    nan
451    982.306    nan
452    981.918    nan
453    981.544    nan
454    981.169    nan
455    980.805    nan
456    980.453    nan
457    980.11    nan
458    979.776    nan
459    979.454    nan
460    979.137    nan
461    978.824    nan
462    978.517    nan
463    978.214    nan
464    977.918    nan
465    977.624    nan
466    977.336    nan
467    977.054    nan
468    976.776    nan
469    976.5    nan
470    976.232    nan
471    975.97    nan
472    975.707    nan
473    975.448    nan
474    975.194    nan
475    974.944    nan
476    974.689    nan
477    974.445    nan
478    974.212    nan
479    973.982    nan
480    973.754    nan
481    973.533    nan
482    973.317    nan
483    973.103    nan
484    972.9    nan
485    972.7    nan
486    972.502    nan
487    972.309    nan
488    972.123    nan
489    971.938    nan
490    971.762    nan
491    971.589    nan
492    971.422    nan
493    971.26    nan
494    971.103    nan
495    970.954    nan
496    970.809    nan
497    970.669    nan
498    970.534    nan
499    970.409    nan
500    970.29    nan
501    970.178    nan
502    970.073    nan
503    969.974    nan
504    969.886    nan
505    969.805    nan
506    969.731    nan
507    969.671    nan
508    969.623    nan
509    969.589    nan
510    969.561    nan
511    969.544    nan
