# r    B_y(Along Chain)    B_x(Across Chains)
0    0    0
1    0.307636    0.263319
2    0.569614    0.394051
3    0.875679    0.480393
4    1.24982    0.547833
5    1.70469    0.601926
6    2.2366    0.644534
7    2.85013    0.686146
8    3.5379    0.718002
9    4.30483    0.744386
10    5.14942    0.771296
11    6.07501    0.796026
12    7.07422    0.816406
13    8.1433    0.833378
14    9.28885    0.84548
15    10.5027    0.848653
16    11.7899    nan
17    13.1477    nan
18    14.574    nan
19    16.0708    nan
20    17.6344    nan
21    19.2691    nan
22    20.965    nan
23    22.731    nan
24    24.5574    nan
25    26.4466    nan
26    28.4033    nan
27    30.4181    nan
28    32.4894    nan
29    34.618    nan
30    36.8096    nan
31    39.0539    nan
32    41.3447    nan
33    43.6871    nan
34    46.0773    nan
35    48.5209    nan
36    51.0043    nan
37    53.5365    nan
38    56.11    nan
39    58.7295    nan
40    61.39    nan
41    64.0971    nan
42    66.8414    nan
43    69.6212    nan
44    72.4405    nan
45    75.2931    nan
46    78.1803    nan
47    81.0981    nan
48    84.0493    nan
49    87.0291    nan
50    90.0352    nan
51    93.0673    nan
52    96.1232    nan
53    99.2076    nan
54    102.31    nan
55    105.435    nan
56    108.578    nan
57    111.739    nan
58    114.916    nan
59    118.105    nan
60    121.308    nan
61    124.522    nan
62    127.749    nan
63    130.987    nan
64    134.23    nan
65    137.485    nan
66    140.748    nan
67    144.02    nan
68    147.289    nan
69    150.568    nan
70    153.85    nan
71    157.135    nan
72    160.43    nan
73    163.723    nan
74    167.022    nan
75    170.325    nan
76    173.631    nan
77    176.938    nan
78    180.252    nan
79    183.563    nan
80    186.876    nan
81    190.195    nan
82    193.509    nan
83    196.824    nan
84    200.142    nan
85    203.459    nan
86    206.777    nan
87    210.095    nan
88    213.425    nan
89    216.755    nan
90    220.09    nan
91    223.427    nan
92    226.769    nan
93    230.107    nan
94    233.446    nan
95    236.796    nan
96    240.154    nan
97    243.511    nan
98    246.872    nan
99    250.236    nan
100    253.607    nan
101    256.978    nan
102    260.348    nan
103    263.717    nan
104    267.094    nan
105    270.484    nan
106    273.874    nan
107    277.268    nan
108    280.67    nan
109    284.079    nan
110    287.495    nan
111    290.915    nan
112    294.344    nan
113    297.779    nan
114    301.229    nan
115    304.689    nan
116    308.158    nan
117    311.64    nan
118    315.13    nan
119    318.633    nan
120    322.149    nan
121    325.677    nan
122    329.219    nan
123    332.771    nan
124    336.333    nan
125    339.91    nan
126    343.5    nan
127    347.109    nan
128    350.728    nan
129    354.36    nan
130    358.007    nan
131    361.663    nan
132    365.33    nan
133    369.013    nan
134    372.711    nan
135    376.423    nan
136    380.156    nan
137    383.908    nan
138    387.673    nan
139    391.456    nan
140    395.251    nan
141    399.062    nan
142    402.888    nan
143    406.728    nan
144    410.595    nan
145    414.475    nan
146    418.369    nan
147    422.283    nan
148    426.208    nan
149    430.151    nan
150    434.11    nan
151    438.081    nan
152    442.064    nan
153    446.058    nan
154    450.068    nan
155    454.095    nan
156    458.133    nan
157    462.186    nan
158    466.256    nan
159    470.336    nan
160    474.427    nan
161    478.531    nan
162    482.647    nan
163    486.778    nan
164    490.921    nan
165    495.08    nan
166    499.25    nan
167    503.429    nan
168    507.63    nan
169    511.847    nan
170    516.078    nan
171    520.323    nan
172    524.587    nan
173    528.86    nan
174    533.15    nan
175    537.452    nan
176    541.767    nan
177    546.095    nan
178    550.438    nan
179    554.792    nan
180    559.159    nan
181    563.536    nan
182    567.928    nan
183    572.332    nan
184    576.748    nan
185    581.174    nan
186    585.609    nan
187    590.061    nan
188    594.519    nan
189    598.989    nan
190    603.467    nan
191    607.949    nan
192    612.437    nan
193    616.933    nan
194    621.432    nan
195    625.94    nan
196    630.454    nan
197    634.968    nan
198    639.485    nan
199    644.003    nan
200    648.524    nan
201    653.05    nan
202    657.579    nan
203    662.113    nan
204    666.649    nan
205    671.186    nan
206    675.729    nan
207    680.27    nan
208    684.814    nan
209    689.36    nan
210    693.911    nan
211    698.468    nan
212    703.025    nan
213    707.581    nan
214    712.142    nan
215    716.698    nan
216    721.253    nan
217    725.809    nan
218    730.362    nan
219    734.912    nan
220    739.458    nan
221    744.004    nan
222    748.547    nan
223    753.091    nan
224    757.637    nan
225    762.176    nan
226    766.712    nan
227    771.242    nan
228    775.77    nan
229    780.296    nan
230    784.822    nan
231    789.344    nan
232    793.86    nan
233    798.371    nan
234    802.881    nan
235    807.386    nan
236    811.887    nan
237    816.378    nan
238    820.86    nan
239    825.334    nan
240    829.799    nan
241    834.255    nan
242    838.7    nan
243    843.135    nan
244    847.554    nan
245    851.962    nan
246    856.362    nan
247    860.75    nan
248    865.124    nan
249    869.485    nan
250    873.824    nan
251    878.149    nan
252    882.461    nan
253    886.75    nan
254    891.016    nan
255    895.267    nan
256    899.496    nan
257    903.711    nan
258    907.909    nan
259    912.087    nan
260    916.247    nan
261    920.387    nan
262    924.508    nan
263    928.606    nan
264    932.685    nan
265    936.74    nan
266    940.774    nan
267    944.789    nan
268    948.78    nan
269    952.748    nan
270    956.688    nan
271    960.61    nan
272    964.515    nan
273    968.394    nan
274    972.252    nan
275    976.087    nan
276    979.901    nan
277    983.689    nan
278    987.454    nan
279    991.193    nan
280    994.912    nan
281    998.609    nan
282    1002.28    nan
283    1005.92    nan
284    1009.55    nan
285    1013.14    nan
286    1016.72    nan
287    1020.27    nan
288    1023.78    nan
289    1027.28    nan
290    1030.75    nan
291    1034.19    nan
292    1037.61    nan
293    1041    nan
294    1044.37    nan
295    1047.71    nan
296    1051.02    nan
297    1054.31    nan
298    1057.57    nan
299    1060.8    nan
300    1064    nan
301    1067.17    nan
302    1070.32    nan
303    1073.43    nan
304    1076.53    nan
305    1079.59    nan
306    1082.63    nan
307    1085.64    nan
308    1088.61    nan
309    1091.56    nan
310    1094.48    nan
311    1097.37    nan
312    1100.24    nan
313    1103.07    nan
314    1105.88    nan
315    1108.67    nan
316    1111.43    nan
317    1114.17    nan
318    1116.88    nan
319    1119.56    nan
320    1122.21    nan
321    1124.84    nan
322    1127.45    nan
323    1130.03    nan
324    1132.58    nan
325    1135.11    nan
326    1137.61    nan
327    1140.08    nan
328    1142.52    nan
329    1144.93    nan
330    1147.31    nan
331    1149.67    nan
332    1151.99    nan
333    1154.3    nan
334    1156.58    nan
335    1158.83    nan
336    1161.05    nan
337    1163.25    nan
338    1165.42    nan
339    1167.56    nan
340    1169.68    nan
341    1171.75    nan
342    1173.8    nan
343    1175.82    nan
344    1177.82    nan
345    1179.78    nan
346    1181.71    nan
347    1183.62    nan
348    1185.51    nan
349    1187.36    nan
350    1189.19    nan
351    1190.98    nan
352    1192.76    nan
353    1194.5    nan
354    1196.21    nan
355    1197.9    nan
356    1199.57    nan
357    1201.21    nan
358    1202.82    nan
359    1204.41    nan
360    1205.97    nan
361    1207.51    nan
362    1209.02    nan
363    1210.51    nan
364    1211.97    nan
365    1213.41    nan
366    1214.82    nan
367    1216.21    nan
368    1217.57    nan
369    1218.91    nan
370    1220.23    nan
371    1221.53    nan
372    1222.8    nan
373    1224.06    nan
374    1225.29    nan
375    1226.49    nan
376    1227.68    nan
377    1228.84    nan
378    1229.99    nan
379    1231.11    nan
380    1232.22    nan
381    1233.31    nan
382    1234.38    nan
383    1235.43    nan
384    1236.46    nan
385    1237.48    nan
386    1238.49    nan
387    1239.48    nan
388    1240.45    nan
389    1241.42    nan
390    1242.37    nan
391    1243.32    nan
392    1244.25    nan
393    1245.17    nan
394    1246.08    nan
395    1246.99    nan
396    1247.89    nan
397    1248.79    nan
398    1249.69    nan
399    1250.58    nan
400    1251.48    nan
401    1252.37    nan
402    1253.26    nan
403    1254.15    nan
404    1255.03    nan
