# k    qy    S_u(qy)
1    0.0245437    13.5826
2    0.0490874    2.48967
3    0.0736311    0.13223
4    0.0981748    0.00317308
5    0.122718    0.0723425
6    0.147262    0.0558865
7    0.171806    0.00311678
8    0.19635    0.00133923
9    0.220893    0.00357895
10    0.245437    0.00179296
11    0.269981    0.0113237
12    0.294524    0.00203992
13    0.319068    0.000963534
14    0.343612    0.00191437
15    0.368155    0.000110233
16    0.392699    0.00012449
17    0.417243    0.000904284
18    0.441786    0.000140623
19    0.46633    0.000420982
20    0.490874    0.000109686
21    0.515418    0.000106638
22    0.539961    8.03641e-05
23    0.564505    0.000166909
24    0.589049    4.44839e-05
25    0.613592    0.000370406
26    0.638136    5.32815e-05
27    0.66268    5.48706e-05
28    0.687223    4.74407e-05
29    0.711767    6.75773e-05
30    0.736311    5.24994e-05
31    0.760854    4.75024e-05
32    0.785398    7.73337e-05
33    0.809942    3.45822e-05
34    0.834486    2.80991e-05
35    0.859029    3.10856e-05
36    0.883573    2.64909e-05
37    0.908117    2.10925e-05
38    0.93266    0.00010874
39    0.957204    2.99769e-05
40    0.981748    2.65048e-05
41    1.00629    2.96511e-05
42    1.03084    2.47882e-05
43    1.05538    1.40147e-05
44    1.07992    1.65791e-05
45    1.10447    1.91326e-05
46    1.12901    3.71969e-05
47    1.15355    1.98994e-05
48    1.1781    1.61651e-05
49    1.20264    1.35277e-05
50    1.22718    3.04877e-05
51    1.25173    2.64679e-05
52    1.27627    6.78376e-05
53    1.30082    2.19899e-05
54    1.32536    1.34639e-05
55    1.3499    1.05475e-05
56    1.37445    2.84773e-05
57    1.39899    2.27376e-05
58    1.42353    2.91162e-05
59    1.44808    2.10893e-05
60    1.47262    1.38522e-05
61    1.49717    1.29893e-05
62    1.52171    1.37443e-05
63    1.54625    1.1307e-05
64    1.5708    8.19438e-06
65    1.59534    2.06588e-05
66    1.61988    2.23755e-05
67    1.64443    1.7214e-05
68    1.66897    1.66055e-05
69    1.69351    1.00404e-05
70    1.71806    8.38619e-06
71    1.7426    1.17749e-05
72    1.76715    2.96005e-05
73    1.79169    8.55392e-06
74    1.81623    5.96413e-06
75    1.84078    1.94379e-05
76    1.86532    8.33572e-06
77    1.88986    5.80136e-06
78    1.91441    8.64517e-06
79    1.93895    6.81531e-06
80    1.9635    1.52215e-05
81    1.98804    1.56384e-05
82    2.01258    1.02735e-05
83    2.03713    1.13793e-05
84    2.06167    1.56911e-05
85    2.08621    1.04008e-05
86    2.11076    1.08647e-05
87    2.1353    1.41028e-05
88    2.15984    1.07378e-05
89    2.18439    1.34802e-05
90    2.20893    6.17156e-06
91    2.23348    9.29559e-06
92    2.25802    1.14929e-05
93    2.28256    8.71899e-06
94    2.30711    4.86869e-06
95    2.33165    1.00771e-05
96    2.35619    8.3318e-06
97    2.38074    1.05653e-05
98    2.40528    1.08873e-05
99    2.42983    6.35575e-06
100    2.45437    1.38127e-05
101    2.47891    1.634e-05
102    2.50346    5.98261e-06
103    2.528    1.05705e-05
104    2.55254    6.27582e-06
105    2.57709    8.79126e-06
106    2.60163    7.96448e-06
107    2.62618    9.89081e-06
108    2.65072    6.45533e-06
109    2.67526    9.36659e-06
110    2.69981    1.04231e-05
111    2.72435    8.05457e-06
112    2.74889    6.75157e-06
113    2.77344    6.29834e-06
114    2.79798    5.76171e-06
115    2.82252    8.42426e-06
116    2.84707    7.89434e-06
117    2.87161    6.74968e-06
118    2.89616    1.29839e-05
119    2.9207    5.5309e-06
120    2.94524    8.15026e-06
121    2.96979    8.90217e-06
122    2.99433    6.56664e-06
123    3.01887    1.01352e-05
124    3.04342    8.65869e-06
125    3.06796    6.99993e-06
126    3.09251    7.70198e-06
127    3.11705    5.59005e-06
128    3.14159    6.7109e-06
