# k    qy    S_u(qy)
1    0.0245437    16.8685
2    0.0490874    3.52975
3    0.0736311    0.686203
4    0.0981748    0.133972
5    0.122718    0.0202335
6    0.147262    0.0156136
7    0.171806    0.0666896
8    0.19635    0.0277978
9    0.220893    0.00601661
10    0.245437    0.0314669
11    0.269981    0.0105259
12    0.294524    0.00411016
13    0.319068    0.0193817
14    0.343612    0.00502736
15    0.368155    0.00387161
16    0.392699    0.00254561
17    0.417243    0.0114002
18    0.441786    0.00429562
19    0.46633    0.00266402
20    0.490874    0.00112384
21    0.515418    0.0027234
22    0.539961    0.00307158
23    0.564505    0.00400096
24    0.589049    0.00098477
25    0.613592    0.00290959
26    0.638136    0.00168281
27    0.66268    0.00107978
28    0.687223    0.00176141
29    0.711767    0.00228978
30    0.736311    0.00115424
31    0.760854    0.00146681
32    0.785398    0.00141118
33    0.809942    0.00107735
34    0.834486    0.00110799
35    0.859029    0.00112795
36    0.883573    0.00150906
37    0.908117    0.00176271
38    0.93266    0.00151222
39    0.957204    0.000975819
40    0.981748    0.000843101
41    1.00629    0.00116987
42    1.03084    0.00113928
43    1.05538    0.00163222
44    1.07992    0.000662541
45    1.10447    0.00115932
46    1.12901    0.0016753
47    1.15355    0.000719417
48    1.1781    0.000496901
49    1.20264    0.00113485
50    1.22718    0.00101046
51    1.25173    0.000565521
52    1.27627    0.00104676
53    1.30082    0.000884803
54    1.32536    0.000744243
55    1.3499    0.000910316
56    1.37445    0.00102015
57    1.39899    0.000727462
58    1.42353    0.000790218
59    1.44808    0.000800664
60    1.47262    0.00101019
61    1.49717    0.000718259
62    1.52171    0.000775408
63    1.54625    0.000545348
64    1.5708    0.000933003
65    1.59534    0.000644972
66    1.61988    0.00084828
67    1.64443    0.000881494
68    1.66897    0.000584008
69    1.69351    0.000638303
70    1.71806    0.000479975
71    1.7426    0.000526772
72    1.76715    0.000743251
73    1.79169    0.000504832
74    1.81623    0.000759636
75    1.84078    0.000684251
76    1.86532    0.000702122
77    1.88986    0.000556598
78    1.91441    0.000763742
79    1.93895    0.000773396
80    1.9635    0.000527374
81    1.98804    0.000682512
82    2.01258    0.00048779
83    2.03713    0.00062466
84    2.06167    0.000395815
85    2.08621    0.000328188
86    2.11076    0.000635054
87    2.1353    0.000575231
88    2.15984    0.000640023
89    2.18439    0.000295729
90    2.20893    0.000510952
91    2.23348    0.000401192
92    2.25802    0.000451429
93    2.28256    0.000688298
94    2.30711    0.000350705
95    2.33165    0.000381974
96    2.35619    0.000520101
97    2.38074    0.000448198
98    2.40528    0.000472645
99    2.42983    0.000352528
100    2.45437    0.000437517
101    2.47891    0.000544929
102    2.50346    0.000627151
103    2.528    0.000752884
104    2.55254    0.000643742
105    2.57709    0.0003223
106    2.60163    0.000412422
107    2.62618    0.000363181
108    2.65072    0.000411092
109    2.67526    0.000451979
110    2.69981    0.000309941
111    2.72435    0.00052479
112    2.74889    0.000365135
113    2.77344    0.000390518
114    2.79798    0.000386221
115    2.82252    0.000288739
116    2.84707    0.00045584
117    2.87161    0.000249629
118    2.89616    0.000321992
119    2.9207    0.000240903
120    2.94524    0.000443122
121    2.96979    0.000453793
122    2.99433    0.000234272
123    3.01887    0.000353257
124    3.04342    0.000241976
125    3.06796    0.000271962
126    3.09251    0.000638918
127    3.11705    0.000267457
128    3.14159    0.000237694
