# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.372621    0.229270
2    0.562590    0.375934
3    0.725161    0.464734
4    0.855157    0.526332
5    0.978639    0.562371
6    1.089087    0.567629
7    1.206910    0.598433
8    1.351459    nan
9    1.484979    nan
10    1.626279    nan
11    1.765302    nan
12    1.914185    nan
13    2.091736    nan
14    2.263357    nan
15    2.439019    nan
16    2.637890    nan
17    2.791499    nan
18    2.948012    nan
19    3.084744    nan
20    3.227775    nan
21    3.394027    nan
22    3.550416    nan
23    3.719281    nan
24    3.900464    nan
25    4.097152    nan
26    4.277478    nan
27    4.466862    nan
28    4.630491    nan
29    4.809701    nan
30    4.960062    nan
31    5.132283    nan
32    5.303089    nan
33    5.444175    nan
34    5.564700    nan
35    5.695570    nan
36    5.812616    nan
37    5.943218    nan
38    6.093152    nan
39    6.249879    nan
40    6.413324    nan
41    6.565269    nan
42    6.687770    nan
43    6.834560    nan
44    6.979439    nan
45    7.142593    nan
46    7.313526    nan
47    7.457685    nan
48    7.631377    nan
49    7.813282    nan
50    7.991473    nan
51    8.129737    nan
52    8.283255    nan
53    8.397156    nan
54    8.501628    nan
55    8.598275    nan
56    8.671283    nan
57    8.739749    nan
58    8.806617    nan
59    8.868827    nan
60    8.929126    nan
61    8.983576    nan
62    9.034502    nan
63    9.048784    nan
