# k    qy    S_u(qy)
1    0.0245437    0.265785
2    0.0490874    0.320002
3    0.0736311    0.621494
4    0.0981748    0.225435
5    0.122718    0.22047
6    0.147262    0.0449794
7    0.171806    0.0679633
8    0.19635    0.0290407
9    0.220893    0.0123587
10    0.245437    0.00910343
11    0.269981    0.00857187
12    0.294524    0.0035372
13    0.319068    0.00576835
14    0.343612    0.0101947
15    0.368155    0.00914801
16    0.392699    0.00820123
17    0.417243    0.00254918
18    0.441786    0.00726563
19    0.46633    0.00311159
20    0.490874    0.00259896
21    0.515418    0.00401496
22    0.539961    0.00257899
23    0.564505    0.0025063
24    0.589049    0.00338171
25    0.613592    0.00125039
26    0.638136    0.00469709
27    0.66268    0.00124313
28    0.687223    0.00224473
29    0.711767    0.00165465
30    0.736311    0.00103114
31    0.760854    0.00256578
32    0.785398    0.0015965
33    0.809942    0.00265882
34    0.834486    0.00204059
35    0.859029    0.00143687
36    0.883573    0.00137338
37    0.908117    0.00145049
38    0.93266    0.00141949
39    0.957204    0.00164616
40    0.981748    0.000969053
41    1.00629    0.000876388
42    1.03084    0.00203978
43    1.05538    0.00102432
44    1.07992    0.000483004
45    1.10447    0.000805066
46    1.12901    0.00303112
47    1.15355    0.000973365
48    1.1781    0.000914836
49    1.20264    0.00140307
50    1.22718    0.000635297
51    1.25173    0.00084198
52    1.27627    0.00121865
53    1.30082    0.000834598
54    1.32536    0.000512366
55    1.3499    0.000995433
56    1.37445    0.00141059
57    1.39899    0.00086581
58    1.42353    0.00146427
59    1.44808    0.000953849
60    1.47262    0.00101592
61    1.49717    0.00122891
62    1.52171    0.00101538
63    1.54625    0.00108237
64    1.5708    0.000651503
65    1.59534    0.000969946
66    1.61988    0.000869196
67    1.64443    0.000594171
68    1.66897    0.000828391
69    1.69351    0.000816979
70    1.71806    0.000873316
71    1.7426    0.000709569
72    1.76715    0.00065926
73    1.79169    0.000439546
74    1.81623    0.00109987
75    1.84078    0.000945092
76    1.86532    0.00083634
77    1.88986    0.00188357
78    1.91441    0.000734143
79    1.93895    0.00100216
80    1.9635    0.00155457
81    1.98804    0.000906438
82    2.01258    0.000665084
83    2.03713    0.000778539
84    2.06167    0.000762776
85    2.08621    0.000937132
86    2.11076    0.000941949
87    2.1353    0.000377759
88    2.15984    0.00107471
89    2.18439    0.000709254
90    2.20893    0.000468394
91    2.23348    0.000760472
92    2.25802    0.000622074
93    2.28256    0.000463187
94    2.30711    0.00067658
95    2.33165    0.000578901
96    2.35619    0.00041979
97    2.38074    0.000647755
98    2.40528    0.000832663
99    2.42983    0.000576979
100    2.45437    0.0008536
101    2.47891    0.000803977
102    2.50346    0.000528124
103    2.528    0.00115278
104    2.55254    0.000504393
105    2.57709    0.000648979
106    2.60163    0.000392946
107    2.62618    0.000728996
108    2.65072    0.00105943
109    2.67526    0.000768044
110    2.69981    0.000697919
111    2.72435    0.000613853
112    2.74889    0.000509588
113    2.77344    0.000734934
114    2.79798    0.000409995
115    2.82252    0.000366461
116    2.84707    0.00074685
117    2.87161    0.000759691
118    2.89616    0.00074497
119    2.9207    0.000363047
120    2.94524    0.000590453
121    2.96979    0.000443601
122    2.99433    0.000389643
123    3.01887    0.000508629
124    3.04342    0.000658851
125    3.06796    0.00138213
126    3.09251    0.000285545
127    3.11705    0.000479134
128    3.14159    0.000427443
