# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.302266    0.223201
2    0.448799    0.348176
3    0.579018    0.423571
4    0.674081    0.466857
5    0.783001    0.480613
6    0.901156    0.502441
7    1.009260    0.504674
8    1.098821    nan
9    1.181478    nan
10    1.272878    nan
11    1.353977    nan
12    1.424438    nan
13    1.458348    nan
14    1.532148    nan
15    1.603776    nan
16    1.665173    nan
17    1.736473    nan
18    1.798326    nan
19    1.853444    nan
20    1.897871    nan
21    1.943587    nan
22    1.964321    nan
23    2.028749    nan
24    2.101440    nan
25    2.175738    nan
26    2.250853    nan
27    2.300627    nan
28    2.344263    nan
29    2.373488    nan
30    2.434352    nan
31    2.493339    nan
32    2.555756    nan
33    2.589500    nan
34    2.645058    nan
35    2.705849    nan
36    2.767686    nan
37    2.832711    nan
38    2.921670    nan
39    3.027865    nan
40    3.148879    nan
41    3.248621    nan
42    3.332541    nan
43    3.429432    nan
44    3.523916    nan
45    3.604123    nan
46    3.675835    nan
47    3.728172    nan
48    3.789966    nan
49    3.844129    nan
50    3.886350    nan
51    3.900464    nan
52    3.903110    nan
53    3.926311    nan
54    3.936567    nan
55    3.940284    nan
56    3.969381    nan
57    3.955447    nan
58    3.978877    nan
59    4.002285    nan
60    4.011863    nan
61    4.037334    nan
62    4.049801    nan
63    4.054653    nan
