# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.452919    0.254062
2    0.702858    0.424527
3    0.907136    0.522714
4    1.080859    0.586991
5    1.253877    0.635484
6    1.413716    0.673073
7    1.602744    0.687430
8    1.827302    nan
9    2.041282    nan
10    2.229615    nan
11    2.418688    nan
12    2.610627    nan
13    2.835185    nan
14    3.058216    nan
15    3.304899    nan
16    3.533745    nan
17    3.760860    nan
18    4.026966    nan
19    4.302048    nan
20    4.590789    nan
21    4.879760    nan
22    5.158105    nan
23    5.445388    nan
24    5.721218    nan
25    6.021492    nan
26    6.305487    nan
27    6.569794    nan
28    6.830493    nan
29    7.088168    nan
30    7.341475    nan
31    7.586209    nan
32    7.810548    nan
33    8.026677    nan
34    8.244854    nan
35    8.463824    nan
36    8.660379    nan
37    8.863892    nan
38    9.034287    nan
39    9.199687    nan
40    9.369403    nan
41    9.533719    nan
42    9.681943    nan
43    9.828979    nan
44    9.966243    nan
45    10.079551    nan
46    10.156505    nan
47    10.274270    nan
48    10.382811    nan
49    10.493337    nan
50    10.604072    nan
51    10.689196    nan
52    10.756525    nan
53    10.797962    nan
54    10.846849    nan
55    10.919383    nan
56    10.974702    nan
57    11.037226    nan
58    11.064758    nan
59    11.085735    nan
60    11.100726    nan
61    11.139384    nan
62    11.206806    nan
63    11.252936    nan
64    11.330636    nan
65    11.394894    nan
66    11.471499    nan
67    11.573244    nan
68    11.679359    nan
69    11.810093    nan
70    11.899454    nan
71    12.016883    nan
72    12.167372    nan
73    12.327464    nan
74    12.469474    nan
75    12.575720    nan
76    12.675506    nan
77    12.760624    nan
78    12.847760    nan
79    12.934685    nan
80    13.034951    nan
81    13.119104    nan
82    13.220714    nan
83    13.330205    nan
84    13.459234    nan
85    13.618757    nan
86    13.800818    nan
87    13.988781    nan
88    14.158869    nan
89    14.364304    nan
90    14.591522    nan
91    14.821735    nan
92    15.034965    nan
93    15.199838    nan
94    15.365901    nan
95    15.533130    nan
96    15.715656    nan
97    15.902788    nan
98    16.097080    nan
99    16.266217    nan
100    16.418709    nan
101    16.588693    nan
102    16.770803    nan
103    16.936365    nan
104    17.108592    nan
105    17.270521    nan
106    17.402675    nan
107    17.513939    nan
108    17.674936    nan
109    17.840006    nan
110    17.999755    nan
111    18.166549    nan
112    18.310698    nan
113    18.443860    nan
114    18.567215    nan
115    18.686299    nan
116    18.782799    nan
117    18.882216    nan
118    18.968582    nan
119    19.039345    nan
120    19.099812    nan
121    19.138413    nan
122    19.188806    nan
123    19.221718    nan
124    19.232811    nan
125    19.238318    nan
126    19.237622    nan
127    19.226463    nan
