# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.357393    0.229470
2    0.585512    0.369211
3    0.823923    0.454611
4    1.109300    0.512792
5    1.424193    0.551251
6    1.777832    0.579939
7    2.172431    0.597075
8    2.619365    nan
9    3.108581    nan
10    3.624352    nan
11    4.165515    nan
12    4.757243    nan
13    5.367090    nan
14    6.006505    nan
15    6.680173    nan
16    7.405379    nan
17    8.151235    nan
18    8.933424    nan
19    9.729665    nan
20    10.563811    nan
21    11.423196    nan
22    12.305745    nan
23    13.220137    nan
24    14.150547    nan
25    15.085791    nan
26    16.064986    nan
27    17.045604    nan
28    18.041487    nan
29    19.021887    nan
30    20.015641    nan
31    21.002416    nan
32    22.008587    nan
33    23.015677    nan
34    24.019978    nan
35    25.043655    nan
36    26.036351    nan
37    27.023464    nan
38    27.993167    nan
39    28.974429    nan
40    29.957606    nan
41    30.928109    nan
42    31.906640    nan
43    32.882910    nan
44    33.833419    nan
45    34.771530    nan
46    35.709377    nan
47    36.618760    nan
48    37.522148    nan
49    38.403146    nan
50    39.279695    nan
51    40.163690    nan
52    41.023122    nan
53    41.855099    nan
54    42.665561    nan
55    43.452899    nan
56    44.240025    nan
57    45.026115    nan
58    45.801790    nan
59    46.562097    nan
60    47.299783    nan
61    48.030575    nan
62    48.732927    nan
63    49.401771    nan
64    50.071311    nan
65    50.709000    nan
66    51.331772    nan
67    51.928572    nan
68    52.494348    nan
69    53.030398    nan
70    53.522349    nan
71    53.984612    nan
72    54.436971    nan
73    54.855949    nan
74    55.255022    nan
75    55.642789    nan
76    55.975621    nan
77    56.279694    nan
78    56.550899    nan
79    56.802010    nan
80    57.052259    nan
81    57.291119    nan
82    57.497432    nan
83    57.673968    nan
84    57.826959    nan
85    57.948392    nan
86    58.051382    nan
87    58.138081    nan
88    58.203076    nan
89    58.230331    nan
90    58.227507    nan
91    58.201024    nan
92    58.143242    nan
93    58.081431    nan
94    57.999235    nan
95    57.905328    nan
96    57.798534    nan
97    57.679133    nan
98    57.545310    nan
99    57.395712    nan
100    57.245255    nan
101    57.086069    nan
102    56.918940    nan
103    56.728692    nan
104    56.541794    nan
105    56.343049    nan
106    56.157726    nan
107    55.967200    nan
108    55.779842    nan
109    55.592239    nan
110    55.409505    nan
111    55.216064    nan
112    55.046090    nan
113    54.896371    nan
114    54.745763    nan
115    54.619809    nan
116    54.502388    nan
117    54.377230    nan
118    54.268473    nan
119    54.167969    nan
120    54.071899    nan
121    53.989670    nan
122    53.917434    nan
123    53.851869    nan
124    53.793130    nan
125    53.740398    nan
126    53.697494    nan
127    53.676280    nan
