# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.097399    0.059978
2    0.233656    0.085471
3    0.420729    0.105407
4    0.665984    0.117123
5    0.964914    0.125810
6    1.313365    0.130906
7    1.700300    0.135069
8    2.118420    nan
9    2.561316    nan
10    3.026246    nan
11    3.510636    nan
12    4.004113    nan
13    4.499742    nan
14    4.989239    nan
15    5.465133    nan
16    5.921632    nan
17    6.363154    nan
18    6.779507    nan
19    7.170079    nan
20    7.532101    nan
21    7.862775    nan
22    8.161105    nan
23    8.420704    nan
24    8.646561    nan
25    8.835102    nan
26    8.986396    nan
27    9.102035    nan
28    9.186998    nan
29    9.247344    nan
30    9.280250    nan
31    9.296981    nan
32    9.294564    nan
33    9.277948    nan
34    9.240419    nan
35    9.183302    nan
36    9.110033    nan
37    9.030951    nan
38    8.942927    nan
39    8.849020    nan
40    8.746874    nan
41    8.645048    nan
42    8.536839    nan
43    8.429906    nan
44    8.322381    nan
45    8.211188    nan
46    8.101927    nan
47    7.997894    nan
48    7.897058    nan
49    7.802315    nan
50    7.712094    nan
51    7.626268    nan
52    7.545241    nan
53    7.469861    nan
54    7.404660    nan
55    7.342847    nan
56    7.288307    nan
57    7.237661    nan
58    7.192539    nan
59    7.161916    nan
60    7.138821    nan
61    7.124147    nan
62    7.113229    nan
63    7.106734    nan
