# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.072478    0.060641
2    0.118210    0.088807
3    0.160518    0.106836
4    0.200151    0.123636
5    0.244847    0.133546
6    0.297232    0.141000
7    0.353197    0.149928
8    0.411037    nan
9    0.470026    nan
10    0.525284    nan
11    0.581321    nan
12    0.639590    nan
13    0.696037    nan
14    0.748276    nan
15    0.799757    nan
16    0.849645    nan
17    0.898437    nan
18    0.951041    nan
19    1.004281    nan
20    1.057551    nan
21    1.113486    nan
22    1.162739    nan
23    1.215172    nan
24    1.265149    nan
25    1.313586    nan
26    1.362186    nan
27    1.411337    nan
28    1.461923    nan
29    1.513442    nan
30    1.566173    nan
31    1.611736    nan
32    1.651339    nan
33    1.689459    nan
34    1.719573    nan
35    1.751332    nan
36    1.781677    nan
37    1.803146    nan
38    1.816574    nan
39    1.826652    nan
40    1.835173    nan
41    1.835472    nan
42    1.828833    nan
43    1.813441    nan
44    1.796541    nan
45    1.775074    nan
46    1.757304    nan
47    1.740242    nan
48    1.723135    nan
49    1.707457    nan
50    1.692418    nan
51    1.678081    nan
52    1.661807    nan
53    1.645827    nan
54    1.633515    nan
55    1.626254    nan
56    1.616838    nan
57    1.618473    nan
58    1.617951    nan
59    1.623287    nan
60    1.622219    nan
61    1.625100    nan
62    1.624537    nan
63    1.629415    nan
