# k    qy    S_u(qy)
1    0.0245437    20.0007
2    0.0490874    5.43347
3    0.0736311    0.473133
4    0.0981748    0.132163
5    0.122718    0.0378261
6    0.147262    0.00322273
7    0.171806    0.0158109
8    0.19635    0.00303264
9    0.220893    0.00560596
10    0.245437    0.000693347
11    0.269981    0.00468922
12    0.294524    0.00204159
13    0.319068    0.00106935
14    0.343612    0.000371987
15    0.368155    0.00313051
16    0.392699    8.97497e-06
17    0.417243    0.000643314
18    0.441786    0.000133606
19    0.46633    0.000245048
20    0.490874    6.69977e-05
21    0.515418    0.00026897
22    0.539961    2.33393e-05
23    0.564505    0.000250256
24    0.589049    0.000199047
25    0.613592    2.23873e-05
26    0.638136    0.000154979
27    0.66268    4.75777e-05
28    0.687223    4.19056e-05
29    0.711767    9.97631e-05
30    0.736311    0.000115579
31    0.760854    6.54737e-05
32    0.785398    3.62086e-05
33    0.809942    8.03371e-05
34    0.834486    3.076e-05
35    0.859029    5.80038e-05
36    0.883573    2.69457e-05
37    0.908117    9.99504e-05
38    0.93266    9.3475e-05
39    0.957204    1.98695e-05
40    0.981748    3.59802e-05
41    1.00629    4.99298e-05
42    1.03084    7.07201e-05
43    1.05538    6.75062e-05
44    1.07992    2.32026e-05
45    1.10447    3.24817e-05
46    1.12901    1.96649e-05
47    1.15355    2.63031e-05
48    1.1781    2.67133e-05
49    1.20264    3.6245e-05
50    1.22718    1.16414e-05
51    1.25173    2.8666e-05
52    1.27627    2.01023e-05
53    1.30082    1.54272e-05
54    1.32536    1.87358e-05
55    1.3499    1.80146e-05
56    1.37445    1.29976e-05
57    1.39899    1.01989e-05
58    1.42353    1.75151e-05
59    1.44808    1.06299e-05
60    1.47262    3.32395e-05
61    1.49717    8.46484e-06
62    1.52171    1.68165e-05
63    1.54625    9.27893e-06
64    1.5708    1.3875e-05
65    1.59534    1.48613e-05
66    1.61988    1.65407e-05
67    1.64443    1.7205e-05
68    1.66897    9.41199e-06
69    1.69351    1.95179e-05
70    1.71806    1.21411e-05
71    1.7426    1.34277e-05
72    1.76715    8.14852e-06
73    1.79169    9.04573e-06
74    1.81623    8.71895e-06
75    1.84078    1.0668e-05
76    1.86532    1.15705e-05
77    1.88986    1.93531e-05
78    1.91441    6.22867e-06
79    1.93895    7.25616e-06
80    1.9635    1.10548e-05
81    1.98804    8.62797e-06
82    2.01258    9.39053e-06
83    2.03713    8.9613e-06
84    2.06167    8.07311e-06
85    2.08621    9.26457e-06
86    2.11076    8.50926e-06
87    2.1353    1.31011e-05
88    2.15984    1.26858e-05
89    2.18439    1.3776e-05
90    2.20893    1.31202e-05
91    2.23348    9.27747e-06
92    2.25802    1.17428e-05
93    2.28256    1.36449e-05
94    2.30711    7.10874e-06
95    2.33165    1.02903e-05
96    2.35619    8.48764e-06
97    2.38074    8.09057e-06
98    2.40528    5.72599e-06
99    2.42983    5.40976e-06
100    2.45437    7.06699e-06
101    2.47891    9.29715e-06
102    2.50346    6.63546e-06
103    2.528    6.13705e-06
104    2.55254    8.30187e-06
105    2.57709    8.31341e-06
106    2.60163    7.73584e-06
107    2.62618    6.82636e-06
108    2.65072    8.55061e-06
109    2.67526    6.66929e-06
110    2.69981    1.00398e-05
111    2.72435    1.19806e-05
112    2.74889    5.56483e-06
113    2.77344    4.33655e-06
114    2.79798    7.73471e-06
115    2.82252    5.86045e-06
116    2.84707    9.51832e-06
117    2.87161    5.38925e-06
118    2.89616    6.42419e-06
119    2.9207    6.35053e-06
120    2.94524    7.8608e-06
121    2.96979    1.03455e-05
122    2.99433    6.63497e-06
123    3.01887    9.60935e-06
124    3.04342    8.37991e-06
125    3.06796    7.92069e-06
126    3.09251    1.03374e-05
127    3.11705    7.22881e-06
128    3.14159    1.3395e-05
