# k    qy    S_u(qy)
1    0.0245437    4.44378
2    0.0490874    0.169009
3    0.0736311    0.576727
4    0.0981748    0.0572043
5    0.122718    0.0549093
6    0.147262    0.0366409
7    0.171806    0.00658365
8    0.19635    0.0113241
9    0.220893    0.0119525
10    0.245437    0.00525398
11    0.269981    0.00421436
12    0.294524    0.00315275
13    0.319068    0.0038734
14    0.343612    0.00329533
15    0.368155    0.00222535
16    0.392699    0.00458083
17    0.417243    0.000839499
18    0.441786    0.00178708
19    0.46633    0.00136994
20    0.490874    0.00103522
21    0.515418    0.00178681
22    0.539961    0.000814556
23    0.564505    0.000690136
24    0.589049    0.000745907
25    0.613592    0.000791467
26    0.638136    0.000676723
27    0.66268    0.000934823
28    0.687223    0.00106098
29    0.711767    0.000525239
30    0.736311    0.000718413
31    0.760854    0.000536361
32    0.785398    0.000887232
33    0.809942    0.000544825
34    0.834486    0.00087648
35    0.859029    0.000406584
36    0.883573    0.000368741
37    0.908117    0.000535311
38    0.93266    0.00033369
39    0.957204    0.000711499
40    0.981748    0.000329622
41    1.00629    0.000363232
42    1.03084    0.000686029
43    1.05538    0.000442607
44    1.07992    0.000277187
45    1.10447    0.000273938
46    1.12901    0.000493273
47    1.15355    0.000376162
48    1.1781    0.000286832
49    1.20264    0.000535507
50    1.22718    0.000748063
51    1.25173    0.000258041
52    1.27627    0.000307751
53    1.30082    0.000178736
54    1.32536    0.000168887
55    1.3499    0.000239062
56    1.37445    0.000324759
57    1.39899    0.00032562
58    1.42353    0.000210743
59    1.44808    0.000257958
60    1.47262    0.000352564
61    1.49717    0.000245138
62    1.52171    0.000265945
63    1.54625    0.000408816
64    1.5708    0.000238965
65    1.59534    0.00027433
66    1.61988    0.000383929
67    1.64443    0.000289856
68    1.66897    0.000284534
69    1.69351    0.000309147
70    1.71806    0.000306294
71    1.7426    0.000265821
72    1.76715    0.000192789
73    1.79169    0.00024032
74    1.81623    0.000157592
75    1.84078    0.000321132
76    1.86532    0.00015951
77    1.88986    0.000297702
78    1.91441    0.000250595
79    1.93895    0.000335233
80    1.9635    0.000324942
81    1.98804    0.000221616
82    2.01258    0.000216656
83    2.03713    0.000187246
84    2.06167    0.000248224
85    2.08621    0.000330708
86    2.11076    0.000216335
87    2.1353    0.000257994
88    2.15984    0.000238167
89    2.18439    0.000258811
90    2.20893    0.000163305
91    2.23348    0.000358173
92    2.25802    0.000153124
93    2.28256    0.000231932
94    2.30711    0.000163755
95    2.33165    0.000227343
96    2.35619    0.000213378
97    2.38074    0.00017361
98    2.40528    0.000152452
99    2.42983    0.000176741
100    2.45437    0.000195524
101    2.47891    0.000225789
102    2.50346    0.000164249
103    2.528    0.000148646
104    2.55254    0.00026643
105    2.57709    0.000119047
106    2.60163    0.000169832
107    2.62618    0.000192705
108    2.65072    0.000197135
109    2.67526    0.000260037
110    2.69981    0.000160329
111    2.72435    0.000246411
112    2.74889    0.000188698
113    2.77344    0.000136259
114    2.79798    0.000190909
115    2.82252    0.000196433
116    2.84707    0.000147461
117    2.87161    0.000171434
118    2.89616    0.000246648
119    2.9207    0.000275842
120    2.94524    0.000189392
121    2.96979    0.000154169
122    2.99433    0.000144227
123    3.01887    0.00013638
124    3.04342    0.000140603
125    3.06796    0.000140148
126    3.09251    0.000198693
127    3.11705    0.000126181
128    3.14159    0.000191002
