# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.394950    0.249291
2    0.592462    0.396889
3    0.743013    0.516175
4    0.850319    0.582477
5    0.954431    0.629028
6    1.033919    0.662566
7    1.110402    0.677487
8    1.182132    nan
9    1.258175    nan
10    1.354055    nan
11    1.441716    nan
12    1.523730    nan
13    1.639362    nan
14    1.750982    nan
15    1.904700    nan
16    2.051213    nan
17    2.203432    nan
18    2.366825    nan
19    2.491966    nan
20    2.635017    nan
21    2.736871    nan
22    2.847017    nan
23    2.978751    nan
24    3.101691    nan
25    3.220757    nan
26    3.355820    nan
27    3.478794    nan
28    3.596471    nan
29    3.773474    nan
30    3.943713    nan
31    4.129168    nan
32    4.288612    nan
33    4.423900    nan
34    4.515120    nan
35    4.601597    nan
36    4.703833    nan
37    4.841900    nan
38    4.967959    nan
39    5.100785    nan
40    5.201068    nan
41    5.298323    nan
42    5.405734    nan
43    5.543722    nan
44    5.688579    nan
45    5.848064    nan
46    6.004516    nan
47    6.112648    nan
48    6.192836    nan
49    6.271965    nan
50    6.336700    nan
51    6.407855    nan
52    6.454730    nan
53    6.519122    nan
54    6.593967    nan
55    6.660570    nan
56    6.724944    nan
57    6.759672    nan
58    6.817781    nan
59    6.852044    nan
60    6.889693    nan
61    6.884008    nan
62    6.861468    nan
63    6.830389    nan
