# k    qy    S_u(qy)
1    0.0490874    1.5509
2    0.0981748    0.0277821
3    0.147262    0.270428
4    0.19635    0.0161035
5    0.245437    0.00681558
6    0.294524    0.00930809
7    0.343612    0.00309271
8    0.392699    0.00238448
9    0.441786    0.00421404
10    0.490874    0.00279531
11    0.539961    0.00386307
12    0.589049    0.00536661
13    0.638136    0.0030241
14    0.687223    0.00296354
15    0.736311    0.00156042
16    0.785398    0.00238742
17    0.834486    0.00233099
18    0.883573    0.0029245
19    0.93266    0.00218754
20    0.981748    0.00190371
21    1.03084    0.0026229
22    1.07992    0.00157725
23    1.12901    0.000832525
24    1.1781    0.00139352
25    1.22718    0.00121845
26    1.27627    0.00143593
27    1.32536    0.00126442
28    1.37445    0.000774692
29    1.42353    0.000824997
30    1.47262    0.000985148
31    1.52171    0.000613252
32    1.5708    0.000862374
33    1.61988    0.00105534
34    1.66897    0.0010573
35    1.71806    0.00101771
36    1.76715    0.000784096
37    1.81623    0.000715243
38    1.86532    0.00103721
39    1.91441    0.000629591
40    1.9635    0.000675801
41    2.01258    0.000534906
42    2.06167    0.000749916
43    2.11076    0.000983589
44    2.15984    0.000627911
45    2.20893    0.000922635
46    2.25802    0.000916504
47    2.30711    0.000379058
48    2.35619    0.000479047
49    2.40528    0.000574314
50    2.45437    0.000645283
51    2.50346    0.000661771
52    2.55254    0.000773501
53    2.60163    0.000749562
54    2.65072    0.000631176
55    2.69981    0.000849243
56    2.74889    0.000483569
57    2.79798    0.000616863
58    2.84707    0.00070042
59    2.89616    0.00066941
60    2.94524    0.000891588
61    2.99433    0.000553042
62    3.04342    0.000422944
63    3.09251    0.000777176
64    3.14159    0.000545917
