# k    qy    S_u(qy)
1    0.0490874    6.20677
2    0.0981748    0.138146
3    0.147262    0.178966
4    0.19635    0.108255
5    0.245437    0.00378995
6    0.294524    0.0109222
7    0.343612    0.0199127
8    0.392699    0.0113079
9    0.441786    0.00756422
10    0.490874    0.00427982
11    0.539961    0.0128254
12    0.589049    0.0046868
13    0.638136    0.0043777
14    0.687223    0.00368982
15    0.736311    0.00335853
16    0.785398    0.00292675
17    0.834486    0.0024541
18    0.883573    0.00385252
19    0.93266    0.00264987
20    0.981748    0.00224813
21    1.03084    0.00364541
22    1.07992    0.00246311
23    1.12901    0.00156914
24    1.1781    0.00243349
25    1.22718    0.0018566
26    1.27627    0.00304636
27    1.32536    0.00148094
28    1.37445    0.00211407
29    1.42353    0.00141335
30    1.47262    0.00192828
31    1.52171    0.0016008
32    1.5708    0.00150311
33    1.61988    0.00138018
34    1.66897    0.00233392
35    1.71806    0.00214532
36    1.76715    0.00227568
37    1.81623    0.00173047
38    1.86532    0.00182489
39    1.91441    0.00202731
40    1.9635    0.0010166
41    2.01258    0.00242463
42    2.06167    0.00100759
43    2.11076    0.00220984
44    2.15984    0.000938681
45    2.20893    0.00178439
46    2.25802    0.00112163
47    2.30711    0.000759964
48    2.35619    0.000762831
49    2.40528    0.00144349
50    2.45437    0.000960421
51    2.50346    0.00126878
52    2.55254    0.0011314
53    2.60163    0.00157291
54    2.65072    0.00098227
55    2.69981    0.00115464
56    2.74889    0.00101753
57    2.79798    0.00132793
58    2.84707    0.00122342
59    2.89616    0.00103724
60    2.94524    0.000846854
61    2.99433    0.000670613
62    3.04342    0.000863612
63    3.09251    0.00138011
64    3.14159    0.00112601
