# k    qy    S_u(qy)
1    0.0490874    2.16253
2    0.0981748    0.663224
3    0.147262    0.0910698
4    0.19635    0.0168367
5    0.245437    0.0344735
6    0.294524    0.00793826
7    0.343612    0.00703737
8    0.392699    0.00788023
9    0.441786    0.0012147
10    0.490874    0.00168427
11    0.539961    0.00679754
12    0.589049    0.00301796
13    0.638136    0.00154892
14    0.687223    0.00335253
15    0.736311    0.00160432
16    0.785398    0.00224419
17    0.834486    0.00108116
18    0.883573    0.00176684
19    0.93266    0.00180161
20    0.981748    0.00184138
21    1.03084    0.0017764
22    1.07992    0.00215458
23    1.12901    0.00245733
24    1.1781    0.00108581
25    1.22718    0.00108765
26    1.27627    0.00175784
27    1.32536    0.00160528
28    1.37445    0.000808133
29    1.42353    0.00152998
30    1.47262    0.000988301
31    1.52171    0.00108045
32    1.5708    0.000934001
33    1.61988    0.00117908
34    1.66897    0.000989185
35    1.71806    0.00047448
36    1.76715    0.00090963
37    1.81623    0.00106069
38    1.86532    0.000711485
39    1.91441    0.000837254
40    1.9635    0.000768348
41    2.01258    0.000931028
42    2.06167    0.000416398
43    2.11076    0.000581233
44    2.15984    0.00078732
45    2.20893    0.000996915
46    2.25802    0.00085371
47    2.30711    0.000577542
48    2.35619    0.000812514
49    2.40528    0.000647512
50    2.45437    0.000504976
51    2.50346    0.000793481
52    2.55254    0.000679556
53    2.60163    0.000987788
54    2.65072    0.00050551
55    2.69981    0.000617217
56    2.74889    0.000587071
57    2.79798    0.000820256
58    2.84707    0.000526566
59    2.89616    0.000702337
60    2.94524    0.000631257
61    2.99433    0.000342027
62    3.04342    0.000834475
63    3.09251    0.000581519
64    3.14159    0.00107742
