# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.118155    0.110351
2    0.181890    0.154696
3    0.223933    0.188341
4    0.265717    0.206573
5    0.308302    0.218969
6    0.360299    0.224967
7    0.413146    0.229725
8    0.465919    nan
9    0.519509    nan
10    0.581582    nan
11    0.656981    nan
12    0.734261    nan
13    0.815671    nan
14    0.895786    nan
15    0.971683    nan
16    1.042787    nan
17    1.122168    nan
18    1.196226    nan
19    1.271887    nan
20    1.348153    nan
21    1.421220    nan
22    1.495902    nan
23    1.562498    nan
24    1.626531    nan
25    1.684860    nan
26    1.736027    nan
27    1.774834    nan
28    1.808926    nan
29    1.842633    nan
30    1.865543    nan
31    1.894624    nan
32    1.920148    nan
33    1.946555    nan
34    1.958048    nan
35    1.958445    nan
36    1.946686    nan
37    1.936927    nan
38    1.924642    nan
39    1.912549    nan
40    1.894614    nan
41    1.887191    nan
42    1.870875    nan
43    1.857418    nan
44    1.843943    nan
45    1.822371    nan
46    1.798029    nan
47    1.775361    nan
48    1.751071    nan
49    1.729254    nan
50    1.712856    nan
51    1.697849    nan
52    1.681214    nan
53    1.664263    nan
54    1.654721    nan
55    1.639164    nan
56    1.625098    nan
57    1.606736    nan
58    1.581098    nan
59    1.570826    nan
60    1.561512    nan
61    1.557464    nan
62    1.551204    nan
63    1.545910    nan
