# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.078213    0.060478
2    0.166598    0.091438
3    0.279552    0.114408
4    0.414729    0.134691
5    0.562474    0.149229
6    0.735159    0.158745
7    0.930555    0.163908
8    1.147601    nan
9    1.378479    nan
10    1.625452    nan
11    1.890034    nan
12    2.175079    nan
13    2.476932    nan
14    2.799448    nan
15    3.134160    nan
16    3.473145    nan
17    3.817073    nan
18    4.172421    nan
19    4.532497    nan
20    4.905165    nan
21    5.287227    nan
22    5.675223    nan
23    6.064311    nan
24    6.457698    nan
25    6.852654    nan
26    7.247637    nan
27    7.643281    nan
28    8.038159    nan
29    8.429893    nan
30    8.816061    nan
31    9.196088    nan
32    9.574156    nan
33    9.940640    nan
34    10.300495    nan
35    10.649263    nan
36    10.987798    nan
37    11.315949    nan
38    11.627474    nan
39    11.930598    nan
40    12.225332    nan
41    12.509903    nan
42    12.776227    nan
43    13.028064    nan
44    13.258873    nan
45    13.471313    nan
46    13.666248    nan
47    13.847488    nan
48    14.014759    nan
49    14.168904    nan
50    14.314549    nan
51    14.449125    nan
52    14.575452    nan
53    14.693024    nan
54    14.804050    nan
55    14.903084    nan
56    14.991059    nan
57    15.069230    nan
58    15.137018    nan
59    15.197268    nan
60    15.250828    nan
61    15.287390    nan
62    15.313267    nan
63    15.332015    nan
