# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.132516    0.109271
2    0.238754    0.162875
3    0.368536    0.197965
4    0.518204    0.217551
5    0.696548    0.237900
6    0.904215    0.254409
7    1.145440    0.267521
8    1.418781    nan
9    1.714798    nan
10    2.030927    nan
11    2.370877    nan
12    2.724725    nan
13    3.102408    nan
14    3.498668    nan
15    3.906690    nan
16    4.332416    nan
17    4.768421    nan
18    5.211938    nan
19    5.674446    nan
20    6.135780    nan
21    6.607874    nan
22    7.086403    nan
23    7.568408    nan
24    8.057744    nan
25    8.554414    nan
26    9.045525    nan
27    9.546017    nan
28    10.048059    nan
29    10.546507    nan
30    11.046110    nan
31    11.540316    nan
32    12.031532    nan
33    12.512851    nan
34    12.996241    nan
35    13.471506    nan
36    13.942915    nan
37    14.401506    nan
38    14.854740    nan
39    15.303524    nan
40    15.748424    nan
41    16.194272    nan
42    16.641777    nan
43    17.078761    nan
44    17.499186    nan
45    17.908936    nan
46    18.311022    nan
47    18.708123    nan
48    19.088093    nan
49    19.455959    nan
50    19.818434    nan
51    20.154923    nan
52    20.481577    nan
53    20.779309    nan
54    21.058189    nan
55    21.309210    nan
56    21.544616    nan
57    21.747941    nan
58    21.928798    nan
59    22.080772    nan
60    22.199640    nan
61    22.298721    nan
62    22.373933    nan
63    22.412184    nan
