# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.304870    0.231424
2    0.473847    0.355926
3    0.597679    0.449432
4    0.736573    0.502243
5    0.887807    0.526483
6    1.035150    0.549473
7    1.199633    0.562623
8    1.387570    nan
9    1.562053    nan
10    1.740310    nan
11    1.933343    nan
12    2.118220    nan
13    2.312747    nan
14    2.491683    nan
15    2.676506    nan
16    2.874626    nan
17    3.060694    nan
18    3.223138    nan
19    3.401171    nan
20    3.545097    nan
21    3.696147    nan
22    3.831084    nan
23    3.963120    nan
24    4.068894    nan
25    4.187709    nan
26    4.301691    nan
27    4.414882    nan
28    4.506685    nan
29    4.584653    nan
30    4.666213    nan
31    4.741160    nan
32    4.824865    nan
33    4.896997    nan
34    4.964314    nan
35    5.054331    nan
36    5.137187    nan
37    5.234820    nan
38    5.331436    nan
39    5.425168    nan
40    5.519451    nan
41    5.606506    nan
42    5.700197    nan
43    5.795987    nan
44    5.891893    nan
45    5.990465    nan
46    6.094657    nan
47    6.181866    nan
48    6.287807    nan
49    6.401829    nan
50    6.532182    nan
51    6.677223    nan
52    6.810409    nan
53    6.898358    nan
54    6.993878    nan
55    7.084319    nan
56    7.162136    nan
57    7.248907    nan
58    7.332320    nan
59    7.386338    nan
60    7.453268    nan
61    7.537372    nan
62    7.569761    nan
63    7.578577    nan
