# k    qy    S_u(qy)
1    0.0490874    0.0720906
2    0.0981748    1.01841
3    0.147262    0.00434333
4    0.19635    0.0343849
5    0.245437    0.00672997
6    0.294524    0.0048414
7    0.343612    0.00741535
8    0.392699    0.00188066
9    0.441786    0.00444113
10    0.490874    0.00465454
11    0.539961    0.00287509
12    0.589049    0.00264152
13    0.638136    0.00136686
14    0.687223    0.0012983
15    0.736311    0.00138759
16    0.785398    0.000871504
17    0.834486    0.000689804
18    0.883573    0.000952467
19    0.93266    0.00117574
20    0.981748    0.00172983
21    1.03084    0.00103825
22    1.07992    0.00112475
23    1.12901    0.00092499
24    1.1781    0.000633004
25    1.22718    0.000571942
26    1.27627    0.000495627
27    1.32536    0.000530149
28    1.37445    0.000379758
29    1.42353    0.000620276
30    1.47262    0.00037689
31    1.52171    0.000467699
32    1.5708    0.000234556
33    1.61988    0.000525141
34    1.66897    0.000229352
35    1.71806    0.000211687
36    1.76715    0.000313327
37    1.81623    0.000497864
38    1.86532    0.000302328
39    1.91441    0.000532628
40    1.9635    0.000312686
41    2.01258    0.000370968
42    2.06167    0.00032592
43    2.11076    0.000295538
44    2.15984    0.000365812
45    2.20893    0.000351146
46    2.25802    0.000515823
47    2.30711    0.000346697
48    2.35619    0.000384458
49    2.40528    0.000278282
50    2.45437    0.00039662
51    2.50346    0.000288412
52    2.55254    0.000288405
53    2.60163    0.000317892
54    2.65072    0.000427893
55    2.69981    0.000355129
56    2.74889    0.000220619
57    2.79798    0.000285326
58    2.84707    0.000343592
59    2.89616    0.000224611
60    2.94524    0.000293242
61    2.99433    0.000353474
62    3.04342    0.000251819
63    3.09251    0.000197866
64    3.14159    0.000157057
