# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.049635    0.005184
2    0.183332    0.007438
3    0.399544    0.008712
4    0.694412    0.009553
5    1.065229    0.009817
6    1.506987    0.010271
7    2.015223    0.010370
8    2.585147    nan
9    3.212201    nan
10    3.893331    nan
11    4.624049    nan
12    5.399473    nan
13    6.214673    nan
14    7.066997    nan
15    7.952551    nan
16    8.867113    nan
17    9.806073    nan
18    10.765730    nan
19    11.743877    nan
20    12.739430    nan
21    13.750837    nan
22    14.776361    nan
23    15.815494    nan
24    16.866422    nan
25    17.926919    nan
26    18.995224    nan
27    20.067846    nan
28    21.143698    nan
29    22.220826    nan
30    23.298941    nan
31    24.376253    nan
32    25.452303    nan
33    26.526726    nan
34    27.600336    nan
35    28.672382    nan
36    29.741331    nan
37    30.806139    nan
38    31.865096    nan
39    32.915812    nan
40    33.954907    nan
41    34.979930    nan
42    35.988347    nan
43    36.977900    nan
44    37.946420    nan
45    38.891627    nan
46    39.810147    nan
47    40.698726    nan
48    41.554888    nan
49    42.375029    nan
50    43.155037    nan
51    43.891399    nan
52    44.581889    nan
53    45.223934    nan
54    45.814180    nan
55    46.352366    nan
56    46.838049    nan
57    47.269531    nan
58    47.647843    nan
59    47.971405    nan
60    48.238799    nan
61    48.448836    nan
62    48.600294    nan
63    48.691554    nan
