# k    qy    S_u(qy)
1    0.0490874    10.4815
2    0.0981748    0.0418734
3    0.147262    0.102831
4    0.19635    0.0311939
5    0.245437    0.0266471
6    0.294524    0.0124512
7    0.343612    0.004121
8    0.392699    0.0110598
9    0.441786    0.00985631
10    0.490874    0.00477815
11    0.539961    0.0187776
12    0.589049    0.00730808
13    0.638136    0.00696645
14    0.687223    0.00553885
15    0.736311    0.00319704
16    0.785398    0.00325362
17    0.834486    0.00568697
18    0.883573    0.0035256
19    0.93266    0.00235482
20    0.981748    0.00376595
21    1.03084    0.00453179
22    1.07992    0.00304564
23    1.12901    0.00194043
24    1.1781    0.00311122
25    1.22718    0.00203639
26    1.27627    0.00242087
27    1.32536    0.00261772
28    1.37445    0.00166068
29    1.42353    0.00172071
30    1.47262    0.00201903
31    1.52171    0.00111288
32    1.5708    0.00204424
33    1.61988    0.00210946
34    1.66897    0.00203317
35    1.71806    0.00210436
36    1.76715    0.00151086
37    1.81623    0.00152693
38    1.86532    0.0022192
39    1.91441    0.00118276
40    1.9635    0.00157957
41    2.01258    0.00123244
42    2.06167    0.00170736
43    2.11076    0.00187347
44    2.15984    0.00119217
45    2.20893    0.00156048
46    2.25802    0.00178961
47    2.30711    0.00074698
48    2.35619    0.000860163
49    2.40528    0.00101763
50    2.45437    0.00126835
51    2.50346    0.00118885
52    2.55254    0.00160989
53    2.60163    0.00143515
54    2.65072    0.00131456
55    2.69981    0.00177581
56    2.74889    0.000854145
57    2.79798    0.00124348
58    2.84707    0.00146371
59    2.89616    0.00148341
60    2.94524    0.00194489
61    2.99433    0.00126471
62    3.04342    0.000841748
63    3.09251    0.00131354
64    3.14159    0.0013876
