# k    qy    S_u(qy)
1    0.0490874    0.774653
2    0.0981748    0.193162
3    0.147262    0.0230032
4    0.19635    0.00963367
5    0.245437    0.00782667
6    0.294524    0.00459691
7    0.343612    0.00433323
8    0.392699    0.00174917
9    0.441786    0.000862247
10    0.490874    0.00194803
11    0.539961    0.00152625
12    0.589049    0.000701465
13    0.638136    0.000491888
14    0.687223    0.000972122
15    0.736311    0.000685717
16    0.785398    0.000608973
17    0.834486    0.000372886
18    0.883573    0.000560516
19    0.93266    0.000713472
20    0.981748    0.000631998
21    1.03084    0.000549892
22    1.07992    0.000511778
23    1.12901    0.00089018
24    1.1781    0.000429992
25    1.22718    0.000370398
26    1.27627    0.000451092
27    1.32536    0.000519875
28    1.37445    0.000250128
29    1.42353    0.000414775
30    1.47262    0.000262437
31    1.52171    0.000312543
32    1.5708    0.00024687
33    1.61988    0.00035656
34    1.66897    0.000269353
35    1.71806    0.000211999
36    1.76715    0.000259617
37    1.81623    0.000317511
38    1.86532    0.000209453
39    1.91441    0.000231522
40    1.9635    0.000226529
41    2.01258    0.000237767
42    2.06167    0.000111793
43    2.11076    0.000148808
44    2.15984    0.000179566
45    2.20893    0.000278952
46    2.25802    0.000224067
47    2.30711    0.000202076
48    2.35619    0.000232445
49    2.40528    0.000161282
50    2.45437    0.000159215
51    2.50346    0.000262959
52    2.55254    0.000229464
53    2.60163    0.000285817
54    2.65072    0.000133759
55    2.69981    0.000164026
56    2.74889    0.000165654
57    2.79798    0.000246204
58    2.84707    0.00015287
59    2.89616    0.00020634
60    2.94524    0.000230018
61    2.99433    0.000103227
62    3.04342    0.000244505
63    3.09251    0.000148032
64    3.14159    0.000253574
