# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.447361    0.262298
2    0.704752    0.423015
3    0.936952    0.553046
4    1.137975    0.626474
5    1.353455    0.679440
6    1.553468    0.717328
7    1.752930    0.734466
8    1.951337    nan
9    2.157641    nan
10    2.385101    nan
11    2.604537    nan
12    2.819984    nan
13    3.070092    nan
14    3.317242    nan
15    3.608253    nan
16    3.894787    nan
17    4.193508    nan
18    4.521353    nan
19    4.818444    nan
20    5.137153    nan
21    5.411372    nan
22    5.697209    nan
23    6.004133    nan
24    6.294589    nan
25    6.593646    nan
26    6.913721    nan
27    7.219177    nan
28    7.529135    nan
29    7.915656    nan
30    8.308976    nan
31    8.733703    nan
32    9.148284    nan
33    9.543266    nan
34    9.902569    nan
35    10.265011    nan
36    10.649099    nan
37    11.073025    nan
38    11.474557    nan
39    11.866585    nan
40    12.200332    nan
41    12.506963    nan
42    12.800554    nan
43    13.094377    nan
44    13.364302    nan
45    13.626951    nan
46    13.867824    nan
47    14.060856    nan
48    14.238557    nan
49    14.431992    nan
50    14.618437    nan
51    14.813063    nan
52    14.982877    nan
53    15.166012    nan
54    15.353660    nan
55    15.513786    nan
56    15.662443    nan
57    15.768172    nan
58    15.881457    nan
59    15.956052    nan
60    16.020327    nan
61    16.023962    nan
62    15.998613    nan
63    15.952784    nan
