# k    qy    S_u(qy)
1    0.0490874    0.327502
2    0.0981748    0.0150469
3    0.147262    0.0878491
4    0.19635    0.0230611
5    0.245437    0.0331992
6    0.294524    0.00570842
7    0.343612    0.00365295
8    0.392699    0.00779958
9    0.441786    0.00413012
10    0.490874    0.00903821
11    0.539961    0.00905674
12    0.589049    0.00420157
13    0.638136    0.00399463
14    0.687223    0.00275232
15    0.736311    0.0029025
16    0.785398    0.0044588
17    0.834486    0.00682401
18    0.883573    0.0036626
19    0.93266    0.00244591
20    0.981748    0.00176969
21    1.03084    0.00313275
22    1.07992    0.00425406
23    1.12901    0.00216149
24    1.1781    0.00256521
25    1.22718    0.00131656
26    1.27627    0.00173149
27    1.32536    0.00483542
28    1.37445    0.00215252
29    1.42353    0.00250486
30    1.47262    0.00353849
31    1.52171    0.00217991
32    1.5708    0.00150043
33    1.61988    0.00132662
34    1.66897    0.00187328
35    1.71806    0.00131098
36    1.76715    0.00115527
37    1.81623    0.00113872
38    1.86532    0.00170835
39    1.91441    0.0017728
40    1.9635    0.00206938
41    2.01258    0.000965997
42    2.06167    0.00140447
43    2.11076    0.00091026
44    2.15984    0.000689328
45    2.20893    0.00149412
46    2.25802    0.00132169
47    2.30711    0.00200973
48    2.35619    0.000781039
49    2.40528    0.0021772
50    2.45437    0.000846224
51    2.50346    0.00124957
52    2.55254    0.00152516
53    2.60163    0.0011117
54    2.65072    0.00135963
55    2.69981    0.000783657
56    2.74889    0.00143628
57    2.79798    0.00138039
58    2.84707    0.00225738
59    2.89616    0.00126611
60    2.94524    0.00111349
61    2.99433    0.0010737
62    3.04342    0.0015113
63    3.09251    0.00138767
64    3.14159    0.000880968
