# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.070636    0.005052
2    0.266393    0.007257
3    0.585403    0.008510
4    1.024686    0.009398
5    1.581621    0.009985
6    2.253567    0.010411
7    3.038368    0.010546
8    3.932082    nan
9    4.931684    nan
10    6.033300    nan
11    7.233688    nan
12    8.530730    nan
13    9.922142    nan
14    11.404319    nan
15    12.975153    nan
16    14.631016    nan
17    16.369060    nan
18    18.186598    nan
19    20.079991    nan
20    22.046112    nan
21    24.081212    nan
22    26.180883    nan
23    28.340911    nan
24    30.557407    nan
25    32.825876    nan
26    35.142369    nan
27    37.503043    nan
28    39.903500    nan
29    42.339705    nan
30    44.808203    nan
31    47.306023    nan
32    49.829254    nan
33    52.374355    nan
34    54.938110    nan
35    57.517268    nan
36    60.108278    nan
37    62.707047    nan
38    65.309891    nan
39    67.912962    nan
40    70.512452    nan
41    73.105826    nan
42    75.690304    nan
43    78.263458    nan
44    80.822447    nan
45    83.364452    nan
46    85.885973    nan
47    88.385552    nan
48    90.861702    nan
49    93.312267    nan
50    95.735012    nan
51    98.127585    nan
52    100.488228    nan
53    102.814424    nan
54    105.104968    nan
55    107.357964    nan
56    109.571649    nan
57    111.743940    nan
58    113.872527    nan
59    115.956412    nan
60    117.994669    nan
61    119.987353    nan
62    121.933972    nan
63    123.833917    nan
64    125.686965    nan
65    127.493060    nan
66    129.251866    nan
67    130.964120    nan
68    132.630153    nan
69    134.249742    nan
70    135.822784    nan
71    137.348309    nan
72    138.825196    nan
73    140.252788    nan
74    141.630767    nan
75    142.959194    nan
76    144.237268    nan
77    145.465176    nan
78    146.642957    nan
79    147.770555    nan
80    148.848414    nan
81    149.877344    nan
82    150.858243    nan
83    151.791776    nan
84    152.679872    nan
85    153.523824    nan
86    154.325258    nan
87    155.085576    nan
88    155.805346    nan
89    156.485732    nan
90    157.127537    nan
91    157.731105    nan
92    158.296142    nan
93    158.822938    nan
94    159.312777    nan
95    159.767245    nan
96    160.187690    nan
97    160.575796    nan
98    160.933405    nan
99    161.261685    nan
100    161.562916    nan
101    161.839104    nan
102    162.091592    nan
103    162.322674    nan
104    162.533629    nan
105    162.725719    nan
106    162.899633    nan
107    163.057525    nan
108    163.200480    nan
109    163.330161    nan
110    163.447068    nan
111    163.552537    nan
112    163.647060    nan
113    163.731259    nan
114    163.805774    nan
115    163.872432    nan
116    163.933100    nan
117    163.989139    nan
118    164.040856    nan
119    164.089352    nan
120    164.135806    nan
121    164.180038    nan
122    164.221135    nan
123    164.258264    nan
124    164.290925    nan
125    164.318299    nan
126    164.338801    nan
127    164.351791    nan
