# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.126160    0.111545
2    0.212174    0.159729
3    0.290195    0.199501
4    0.380995    0.225437
5    0.481412    0.245966
6    0.599457    0.258931
7    0.726288    0.268816
8    0.859647    nan
9    0.998931    nan
10    1.152594    nan
11    1.328942    nan
12    1.518944    nan
13    1.722311    nan
14    1.935178    nan
15    2.152756    nan
16    2.372297    nan
17    2.611113    nan
18    2.856085    nan
19    3.114502    nan
20    3.385286    nan
21    3.664906    nan
22    3.954294    nan
23    4.244068    nan
24    4.538272    nan
25    4.833409    nan
26    5.126957    nan
27    5.414886    nan
28    5.705436    nan
29    6.002806    nan
30    6.296702    nan
31    6.602766    nan
32    6.910290    nan
33    7.223569    nan
34    7.525650    nan
35    7.816547    nan
36    8.097826    nan
37    8.384616    nan
38    8.668453    nan
39    8.948374    nan
40    9.215416    nan
41    9.483981    nan
42    9.734822    nan
43    9.983527    nan
44    10.225590    nan
45    10.450813    nan
46    10.662913    nan
47    10.871442    nan
48    11.070563    nan
49    11.264566    nan
50    11.455204    nan
51    11.638160    nan
52    11.808129    nan
53    11.964072    nan
54    12.111009    nan
55    12.235631    nan
56    12.349698    nan
57    12.445888    nan
58    12.523159    nan
59    12.599441    nan
60    12.660800    nan
61    12.712335    nan
62    12.745415    nan
63    12.765265    nan
