# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.273830    0.198082
2    0.435226    0.298302
3    0.575576    0.379334
4    0.702014    0.422709
5    0.831850    0.451754
6    0.956364    0.471452
7    1.078271    0.481004
8    1.191583    nan
9    1.313178    nan
10    1.439247    nan
11    1.547753    nan
12    1.653900    nan
13    1.786662    nan
14    1.911845    nan
15    2.069640    nan
16    2.234268    nan
17    2.407070    nan
18    2.590024    nan
19    2.746603    nan
20    2.900019    nan
21    3.016845    nan
22    3.123963    nan
23    3.226014    nan
24    3.307077    nan
25    3.385384    nan
26    3.468745    nan
27    3.546891    nan
28    3.616384    nan
29    3.728695    nan
30    3.837663    nan
31    3.968601    nan
32    4.085674    nan
33    4.185892    nan
34    4.259513    nan
35    4.329937    nan
36    4.406991    nan
37    4.492861    nan
38    4.564952    nan
39    4.639148    nan
40    4.693519    nan
41    4.749368    nan
42    4.808160    nan
43    4.889952    nan
44    4.973046    nan
45    5.063615    nan
46    5.150743    nan
47    5.200767    nan
48    5.234775    nan
49    5.266868    nan
50    5.288080    nan
51    5.308716    nan
52    5.311177    nan
53    5.325416    nan
54    5.346665    nan
55    5.351241    nan
56    5.352778    nan
57    5.341329    nan
58    5.351918    nan
59    5.355946    nan
60    5.378544    nan
61    5.388702    nan
62    5.380526    nan
63    5.369131    nan
