# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.217836    0.176112
2    0.330980    0.270655
3    0.431311    0.329000
4    0.516286    0.356639
5    0.596631    0.387471
6    0.670833    0.408416
7    0.752110    0.424498
8    0.839952    nan
9    0.925906    nan
10    0.996427    nan
11    1.069109    nan
12    1.131074    nan
13    1.200960    nan
14    1.272267    nan
15    1.337941    nan
16    1.407574    nan
17    1.479604    nan
18    1.548858    nan
19    1.636857    nan
20    1.697496    nan
21    1.765428    nan
22    1.828651    nan
23    1.885105    nan
24    1.946887    nan
25    2.011228    nan
26    2.059050    nan
27    2.123033    nan
28    2.190438    nan
29    2.253263    nan
30    2.323127    nan
31    2.392903    nan
32    2.461377    nan
33    2.512754    nan
34    2.566807    nan
35    2.614951    nan
36    2.659764    nan
37    2.688096    nan
38    2.723435    nan
39    2.765640    nan
40    2.812534    nan
41    2.864372    nan
42    2.932746    nan
43    2.996894    nan
44    3.058399    nan
45    3.124111    nan
46    3.198083    nan
47    3.286058    nan
48    3.360821    nan
49    3.437329    nan
50    3.524956    nan
51    3.596961    nan
52    3.684679    nan
53    3.745883    nan
54    3.807287    nan
55    3.863431    nan
56    3.932101    nan
57    3.988263    nan
58    4.047975    nan
59    4.093313    nan
60    4.122000    nan
61    4.156234    nan
62    4.191307    nan
63    4.205146    nan
