# k    qy    S_u(qy)
1    0.0490874    5.92117
2    0.0981748    0.00906338
3    0.147262    0.128995
4    0.19635    0.0328144
5    0.245437    0.0039876
6    0.294524    0.0036253
7    0.343612    0.00301548
8    0.392699    0.00513868
9    0.441786    0.00132241
10    0.490874    0.00282377
11    0.539961    0.00375483
12    0.589049    0.00151445
13    0.638136    0.00167325
14    0.687223    0.00184108
15    0.736311    0.00164688
16    0.785398    0.00145955
17    0.834486    0.00159913
18    0.883573    0.00161935
19    0.93266    0.0012396
20    0.981748    0.000917904
21    1.03084    0.00143772
22    1.07992    0.000850078
23    1.12901    0.000942532
24    1.1781    0.00102124
25    1.22718    0.000909642
26    1.27627    0.00170277
27    1.32536    0.000530975
28    1.37445    0.000770756
29    1.42353    0.000643469
30    1.47262    0.000778887
31    1.52171    0.000762266
32    1.5708    0.000806133
33    1.61988    0.000543008
34    1.66897    0.000713189
35    1.71806    0.000724353
36    1.76715    0.000649603
37    1.81623    0.000797064
38    1.86532    0.000595215
39    1.91441    0.000652774
40    1.9635    0.000423309
41    2.01258    0.00098998
42    2.06167    0.000503067
43    2.11076    0.00100938
44    2.15984    0.000472187
45    2.20893    0.00050329
46    2.25802    0.000427529
47    2.30711    0.000324474
48    2.35619    0.000325072
49    2.40528    0.000589025
50    2.45437    0.000508177
51    2.50346    0.000514537
52    2.55254    0.000510246
53    2.60163    0.000648683
54    2.65072    0.000445603
55    2.69981    0.00035949
56    2.74889    0.000368612
57    2.79798    0.000588101
58    2.84707    0.000420637
59    2.89616    0.000382289
60    2.94524    0.000437805
61    2.99433    0.000357651
62    3.04342    0.000334422
63    3.09251    0.000595609
64    3.14159    0.000562392
