# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.393246    0.244900
2    0.701868    0.391962
3    1.043708    0.506107
4    1.392523    0.594763
5    1.705684    0.660883
6    2.047323    0.706691
7    2.434700    0.722325
8    2.877444    nan
9    3.326263    nan
10    3.820633    nan
11    4.337446    nan
12    4.892893    nan
13    5.454557    nan
14    6.017399    nan
15    6.571693    nan
16    7.116248    nan
17    7.677107    nan
18    8.278479    nan
19    8.858544    nan
20    9.486167    nan
21    10.090296    nan
22    10.675359    nan
23    11.248798    nan
24    11.825654    nan
25    12.378343    nan
26    12.928505    nan
27    13.476587    nan
28    14.016613    nan
29    14.517934    nan
30    14.987532    nan
31    15.392588    nan
32    15.763479    nan
33    16.086787    nan
34    16.397100    nan
35    16.672994    nan
36    16.917531    nan
37    17.128271    nan
38    17.250663    nan
39    17.357496    nan
40    17.427737    nan
41    17.497094    nan
42    17.534416    nan
43    17.559574    nan
44    17.563863    nan
45    17.544917    nan
46    17.487543    nan
47    17.422293    nan
48    17.323477    nan
49    17.183721    nan
50    17.059785    nan
51    16.926119    nan
52    16.779037    nan
53    16.639745    nan
54    16.510550    nan
55    16.363417    nan
56    16.222076    nan
57    16.102234    nan
58    15.982629    nan
59    15.866159    nan
60    15.781657    nan
61    15.696699    nan
62    15.633584    nan
63    15.604075    nan
