# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.361160    0.234448
2    0.598510    0.377627
3    0.826025    0.458226
4    1.062326    0.489357
5    1.332822    0.505138
6    1.653323    0.525141
7    2.031519    0.535715
8    2.483101    nan
9    2.979378    nan
10    3.512895    nan
11    4.070153    nan
12    4.689320    nan
13    5.351421    nan
14    6.075139    nan
15    6.820541    nan
16    7.608584    nan
17    8.393926    nan
18    9.238078    nan
19    10.087597    nan
20    10.986221    nan
21    11.871910    nan
22    12.779773    nan
23    13.721849    nan
24    14.685791    nan
25    15.680127    nan
26    16.685586    nan
27    17.703287    nan
28    18.698205    nan
29    19.679469    nan
30    20.653149    nan
31    21.641172    nan
32    22.670631    nan
33    23.707383    nan
34    24.701903    nan
35    25.683782    nan
36    26.663155    nan
37    27.646383    nan
38    28.638790    nan
39    29.617091    nan
40    30.541035    nan
41    31.402255    nan
42    32.232119    nan
43    33.042722    nan
44    33.871954    nan
45    34.688140    nan
46    35.461478    nan
47    36.146615    nan
48    36.775160    nan
49    37.400529    nan
50    38.008693    nan
51    38.551474    nan
52    39.052942    nan
53    39.484849    nan
54    39.880031    nan
55    40.254178    nan
56    40.588861    nan
57    40.914093    nan
58    41.133662    nan
59    41.349568    nan
60    41.523332    nan
61    41.657717    nan
62    41.775865    nan
63    41.834668    nan
