# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.458227    0.264598
2    0.705123    0.435650
3    0.909795    0.550937
4    1.138922    0.608226
5    1.344825    0.628664
6    1.539690    0.655767
7    1.755618    0.689256
8    1.921957    nan
9    2.056834    nan
10    2.198808    nan
11    2.348189    nan
12    2.489913    nan
13    2.596330    nan
14    2.736248    nan
15    2.858029    nan
16    2.951810    nan
17    3.051615    nan
18    3.110167    nan
19    3.168336    nan
20    3.241227    nan
21    3.345865    nan
22    3.476154    nan
23    3.598347    nan
24    3.700660    nan
25    3.807090    nan
26    3.890731    nan
27    3.991236    nan
28    4.040826    nan
29    4.087255    nan
30    4.134873    nan
31    4.141186    nan
32    4.135443    nan
33    4.153802    nan
34    4.143108    nan
35    4.141988    nan
36    4.163451    nan
37    4.169852    nan
38    4.148711    nan
39    4.151085    nan
40    4.084816    nan
41    4.040050    nan
42    3.993109    nan
43    4.005131    nan
44    4.021357    nan
45    4.014413    nan
46    4.022128    nan
47    4.057743    nan
48    4.103635    nan
49    4.129591    nan
50    4.146748    nan
51    4.126696    nan
52    4.141342    nan
53    4.163291    nan
54    4.195917    nan
55    4.242180    nan
56    4.308428    nan
57    4.377978    nan
58    4.436306    nan
59    4.501967    nan
60    4.546983    nan
61    4.551391    nan
62    4.617348    nan
63    4.628965    nan
