# k    qy    S_u(qy)
1    0.0490874    0.14161
2    0.0981748    0.0621692
3    0.147262    0.10425
4    0.19635    0.0106241
5    0.245437    0.0157677
6    0.294524    0.00885662
7    0.343612    0.00757683
8    0.392699    0.00527376
9    0.441786    0.00473216
10    0.490874    0.00586787
11    0.539961    0.00683714
12    0.589049    0.00457858
13    0.638136    0.00445657
14    0.687223    0.00598336
15    0.736311    0.00346389
16    0.785398    0.00256484
17    0.834486    0.00157603
18    0.883573    0.00179739
19    0.93266    0.00294511
20    0.981748    0.00291233
21    1.03084    0.00197059
22    1.07992    0.00250454
23    1.12901    0.00207805
24    1.1781    0.00151452
25    1.22718    0.00122354
26    1.27627    0.00137411
27    1.32536    0.00107731
28    1.37445    0.000838559
29    1.42353    0.00122704
30    1.47262    0.000734353
31    1.52171    0.000740954
32    1.5708    0.000648544
33    1.61988    0.00105321
34    1.66897    0.00070291
35    1.71806    0.000565444
36    1.76715    0.0007236
37    1.81623    0.000939321
38    1.86532    0.000514895
39    1.91441    0.00126171
40    1.9635    0.000681387
41    2.01258    0.000856871
42    2.06167    0.00068629
43    2.11076    0.000634027
44    2.15984    0.000788469
45    2.20893    0.000728407
46    2.25802    0.00101134
47    2.30711    0.000899085
48    2.35619    0.000752029
49    2.40528    0.000569551
50    2.45437    0.000826683
51    2.50346    0.000604656
52    2.55254    0.000670052
53    2.60163    0.000694641
54    2.65072    0.000972712
55    2.69981    0.000877905
56    2.74889    0.000528699
57    2.79798    0.000714414
58    2.84707    0.000751191
59    2.89616    0.00047005
60    2.94524    0.000683963
61    2.99433    0.000846764
62    3.04342    0.000559708
63    3.09251    0.000411366
64    3.14159    0.000377777
