# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.378983    0.239257
2    0.630477    0.379614
3    0.905950    0.466749
4    1.189854    0.516763
5    1.544609    0.533294
6    1.972790    0.557665
7    2.450905    0.561519
8    2.968507    nan
9    3.536988    nan
10    4.184569    nan
11    4.885549    nan
12    5.633849    nan
13    6.398411    nan
14    7.258769    nan
15    8.166511    nan
16    9.095787    nan
17    10.071948    nan
18    11.078930    nan
19    12.112109    nan
20    13.162485    nan
21    14.240476    nan
22    15.299616    nan
23    16.430015    nan
24    17.601793    nan
25    18.809507    nan
26    20.038551    nan
27    21.256677    nan
28    22.480222    nan
29    23.699163    nan
30    24.965222    nan
31    26.232017    nan
32    27.499454    nan
33    28.728963    nan
34    29.988393    nan
35    31.260007    nan
36    32.514384    nan
37    33.746039    nan
38    34.986136    nan
39    36.222627    nan
40    37.456210    nan
41    38.640230    nan
42    39.779504    nan
43    40.912974    nan
44    42.019055    nan
45    43.077898    nan
46    44.089751    nan
47    45.057304    nan
48    46.019026    nan
49    46.948905    nan
50    47.827435    nan
51    48.623746    nan
52    49.363579    nan
53    50.086559    nan
54    50.748055    nan
55    51.337344    nan
56    51.886492    nan
57    52.326018    nan
58    52.751362    nan
59    53.113571    nan
60    53.389702    nan
61    53.626157    nan
62    53.785615    nan
63    53.885108    nan
