# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.294485    0.210942
2    0.539139    0.320452
3    0.811636    0.402742
4    1.160938    0.447546
5    1.584394    0.467757
6    2.061911    0.488010
7    2.613622    0.499913
8    3.235509    nan
9    3.894510    nan
10    4.598952    nan
11    5.354812    nan
12    6.139868    nan
13    6.968587    nan
14    7.814050    nan
15    8.687023    nan
16    9.593715    nan
17    10.502988    nan
18    11.397423    nan
19    12.310886    nan
20    13.199214    nan
21    14.097353    nan
22    14.984596    nan
23    15.861563    nan
24    16.699303    nan
25    17.522390    nan
26    18.314099    nan
27    19.075478    nan
28    19.789370    nan
29    20.460904    nan
30    21.098840    nan
31    21.694582    nan
32    22.254547    nan
33    22.765656    nan
34    23.236007    nan
35    23.686648    nan
36    24.093780    nan
37    24.477228    nan
38    24.817949    nan
39    25.115084    nan
40    25.370900    nan
41    25.581288    nan
42    25.761952    nan
43    25.913543    nan
44    26.035646    nan
45    26.134300    nan
46    26.208985    nan
47    26.239973    nan
48    26.262278    nan
49    26.272636    nan
50    26.285504    nan
51    26.302885    nan
52    26.305388    nan
53    26.273138    nan
54    26.246460    nan
55    26.213543    nan
56    26.169840    nan
57    26.136141    nan
58    26.105416    nan
59    26.056261    nan
60    26.032979    nan
61    26.035069    nan
62    26.010677    nan
63    25.988830    nan
