# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.017484    0.005365
2    0.053754    0.007664
3    0.107480    0.009502
4    0.176301    0.010327
5    0.257232    0.010989
6    0.347554    0.011494
7    0.445625    0.011694
8    0.550019    nan
9    0.658753    nan
10    0.770888    nan
11    0.886157    nan
12    1.003286    nan
13    1.123451    nan
14    1.245977    nan
15    1.370673    nan
16    1.497739    nan
17    1.626301    nan
18    1.756587    nan
19    1.888241    nan
20    2.020911    nan
21    2.154958    nan
22    2.290105    nan
23    2.426694    nan
24    2.564911    nan
25    2.705804    nan
26    2.847819    nan
27    2.990779    nan
28    3.134774    nan
29    3.279751    nan
30    3.425800    nan
31    3.574072    nan
32    3.724841    nan
33    3.877238    nan
34    4.030665    nan
35    4.184959    nan
36    4.338144    nan
37    4.490322    nan
38    4.639584    nan
39    4.785159    nan
40    4.926332    nan
41    5.062558    nan
42    5.194102    nan
43    5.320531    nan
44    5.441681    nan
45    5.557447    nan
46    5.666338    nan
47    5.767842    nan
48    5.862947    nan
49    5.952106    nan
50    6.034485    nan
51    6.109904    nan
52    6.177472    nan
53    6.235191    nan
54    6.283741    nan
55    6.323746    nan
56    6.355127    nan
57    6.378886    nan
58    6.394837    nan
59    6.403914    nan
60    6.407916    nan
61    6.408705    nan
62    6.407607    nan
63    6.406205    nan
