# k    qy    S_u(qy)
1    0.0490874    0.362713
2    0.0981748    0.15157
3    0.147262    0.0514937
4    0.19635    0.0236967
5    0.245437    0.0242908
6    0.294524    0.00537323
7    0.343612    0.00575254
8    0.392699    0.0027163
9    0.441786    0.00276453
10    0.490874    0.00583598
11    0.539961    0.00373364
12    0.589049    0.00293083
13    0.638136    0.00125795
14    0.687223    0.00231324
15    0.736311    0.00167208
16    0.785398    0.00127891
17    0.834486    0.000991553
18    0.883573    0.00109474
19    0.93266    0.00212591
20    0.981748    0.00217659
21    1.03084    0.00146
22    1.07992    0.00161097
23    1.12901    0.00151561
24    1.1781    0.000806569
25    1.22718    0.0010682
26    1.27627    0.000799746
27    1.32536    0.000748751
28    1.37445    0.000504509
29    1.42353    0.000890218
30    1.47262    0.000574652
31    1.52171    0.000573268
32    1.5708    0.000386926
33    1.61988    0.000734052
34    1.66897    0.000377369
35    1.71806    0.000367147
36    1.76715    0.000455042
37    1.81623    0.000714124
38    1.86532    0.000402245
39    1.91441    0.000763661
40    1.9635    0.000439033
41    2.01258    0.000578935
42    2.06167    0.000441696
43    2.11076    0.000424093
44    2.15984    0.000481827
45    2.20893    0.000445317
46    2.25802    0.000712594
47    2.30711    0.000499779
48    2.35619    0.00053586
49    2.40528    0.000399789
50    2.45437    0.00055563
51    2.50346    0.000380229
52    2.55254    0.000413763
53    2.60163    0.0004568
54    2.65072    0.000568812
55    2.69981    0.000534317
56    2.74889    0.000303765
57    2.79798    0.000447431
58    2.84707    0.000505728
59    2.89616    0.000300395
60    2.94524    0.000435805
61    2.99433    0.000555957
62    3.04342    0.000378643
63    3.09251    0.000269535
64    3.14159    0.00025003
