# k    qy    S_u(qy)
1    0.0490874    0.840813
2    0.0981748    0.121377
3    0.147262    0.00221518
4    0.19635    0.000900824
5    0.245437    0.00194163
6    0.294524    0.00432274
7    0.343612    0.00201444
8    0.392699    0.000258852
9    0.441786    0.000116053
10    0.490874    0.00086122
11    0.539961    0.000226268
12    0.589049    0.00019874
13    0.638136    0.000324565
14    0.687223    0.000146325
15    0.736311    4.3321e-05
16    0.785398    0.000126721
17    0.834486    0.000215702
18    0.883573    6.04479e-05
19    0.93266    9.9385e-05
20    0.981748    3.4274e-05
21    1.03084    4.25603e-05
22    1.07992    5.34776e-05
23    1.12901    3.38951e-05
24    1.1781    4.68909e-05
25    1.22718    3.78615e-05
26    1.27627    5.42716e-05
27    1.32536    3.42432e-05
28    1.37445    5.41739e-05
29    1.42353    3.41639e-05
30    1.47262    2.81378e-05
31    1.52171    2.97038e-05
32    1.5708    2.72254e-05
33    1.61988    3.73705e-05
34    1.66897    3.69924e-05
35    1.71806    1.99425e-05
36    1.76715    1.88635e-05
37    1.81623    2.01956e-05
38    1.86532    2.25335e-05
39    1.91441    2.95346e-05
40    1.9635    2.23759e-05
41    2.01258    2.16137e-05
42    2.06167    2.40897e-05
43    2.11076    1.63733e-05
44    2.15984    2.59927e-05
45    2.20893    1.63549e-05
46    2.25802    2.53994e-05
47    2.30711    2.01701e-05
48    2.35619    1.77348e-05
49    2.40528    1.95719e-05
50    2.45437    1.37502e-05
51    2.50346    2.58304e-05
52    2.55254    1.02376e-05
53    2.60163    1.7005e-05
54    2.65072    1.3646e-05
55    2.69981    1.41474e-05
56    2.74889    1.75784e-05
57    2.79798    1.45996e-05
58    2.84707    1.41918e-05
59    2.89616    1.01718e-05
60    2.94524    1.6747e-05
61    2.99433    2.08342e-05
62    3.04342    7.81651e-06
63    3.09251    1.3318e-05
64    3.14159    2.18599e-05
