# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.403526    0.250749
2    0.584305    0.407787
3    0.708320    0.512582
4    0.842334    0.564101
5    0.955733    0.582267
6    1.064447    0.607161
7    1.211370    0.638210
8    1.324401    nan
9    1.416150    nan
10    1.509954    nan
11    1.611680    nan
12    1.703192    nan
13    1.764226    nan
14    1.858681    nan
15    1.941155    nan
16    2.010132    nan
17    2.095986    nan
18    2.147654    nan
19    2.202871    nan
20    2.261821    nan
21    2.333862    nan
22    2.420046    nan
23    2.487048    nan
24    2.526693    nan
25    2.575789    nan
26    2.613633    nan
27    2.669864    nan
28    2.690813    nan
29    2.725405    nan
30    2.775791    nan
31    2.807998    nan
32    2.834261    nan
33    2.884341    nan
34    2.914956    nan
35    2.963644    nan
36    3.042316    nan
37    3.118050    nan
38    3.173083    nan
39    3.255291    nan
40    3.275480    nan
41    3.311278    nan
42    3.337857    nan
43    3.401697    nan
44    3.453876    nan
45    3.463750    nan
46    3.473314    nan
47    3.500052    nan
48    3.538252    nan
49    3.561265    nan
50    3.586315    nan
51    3.576252    nan
52    3.593324    nan
53    3.609999    nan
54    3.621737    nan
55    3.626100    nan
56    3.642149    nan
57    3.658532    nan
58    3.668367    nan
59    3.700304    nan
60    3.725795    nan
61    3.726357    nan
62    3.790075    nan
63    3.806869    nan
