# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.348146    0.233587
2    0.509843    0.380507
3    0.640312    0.473880
4    0.746742    0.522503
5    0.834003    0.571389
6    0.888646    0.602980
7    0.945138    0.623443
8    1.009295    nan
9    1.066440    nan
10    1.104842    nan
11    1.149842    nan
12    1.150770    nan
13    1.164621    nan
14    1.192388    nan
15    1.212813    nan
16    1.242011    nan
17    1.282116    nan
18    1.317933    nan
19    1.366433    nan
20    1.376856    nan
21    1.392319    nan
22    1.396594    nan
23    1.396220    nan
24    1.418537    nan
25    1.449110    nan
26    1.462433    nan
27    1.485007    nan
28    1.517223    nan
29    1.532712    nan
30    1.548296    nan
31    1.562400    nan
32    1.571681    nan
33    1.542232    nan
34    1.507066    nan
35    1.467030    nan
36    1.416916    nan
37    1.343914    nan
38    1.300057    nan
39    1.267987    nan
40    1.238175    nan
41    1.201273    nan
42    1.207983    nan
43    1.198435    nan
44    1.187208    nan
45    1.164499    nan
46    1.144116    nan
47    1.147497    nan
48    1.117212    nan
49    1.094380    nan
50    1.079743    nan
51    1.057212    nan
52    1.068765    nan
53    1.055772    nan
54    1.050157    nan
55    1.052083    nan
56    1.065624    nan
57    1.076136    nan
58    1.091579    nan
59    1.097726    nan
60    1.085210    nan
61    1.099365    nan
62    1.119582    nan
63    1.124095    nan
