# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.027689    0.005005
2    0.094649    0.007017
3    0.199678    0.008149
4    0.341232    0.008909
5    0.516561    0.009577
6    0.723814    0.010014
7    0.959800    0.009898
8    1.221791    nan
9    1.507493    nan
10    1.814089    nan
11    2.139592    nan
12    2.482619    nan
13    2.840959    nan
14    3.213966    nan
15    3.599384    nan
16    3.996257    nan
17    4.404104    nan
18    4.820685    nan
19    5.244531    nan
20    5.673698    nan
21    6.107091    nan
22    6.543124    nan
23    6.980921    nan
24    7.419362    nan
25    7.858163    nan
26    8.296341    nan
27    8.732781    nan
28    9.167119    nan
29    9.598832    nan
30    10.028011    nan
31    10.454961    nan
32    10.879733    nan
33    11.302280    nan
34    11.721947    nan
35    12.138516    nan
36    12.552066    nan
37    12.961608    nan
38    13.366258    nan
39    13.765478    nan
40    14.158872    nan
41    14.547123    nan
42    14.929732    nan
43    15.306654    nan
44    15.678496    nan
45    16.045033    nan
46    16.406767    nan
47    16.764288    nan
48    17.116885    nan
49    17.464572    nan
50    17.806635    nan
51    18.142867    nan
52    18.473442    nan
53    18.797621    nan
54    19.114117    nan
55    19.423734    nan
56    19.726802    nan
57    20.024167    nan
58    20.315874    nan
59    20.602906    nan
60    20.886087    nan
61    21.164881    nan
62    21.440416    nan
63    21.712723    nan
64    21.982731    nan
65    22.252015    nan
66    22.520757    nan
67    22.789631    nan
68    23.060084    nan
69    23.332134    nan
70    23.606042    nan
71    23.882434    nan
72    24.162177    nan
73    24.446250    nan
74    24.735391    nan
75    25.029955    nan
76    25.331035    nan
77    25.639015    nan
78    25.954954    nan
79    26.278936    nan
80    26.611534    nan
81    26.953065    nan
82    27.303038    nan
83    27.661403    nan
84    28.027627    nan
85    28.400668    nan
86    28.780047    nan
87    29.164557    nan
88    29.552506    nan
89    29.944146    nan
90    30.338424    nan
91    30.735591    nan
92    31.135019    nan
93    31.535941    nan
94    31.938143    nan
95    32.341093    nan
96    32.744701    nan
97    33.149180    nan
98    33.553077    nan
99    33.956394    nan
100    34.358484    nan
101    34.758145    nan
102    35.154603    nan
103    35.545744    nan
104    35.930092    nan
105    36.307498    nan
106    36.676855    nan
107    37.037266    nan
108    37.387450    nan
109    37.726661    nan
110    38.054788    nan
111    38.370896    nan
112    38.674607    nan
113    38.965527    nan
114    39.242116    nan
115    39.503993    nan
116    39.750601    nan
117    39.980195    nan
118    40.191354    nan
119    40.383680    nan
120    40.556472    nan
121    40.709673    nan
122    40.842439    nan
123    40.955039    nan
124    41.046894    nan
125    41.117708    nan
126    41.168887    nan
127    41.199593    nan
