# k    qy    S_u(qy)
1    0.0490874    0.423493
2    0.0981748    0.0359555
3    0.147262    0.0661928
4    0.19635    0.0160893
5    0.245437    0.00402927
6    0.294524    0.00715151
7    0.343612    0.00892356
8    0.392699    0.00583919
9    0.441786    0.00169659
10    0.490874    0.00214056
11    0.539961    0.00148463
12    0.589049    0.00117752
13    0.638136    0.00125702
14    0.687223    0.00134429
15    0.736311    0.00127931
16    0.785398    0.00118985
17    0.834486    0.00129672
18    0.883573    0.00157013
19    0.93266    0.000604258
20    0.981748    0.000631722
21    1.03084    0.00261533
22    1.07992    0.000762922
23    1.12901    0.000550027
24    1.1781    0.00110774
25    1.22718    0.000468074
26    1.27627    0.000732043
27    1.32536    0.000649281
28    1.37445    0.00052155
29    1.42353    0.000685439
30    1.47262    0.00069789
31    1.52171    0.000536734
32    1.5708    0.000501966
33    1.61988    0.00052849
34    1.66897    0.000456797
35    1.71806    0.000661852
36    1.76715    0.00036484
37    1.81623    0.000693134
38    1.86532    0.000312381
39    1.91441    0.000346349
40    1.9635    0.000521661
41    2.01258    0.000487515
42    2.06167    0.000380056
43    2.11076    0.000364174
44    2.15984    0.000324068
45    2.20893    0.000433269
46    2.25802    0.00036591
47    2.30711    0.000270056
48    2.35619    0.000413989
49    2.40528    0.000258805
50    2.45437    0.000277936
51    2.50346    0.000310407
52    2.55254    0.000276763
53    2.60163    0.000497368
54    2.65072    0.000211118
55    2.69981    0.000386728
56    2.74889    0.000160223
57    2.79798    0.000345172
58    2.84707    0.000207846
59    2.89616    0.000522787
60    2.94524    0.000443742
61    2.99433    0.000384766
62    3.04342    0.000278193
63    3.09251    0.000187853
64    3.14159    0.000259157
