# k    qy    S_u(qy)
1    0.0490874    0.149398
2    0.0981748    0.934278
3    0.147262    0.00342651
4    0.19635    0.0264022
5    0.245437    0.00187043
6    0.294524    0.00127179
7    0.343612    0.00374532
8    0.392699    0.000259626
9    0.441786    0.00108501
10    0.490874    0.000628161
11    0.539961    0.000364898
12    0.589049    0.000733809
13    0.638136    0.000115132
14    0.687223    0.000462189
15    0.736311    6.21021e-05
16    0.785398    0.000140727
17    0.834486    3.10167e-05
18    0.883573    3.14436e-05
19    0.93266    4.71079e-05
20    0.981748    0.000122044
21    1.03084    8.0383e-05
22    1.07992    5.4917e-05
23    1.12901    2.45361e-05
24    1.1781    7.00827e-05
25    1.22718    6.16203e-05
26    1.27627    3.62505e-05
27    1.32536    3.46596e-05
28    1.37445    4.19839e-05
29    1.42353    4.02404e-05
30    1.47262    1.98222e-05
31    1.52171    6.33993e-05
32    1.5708    2.82467e-05
33    1.61988    3.08275e-05
34    1.66897    1.74283e-05
35    1.71806    2.15152e-05
36    1.76715    2.93774e-05
37    1.81623    2.37084e-05
38    1.86532    1.71844e-05
39    1.91441    2.84424e-05
40    1.9635    1.62736e-05
41    2.01258    1.48397e-05
42    2.06167    2.3071e-05
43    2.11076    1.80785e-05
44    2.15984    1.35914e-05
45    2.20893    1.55031e-05
46    2.25802    1.3559e-05
47    2.30711    1.6367e-05
48    2.35619    2.04545e-05
49    2.40528    2.07824e-05
50    2.45437    1.31322e-05
51    2.50346    2.13656e-05
52    2.55254    1.05677e-05
53    2.60163    1.96991e-05
54    2.65072    1.88514e-05
55    2.69981    2.50124e-05
56    2.74889    1.49686e-05
57    2.79798    1.49592e-05
58    2.84707    1.30227e-05
59    2.89616    1.2011e-05
60    2.94524    1.56935e-05
61    2.99433    1.72241e-05
62    3.04342    8.61836e-06
63    3.09251    1.16693e-05
64    3.14159    1.70976e-05
