# k    qy    S_u(qy)
1    0.0490874    5.93088
2    0.0981748    0.129703
3    0.147262    0.14938
4    0.19635    0.0377045
5    0.245437    0.00460347
6    0.294524    0.00609656
7    0.343612    0.00255619
8    0.392699    0.00019842
9    0.441786    0.000494958
10    0.490874    0.000134616
11    0.539961    0.00148041
12    0.589049    0.000180074
13    0.638136    0.000109104
14    0.687223    5.4975e-05
15    0.736311    7.32315e-05
16    0.785398    7.8527e-05
17    0.834486    0.000115064
18    0.883573    0.000140548
19    0.93266    5.17644e-05
20    0.981748    5.03744e-05
21    1.03084    3.30116e-05
22    1.07992    3.00173e-05
23    1.12901    3.51271e-05
24    1.1781    3.7163e-05
25    1.22718    4.26353e-05
26    1.27627    5.70639e-05
27    1.32536    9.08148e-05
28    1.37445    4.5794e-05
29    1.42353    2.46803e-05
30    1.47262    3.29427e-05
31    1.52171    2.28603e-05
32    1.5708    2.1494e-05
33    1.61988    1.70335e-05
34    1.66897    1.67097e-05
35    1.71806    3.88131e-05
36    1.76715    1.37867e-05
37    1.81623    1.74425e-05
38    1.86532    3.17096e-05
39    1.91441    1.36097e-05
40    1.9635    3.20872e-05
41    2.01258    1.67993e-05
42    2.06167    2.19496e-05
43    2.11076    1.24832e-05
44    2.15984    9.24091e-06
45    2.20893    1.80595e-05
46    2.25802    1.15295e-05
47    2.30711    2.45365e-05
48    2.35619    6.9481e-06
49    2.40528    1.64894e-05
50    2.45437    9.82617e-06
51    2.50346    1.44119e-05
52    2.55254    1.76093e-05
53    2.60163    1.26352e-05
54    2.65072    1.51928e-05
55    2.69981    8.9455e-06
56    2.74889    1.57043e-05
57    2.79798    2.34642e-05
58    2.84707    2.056e-05
59    2.89616    1.5529e-05
60    2.94524    1.28154e-05
61    2.99433    2.3242e-05
62    3.04342    1.62912e-05
63    3.09251    1.70052e-05
64    3.14159    7.09703e-06
