# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.243720    0.174189
2    0.408614    0.274201
3    0.582985    0.325646
4    0.760895    0.366478
5    0.950566    0.387648
6    1.158791    0.388538
7    1.396148    0.411132
8    1.672042    nan
9    1.965146    nan
10    2.275782    nan
11    2.591532    nan
12    2.923578    nan
13    3.272637    nan
14    3.612573    nan
15    3.957949    nan
16    4.311228    nan
17    4.626785    nan
18    4.930373    nan
19    5.213936    nan
20    5.487617    nan
21    5.765302    nan
22    6.023233    nan
23    6.265964    nan
24    6.498270    nan
25    6.722134    nan
26    6.923338    nan
27    7.118608    nan
28    7.287066    nan
29    7.448502    nan
30    7.592575    nan
31    7.753675    nan
32    7.917385    nan
33    8.070030    nan
34    8.219038    nan
35    8.379577    nan
36    8.536604    nan
37    8.709099    nan
38    8.896609    nan
39    9.087683    nan
40    9.295936    nan
41    9.514888    nan
42    9.740544    nan
43    9.999899    nan
44    10.278829    nan
45    10.576029    nan
46    10.888065    nan
47    11.188616    nan
48    11.511691    nan
49    11.841318    nan
50    12.172914    nan
51    12.483680    nan
52    12.802734    nan
53    13.090510    nan
54    13.373339    nan
55    13.646302    nan
56    13.901977    nan
57    14.138787    nan
58    14.351810    nan
59    14.534970    nan
60    14.684584    nan
61    14.799023    nan
62    14.883147    nan
63    14.924983    nan
