# k    qy    S_u(qy)
1    0.0490874    3.7934
2    0.0981748    0.0456134
3    0.147262    0.0208995
4    0.19635    0.00546387
5    0.245437    0.00446506
6    0.294524    0.0063445
7    0.343612    0.00400951
8    0.392699    0.00401681
9    0.441786    0.00201833
10    0.490874    0.00172896
11    0.539961    0.00177653
12    0.589049    0.00105012
13    0.638136    0.00202912
14    0.687223    0.0016906
15    0.736311    0.000925376
16    0.785398    0.000938152
17    0.834486    0.000835035
18    0.883573    0.000635271
19    0.93266    0.00044137
20    0.981748    0.000809399
21    1.03084    0.00101835
22    1.07992    0.000991602
23    1.12901    0.000591043
24    1.1781    0.00105075
25    1.22718    0.000955587
26    1.27627    0.000688615
27    1.32536    0.000649883
28    1.37445    0.00074199
29    1.42353    0.000671822
30    1.47262    0.000441075
31    1.52171    0.000621396
32    1.5708    0.000575281
33    1.61988    0.000650933
34    1.66897    0.000368538
35    1.71806    0.00041422
36    1.76715    0.000412202
37    1.81623    0.000450993
38    1.86532    0.000400635
39    1.91441    0.000599855
40    1.9635    0.000364445
41    2.01258    0.00049792
42    2.06167    0.00051101
43    2.11076    0.000369021
44    2.15984    0.000331016
45    2.20893    0.000316203
46    2.25802    0.000297966
47    2.30711    0.00037788
48    2.35619    0.000428349
49    2.40528    0.000421832
50    2.45437    0.000283674
51    2.50346    0.00051563
52    2.55254    0.00023554
53    2.60163    0.000378806
54    2.65072    0.000272286
55    2.69981    0.000446094
56    2.74889    0.000338
57    2.79798    0.000334802
58    2.84707    0.000250879
59    2.89616    0.000183423
60    2.94524    0.000332229
61    2.99433    0.00032572
62    3.04342    0.000193656
63    3.09251    0.000277256
64    3.14159    0.000419559
