# r    B_y(Along Chain)    B_x(Across Chains)
0    0.000000    0.000000
1    0.180380    0.147186
2    0.297157    0.209978
3    0.410744    0.260169
4    0.526725    0.286909
5    0.656632    0.303488
6    0.797822    0.312830
7    0.952544    0.320828
8    1.111203    nan
9    1.286287    nan
10    1.471672    nan
11    1.648686    nan
12    1.825975    nan
13    2.009441    nan
14    2.169014    nan
15    2.331459    nan
16    2.482064    nan
17    2.624831    nan
18    2.763113    nan
19    2.878181    nan
20    2.986279    nan
21    3.066819    nan
22    3.134006    nan
23    3.196141    nan
24    3.243647    nan
25    3.282207    nan
26    3.315145    nan
27    3.334357    nan
28    3.337811    nan
29    3.358516    nan
30    3.378495    nan
31    3.412354    nan
32    3.436936    nan
33    3.453970    nan
34    3.458494    nan
35    3.464325    nan
36    3.476047    nan
37    3.493168    nan
38    3.508130    nan
39    3.530903    nan
40    3.546084    nan
41    3.565841    nan
42    3.581259    nan
43    3.606681    nan
44    3.626073    nan
45    3.644750    nan
46    3.661865    nan
47    3.655827    nan
48    3.642187    nan
49    3.628569    nan
50    3.609373    nan
51    3.585059    nan
52    3.550341    nan
53    3.521307    nan
54    3.499333    nan
55    3.468641    nan
56    3.434047    nan
57    3.386683    nan
58    3.354595    nan
59    3.319356    nan
60    3.301317    nan
61    3.282145    nan
62    3.257952    nan
63    3.242667    nan
